Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
11,Drew Avans,28.348,May 27,,/78H9,ATH,-0.4,5-10,195,L,L,"Jun 13, 1996","Alabaster, AL, US","Drafted by theLos Angeles Dodgersin the33rd roundof the 2018 amateur draft. Player signed June 18, 2018.","Southeastern Louisiana University (Hammond, LA)",,Drew,avansdr01
12,Luinder Avila,23.357,Aug 13,,1,KCR,0.4,6-3,195,R,R,"Aug 21, 2001","Caracas, Distrito Federal, VE",Signed as a Free Agent with theKansas City Royalsin 2018.,,,Luinder Gabriel,avilalu02
13,Kyle Backhus,27.128,Jun 8,,1,ARI,-0.1,6-4,185,L,L,"Jan 31, 1998","New Waverly, TX, US",Signed as a Free Agent with theArizona Diamondbacksin 2021.,"Sam Houston State University (Huntsville, TX)",,Kyle Jordan,backhky01
14,Drake Baldwin,23.364,Mar 27,,2HD,ATL,3.3,6-1,225,L,R,"Mar 28, 2001","Madison, WI, US","Drafted by theAtlanta Bravesin the3rd roundof the 2022 amateur draft. Player signed July 30, 2022.","Missouri State University (Springfield, MO)","Madison West HS (Madison, WI)",Drake Randall,baldwdr01
15,Moisés Ballesteros,21.186,May 13,,D/H32,CHC,0.5,5-8,215,L,R,"Nov 8, 2003","Los Teques, Miranda, VE",Signed as a Free Agent with theChicago Cubsin 2021.,,,Moisés Alejandro,ballemo01
16,Will Banfield,25.278,Aug 23,,/2,CIN,-0.2,6-0,215,R,R,"Nov 18, 1999","Lawrenceville, GA, US","Drafted by theMiami Marlinsin the2nd roundof the 2018 amateur draft. Player signed June 21, 2018.",,"Brookwood HS (Snellville, GA)",William Frank,banfiwi01
17,Hunter Barco,24.282,Sep 23,,/1,PIT,0.2,6-4,235,L,L,"Dec 15, 2000","Jacksonville, FL, US","Drafted by thePittsburgh Piratesin the2nd roundof the 2022 amateur draft. Player signed July 22, 2022.","University of Florida (Gainesville, FL)","The Bolles School (Jacksonville, FL)",Hunter Harkins,barcohu01
18,Mason Barnett,24.296,Aug 30,,/1,ATH,-0.3,6-0,218,R,R,"Nov 7, 2000","Kennesaw, GA, US","Drafted by theKansas City Royalsin the3rd roundof the 2022 amateur draft. Player signed July 24, 2022.","Auburn University (Auburn, AL)","Cartersville HS (Cartersville, GA)",Mason McLendon,barnema02
19,Samuel Basallo,21.004,Aug 17,,2/D3H,BAL,-0.2,6-4,180,L,R,"Aug 13, 2004","Santo Domingo, Distrito Nacional, DO",Signed as a Free Agent with theBaltimore Oriolesin 2021.,,,Samuel Alexander,basalsa01
20,Dylan Beavers,24.005,Aug 16,,79/H,BAL,1.0,6-5,206,L,R,"Aug 11, 2001","San Luis Obispo, CA, US","Drafted by theBaltimore Oriolesin the1st round(33rd pick) of the 2022 amateur draft. Player signed July 23, 2022.","University of California, Berkeley (Berkeley, CA)","Mission College Prep (San Luis Obispo, CA)",Dylan Matthew,beavedy01
21,Ryan Bergert,25.049,Apr 26,,1,SDP,1.4,6-1,210,R,R,"Mar 8, 2000","Canton, OH, US","Drafted by theSan Diego Padresin the6th roundof the 2021 amateur draft. Player signed August 12, 2021.","West Virginia University (Morgantown, WV)",,Ryan Michael,bergery01
22,Warming Bernabel,23.050,Jul 26,,3/5DH,COL,0.0,6-1,180,R,R,"Jun 6, 2002","Bani, Peravia, DO",Signed as a Free Agent with theColorado Rockiesin 2018.,,,Warming Jose,bernawa01
23,AJ Blubaugh,24.300,Apr 30,,1,HOU,0.8,6-2,190,R,R,"Jul 4, 2000","Mansfield, OH, US","Drafted by theHouston Astrosin the7th roundof the 2022 amateur draft. Player signed July 22, 2022.","University of Wisconsin-Milwaukee (Milwaukee, WI)",,Alan Joseph,blubaaj01
24,McCade Brown,25.009,Aug 24,,/1,COL,-0.2,6-6,225,R,R,"Aug 15, 2000","Normal, IL, US","Drafted by theColorado Rockiesin the3rd roundof the 2021 amateur draft. Player signed July 21, 2021.","Indiana University Bloomington (Bloomington, IN)",,McCade David,brownmc01
25,Juan Burgos,25.191,Jul 1,,/1,SEA,-0.5,6-0,185,R,R,"Dec 22, 1999","Santiago, Santiago, DO",Signed as a Free Agent with theSeattle Marinersin 2019.,,,Juan,burgoju01
26,Chase Burns,22.159,Jun 24,,1,CIN,0.2,6-3,210,R,R,"Jan 16, 2003","Napoli, Campania, IT","Drafted by theCincinnati Redsin the1st round(2nd pick) of the 2024 amateur draft. Player signed July 18, 2024.","University of Tennessee (Knoxville, TN),Wake Forest University (Winston-Salem, NC)","Beech HS (Hendersonville, TN)",Chase David,burnsch01
27,Jac Caglianone,22.114,Jun 3,,93/DH,KCR,-1.3,6-5,250,L,L,"Feb 9, 2003","Tampa, FL, US","Drafted by theKansas City Royalsin the1st round(6th pick) of the 2024 amateur draft. Player signed July 23, 2024.","University of Florida (Gainesville, FL)","H. B. Plant HS (Tampa, FL)",Jeffrey Alan,caglija01
28,Owen Caissie,23.037,Aug 14,,/9H7D,CHC,-0.1,6-3,190,L,R,"Jul 8, 2002","Burlington, ON, CA","Drafted by theSan Diego Padresin the2nd roundof the 2020 amateur draft. Player signed June 24, 2020.",,"Notre Dame HS (Burlington, ON)",Owen Andrew,caissow01
29,Tyler Callihan,24.312,Apr 30,,/74,CIN,-0.2,5-11,205,L,R,"Jun 22, 2000","Jacksonville, FL, US","Drafted by theCincinnati Redsin the3rd roundof the 2019 amateur draft. Player signed June 13, 2019.",,"Providence School of Jacksonville (Jacksonville, FL)",Tyler,callity01
30,Noah Cameron,25.287,Apr 30,,1,KCR,3.8,6-3,220,L,L,"Jul 17, 1999","St. Joseph, MO, US","Drafted by theKansas City Royalsin the7th roundof the 2021 amateur draft. Player signed July 18, 2021.","University of Central Arkansas (Conway, AR)",,Noah,camerno01
31,Kristian Campbell,22.272,Mar 27,,4/8H7D,BOS,-1.0,6-3,210,R,R,"Jun 28, 2002","Chattanooga, TN, US","Drafted by theBoston Red Soxin the4th roundof the 2023 amateur draft. Player signed July 21, 2023.","Georgia Institute of Technology (Atlanta, GA)","Walton HS (Marietta, GA)",Kristian Eron,campbkr01
32,Alex Carrillo,28.032,Jul 8,,/1,NYM,-0.5,6-2,245,R,R,"Jun 6, 1997","Paramount, CA, US",Signed as a Free Agent with theTexas Rangersin 2019.,"Faulkner University (Montgomery, AL),Pima Community College (Tucson, AZ)",,Alejandro,carrial01
33,Blas Castano,26.262,May 28,,/1,SEA,-0.1,5-10,162,R,R,"Sep 8, 1998","Espaillat, DO",Signed as a Free Agent with theNew York Yankeesin 2018.,,,Blas,castabl01
34,Bubba Chandler,22.342,Aug 22,,/1,PIT,0.4,6-3,218,B,R,"Sep 14, 2002","Lawrenceville, GA, US","Drafted by thePittsburgh Piratesin the3rd roundof the 2021 amateur draft. Player signed July 22, 2021.",,"North Oconee HS (Bogart, GA)",Roy Ruben,chandbu01
35,Tsung-Che Cheng,23.257,Apr 9,,/64,PIT,0.0,5-8,180,L,R,"Jul 26, 2001","Pingtung County, TW",Signed as a Free Agent with thePittsburgh Piratesin 2019.,,,Tsung-Che,chengts01
36,Nathan Church,25.036,Aug 17,,8/97H,STL,0.4,5-10,180,L,L,"Jul 12, 2000","Newport Beach, CA, US","Drafted by theSt. Louis Cardinalsin the11th roundof the 2022 amateur draft. Player signed July 28, 2022.","University of California, Irvine (Irvine, CA)",,Nathan Michael,churcna01
37,Denzel Clarke,25.022,May 23,,8/H,ATH,1.0,6-4,220,R,R,"May 1, 2000","Toronto, ON, CA","Drafted by theOakland Athleticsin the4th roundof the 2021 amateur draft. Player signed July 26, 2021.","California State University, Northridge (Los Angeles, CA)","Everest Academy (Thornhill, ON)",Denzel Leslie,clarkde02
38,Zach Cole,25.039,Sep 12,,/798H,HOU,0.6,6-2,190,L,R,"Aug 4, 2000","Springfield, MO, US","Drafted by theHouston Astrosin the10th roundof the 2022 amateur draft. Player signed July 22, 2022.","Ball State University (Muncie, IN)",,Zachary Robert,coleza01
39,Jose Corniell,22.098,Sep 28,,/1,TEX,-0.4,6-3,165,R,R,"Jun 22, 2003","Santo Domingo, Distrito Nacional, DO",Signed as a Free Agent with theSeattle Marinersin 2019.,,,Jose Armando,cornijo01
40,Kenedy Corona,25.108,Jul 7,,/8H,HOU,0.0,5-10,189,R,R,"Mar 21, 2000","Maracaibo, Zulia, VE",Signed as a Free Agent with theNew York Metsin 2019.,,,Kenedy Junior,coronke01
41,Carlos Cortes,28.023,Jul 23,,9H/75D,ATH,0.7,5-7,197,L,B,"Jun 30, 1997","Orlando, FL, US","Drafted by theNew York Metsin the3rd roundof the 2018 amateur draft. Player signed June 27, 2018.","University of South Carolina (Columbia, SC)","Lake Howell HS (Winter Park, FL)",Carlos Andres,corteca01
42,Blaine Crim,27.319,May 2,,/3DH,TEX,0.0,5-10,200,R,R,"Jun 17, 1997","Mobile, AL, US","Drafted by theTexas Rangersin the19th roundof the 2019 amateur draft. Player signed June 12, 2019.","Mississippi College (Clinton, MS)",,Linton Blaine,crimbl01
43,Jimmy Crooks,24.041,Aug 29,,2/DH,STL,-0.3,6-0,230,L,R,"Jul 19, 2001","Euless, TX, US","Drafted by theSt. Louis Cardinalsin the4th roundof the 2022 amateur draft. Player signed July 29, 2022.","McLennan Community College (Waco, TX),University of Oklahoma (Norman, OK)",,James Dale,crookji01
44,Omar Cruz,26.065,Apr 1,,/1,SDP,0.0,6-0,210,L,L,"Jan 26, 1999","Hermosillo, Sonora, MX",Signed as a Free Agent with theSan Diego Padresin 2017.,,,Omar Alejandro,cruzom01
45,Luis Curvelo,24.283,Jul 31,,1,TEX,-0.4,6-1,170,R,R,"Oct 21, 2000","Higuerote, Miranda, VE",Signed as a Free Agent with theSeattle Marinersin 2018.,,,Luis Jefferso,curvelu01
46,Dugan Darnell,28.036,Aug 1,,/1,COL,0.3,6-2,205,L,R,"Jun 26, 1997","Northville, MI, US",Signed as a Free Agent with theColorado Rockiesin 2021.,"Adrian College (Adrian, MI)",,Dugan Tate,darnedu01
47,Michael Darrell-Hicks,27.149,Apr 11,,/1,LAA,-0.1,6-5,220,R,R,"Nov 13, 1997","Parkersburg, WV, US",Signed as a Free Agent with theLos Angeles Angelsin 2022.,"Jacksonville University (Jacksonville, FL),Western Kentucky University (Bowling Green, KY)",,Michael Brian,darremi01
48,Logan Davidson,27.149,May 24,,/35H4,ATH,-0.6,6-3,185,B,R,"Dec 26, 1997","Charlotte, NC, US","Drafted by theOakland Athleticsin the1st round(29th pick) of the 2019 amateur draft. Player signed June 17, 2019.","Clemson University (Clemson, SC)","Providence HS (Charlotte, NC)",Logan Douglas,davidlo01
49,Justin Dean,28.245,Aug 8,,8/H,LAD,0.0,5-8,185,R,R,"Dec 6, 1996","Mauldin, SC, US","Drafted by theAtlanta Bravesin the17th roundof the 2017 amateur draft. Player signed June 19, 2017.","Lenoir-Rhyne University (Hickory, NC)","Mauldin HS (Mauldin, SC)",Justin Emmanuel,deanju01
50,Cam Devanney,28.140,Aug 31,,5/H,PIT,-0.5,6-1,195,R,R,"Apr 13, 1997","Nashua, NH, US","Drafted by theMilwaukee Brewersin the15th roundof the 2019 amateur draft. Player signed June 17, 2019.","Elon University (Elon, NC)",,Cameron Michael,devanca01
51,Hunter Dobbins,25.219,Apr 6,,1,BOS,0.4,6-2,185,R,R,"Aug 30, 1999","Bryan, TX, US","Drafted by theBoston Red Soxin the8th roundof the 2021 amateur draft. Player signed July 24, 2021.","Texas Tech University (Lubbock, TX)",,Hunter,dobbihu01
52,Chase Dollander,23.162,Apr 6,,1,COL,-0.3,6-2,200,R,R,"Oct 26, 2001","Evans, GA, US","Drafted by theColorado Rockiesin the1st round(9th pick) of the 2023 amateur draft. Player signed July 17, 2023.","Georgia Southern University (Statesboro, GA),University of Tennessee (Knoxville, TN)",,Tyler Chase,dollach01
53,Jack Dreyer,26.020,Mar 19,,1,LAD,1.3,6-2,205,R,L,"Feb 27, 1999","Salt Lake City, UT, US",Signed as a Free Agent with theLos Angeles Dodgersin 2021.,"University of Iowa (Iowa City, IA)","Johnston HS (Johnston, IA)",Jacob Andrew,dreyeja01
54,Carlos Duran,23.296,May 22,,/1,ATH,-0.2,6-7,230,R,R,"Jul 30, 2001","Nagua, Maria Trinidad Sanchez, DO",Signed as a Free Agent with theLos Angeles Dodgersin 2018.,,,Carlos Daniel,duranca01
55,Caleb Durbin,25.055,Apr 18,,*54H/6,MIL,2.8,5-7,183,R,R,"Feb 22, 2000","Lake Forest, IL, US","Drafted by theAtlanta Bravesin the14th roundof the 2021 amateur draft. Player signed July 23, 2021.","Washington University in St. Louis (St. Louis, MO)",,Caleb,durbica01
56,Connelly Early,23.159,Sep 9,,/1,BOS,0.6,6-3,195,L,L,"Apr 3, 2002","Midlothian, VA, US","Drafted by theBoston Red Soxin the5th roundof the 2023 amateur draft. Player signed July 21, 2023.","United States Military Academy (West Point, NY),University of Virginia (Charlottesville, VA)","James River HS (Midlothian, VA)",Todd Connelly McNeil,earlyco01
57,Bryce Eldridge,20.330,Sep 15,,/D3,SFG,-0.2,6-7,240,L,R,"Oct 20, 2004","Fairfax, VA, US","Drafted by theSan Francisco Giantsin the1st round(16th pick) of the 2023 amateur draft. Player signed July 17, 2023.",,"James Madison HS (Vienna, VA)",Bryson Edward,eldribr01
58,Tim Elko,26.134,May 10,,3/DH,CHW,-0.5,6-3,250,R,R,"Dec 27, 1998","Wichita, KS, US","Drafted by theChicago White Soxin the10th roundof the 2022 amateur draft. Player signed July 31, 2022.","University of Mississippi (Oxford, MS)","Hillsborough HS (Tampa, FL)",Timothy John,elkoti01
59,Tristin English,28.056,Jul 9,,/3,ARI,-0.2,6-2,208,R,R,"May 14, 1997","Stockbridge, GA, US","Drafted by theArizona Diamondbacksin the3rd roundof the 2019 amateur draft. Player signed June 22, 2019.","Georgia Institute of Technology (Atlanta, GA)","Pike County HS (Zebulon, GA)",Tristin Hall,englitr01
60,Nic Enright,28.137,May 25,,1,CLE,1.0,6-3,219,R,R,"Jan 8, 1997","Richmond, VA, US","Drafted by theCleveland Indiansin the20th roundof the 2019 amateur draft. Player signed June 14, 2019.","Virginia Polytechnic Institute and State University (Blacksburg, VA)","The Steward School (Henrico, VA)",Nicholas Crispen,enrigni01
61,J.C. Escarra,29.339,Mar 29,,2/3H5D,NYY,0.1,6-2,220,L,R,"Apr 24, 1995","Hialeah, FL, US","Drafted by theBaltimore Oriolesin the15th roundof the 2017 amateur draft. Player signed June 25, 2017.","Florida International University (Miami, FL)","Mater Academy Charter School (Hialeah, FL)",Juan Carlos,escarjc01
62,Lazaro Estrada,26.072,Jul 5,,/1,TOR,-0.3,5-10,180,R,R,"Apr 24, 1999","La Habana, La Habana, CU",Signed as a Free Agent with theToronto Blue Jaysin 2018.,,,Lazaro Alejandro,estrala01
63,Logan Evans,23.326,Apr 27,,1,SEA,-0.1,6-4,215,R,R,"Jun 5, 2001","Ann Arbor, MI, US","Drafted by theSeattle Marinersin the12th roundof the 2023 amateur draft. Player signed July 18, 2023.","Pennsylvania State University (State College, PA),University of Pittsburgh (Pittsburgh, PA)","Saline HS (Saline, MI)",Logan Michael,evanslo01
64,Mitch Farris,24.200,Sep 2,,/1,LAA,-0.4,6-2,195,L,L,"Feb 14, 2001","Charlotte, NC, US","Drafted by theAtlanta Bravesin the14th roundof the 2023 amateur draft. Player signed July 13, 2023.","Wingate University (Wingate, NC)","Palm Harbor University HS (Palm Harbor, FL)",Mitchell Thomas,farrimi01
65,José Fermin,23.149,Apr 26,,1,LAA,0.0,6-3,242,R,R,"Nov 28, 2001","Payita, Maria Trinidad Sanchez, DO",Signed as a Free Agent with theLos Angeles Angelsin 2023.,,,José Miguel,fermijo02
66,Yanquiel Fernández,22.182,Jul 2,,D9/H7,COL,-0.8,6-2,198,L,L,"Jan 1, 2003","La Habana, La Habana, CU",Signed as a Free Agent with theColorado Rockiesin 2019.,,,Yanquiel,fernaya01
67,Braydon Fisher,24.289,May 11,,1,TOR,1.4,6-4,180,R,R,"Jul 26, 2000","League City, TX, US","Drafted by theLos Angeles Dodgersin the4th roundof the 2018 amateur draft. Player signed June 27, 2018.",,"Clear Falls HS (League City, TX)",Braydon,fishebr02
68,Ryan Fitzgerald,30.333,May 16,,/4H6513D,MIN,0.3,5-10,186,L,R,"Jun 17, 1994","Hinsdale, IL, US",Signed as a Free Agent with theBoston Red Soxin 2018.,"Creighton University (Omaha, NE)",,Ryan,fitzgry01
69,Rafael Flores,24.314,Sep 17,,/32H,PIT,-0.1,6-4,232,R,R,"Nov 7, 2000","Anaheim, CA, US",Signed as a Free Agent with theNew York Yankeesin 2022.,"Rio Hondo College (Whittier, CA)",,Rafael,florera03
70,Mason Fluharty,23.231,Apr 1,,1,TOR,0.1,6-2,215,R,L,"Aug 13, 2001","Lewes, DE, US","Drafted by theToronto Blue Jaysin the5th roundof the 2022 amateur draft. Player signed July 26, 2022.","Liberty University (Lynchburg, VA)","Cape Henlopen HS (Lewes, DE)",Mason Lynn,fluhama01
71,Harry Ford,22.196,Sep 5,,/2HD,SEA,0.0,5-10,200,R,R,"Feb 21, 2003","Atlanta, GA, US","Drafted by theSeattle Marinersin the1st round(12th pick) of the 2021 amateur draft. Player signed July 27, 2021.",,"North Cobb HS (Kennesaw, GA)",Harrison Michael,fordha01
72,Alex Freeland,23.340,Jul 30,,54/H,LAD,0.2,6-0,200,B,R,"Aug 24, 2001","Louisville, KY, US","Drafted by theLos Angeles Dodgersin the3rd roundof the 2022 amateur draft. Player signed August 1, 2022.","University of Central Florida (Orlando, FL)","Mariner HS (Cape Coral, FL)",Alexander Chance,freelal01
73,Caleb Freeman,27.071,May 5,,/1,CHW,0.0,6-1,195,R,R,"Feb 23, 1998","Abilene, TX, US","Drafted by theChicago White Soxin the15th roundof the 2019 amateur draft. Player signed June 28, 2019.","Texas Tech University (Lubbock, TX)",,Caleb Aron,freemca01
74,Cody Freeman,24.194,Jul 18,,4/59HD7,TEX,-0.3,5-8,180,R,R,"Jan 5, 2001","Pomona, CA, US","Drafted by theTexas Rangersin the4th roundof the 2019 amateur draft. Player signed June 14, 2019.",,"Etiwanda HS (Rancho Cucamonga, CA)",Cody Nicholas,freemco01
75,Didier Fuentes,20.003,Jun 20,,/1,ATL,-0.9,6-0,170,R,R,"Jun 17, 2005","Tolu, Sucre, CO",Signed as a Free Agent with theAtlanta Bravesin 2022.,,,Didier Nicolas,fuentdi01
76,Braxton Fulford,26.128,Apr 16,,2/DH,COL,-0.2,5-10,190,R,R,"Dec 9, 1998","Lubbock, TX, US","Drafted by theColorado Rockiesin the6th roundof the 2021 amateur draft. Player signed July 21, 2021.","Texas Tech University (Lubbock, TX)",,Braxton Albert,fulfobr01
77,Brandyn Garcia,25.055,Jul 21,,/1,SEA,-0.2,6-4,235,L,L,"May 27, 2000","Newport, RI, US","Drafted by theSeattle Marinersin the11th roundof the 2023 amateur draft. Player signed July 18, 2023.","Quinnipiac University (Hamden, CT),Texas A&M University (College Station, TX)",,Brandyn Michael,garcibr02
78,Jhostynxon Garcia,22.254,Aug 22,,/79DH,BOS,0.0,6-0,163,R,R,"Dec 11, 2002","San Fernando de Apure, Apure, VE",Signed as a Free Agent with theBoston Red Soxin 2019.,,,Jhostynxon Alirio,garcijh01
79,Paul Gervase,25.029,Jun 21,,/1,TBR,0.0,6-10,230,R,R,"May 23, 2000","Cary, NC, US","Drafted by theNew York Metsin the12th roundof the 2022 amateur draft. Player signed August 1, 2022.","Louisiana State University (Baton Rouge, LA),Pfeiffer University (Misenheimer, NC),Pitt Community College (Winterville, NC)",,Paul Thomas,gervapa01
80,Cade Gibson,27.061,Apr 20,,1,MIA,1.4,6-2,195,L,L,"Feb 18, 1998","Ruston, LA, US","Drafted by theMiami Marlinsin the10th roundof the 2022 amateur draft. Player signed August 1, 2022.","Louisiana State University Shreveport (Shreveport, LA),Louisiana Tech University (Ruston, LA)",,Cade Michael,gibsoca01
81,Drew Gilbert,24.315,Aug 8,,9/8H7,SFG,-0.3,5-9,195,L,L,"Sep 27, 2000","St. Paul, MN, US","Drafted by theHouston Astrosin the1st round(28th pick) of the 2022 amateur draft. Player signed July 26, 2022.","University of Tennessee (Knoxville, TN)","Stillwater HS (Stillwater, MN)",Andrew Christopher,gilbedr01
82,Wikelman González,23.087,Jun 20,,1,CHW,0.2,6-0,220,R,R,"Mar 25, 2002","Maracay, Aragua, VE",Signed as a Free Agent with theBoston Red Soxin 2018.,,,Wikelman David,gonzawi02
83,Colton Gordon,26.145,May 14,,1,HOU,-0.3,6-4,225,L,L,"Dec 20, 1998","St. Petersburg, FL, US","Drafted by theHouston Astrosin the8th roundof the 2021 amateur draft. Player signed July 16, 2021.","Hillsborough Community College (Tampa, FL),University of Central Florida (Orlando, FL),University of Florida (Gainesville, FL)","Lakewood Ranch HS (Bradenton, FL)",Colton Zimring,gordoco01
84,Matt Gorski,27.123,Apr 24,,3/H87,PIT,-0.3,6-2,220,R,R,"Dec 22, 1997","Fishers, IN, US","Drafted by thePittsburgh Piratesin the2nd roundof the 2019 amateur draft. Player signed June 11, 2019.","Indiana University Bloomington (Bloomington, IN)","Hamilton Southeastern HS (Fishers, IN)",Matthew,gorskma01
85,Andre Granillo,25.031,Jun 12,,1,STL,0.1,6-4,250,R,R,"May 12, 2000","Hemet, CA, US","Drafted by theSt. Louis Cardinalsin the14th roundof the 2021 amateur draft. Player signed July 22, 2021.","University of California, Riverside (Riverside, CA)",,Andre Anthony,granian01
86,Ryan Gusto,26.020,Mar 31,,1,HOU,-0.3,6-4,232,R,R,"Mar 11, 1999","Santa Rosa, CA, US","Drafted by theHouston Astrosin the11th roundof the 2019 amateur draft. Player signed August 7, 2019.","Broward College (Fort Lauderdale, FL),Florida SouthWestern State College (Fort Myers, FL)",,Ryan Cole,gustory01
87,Denzer Guzman,21.217,Sep 13,,6,LAA,-0.4,6-1,190,R,R,"Feb 8, 2004","San Pedro de Macoris, San Pedro de Macoris, DO",Signed as a Free Agent with theLos Angeles Angelsin 2021.,,,Denzer,guzmade01
88,Justin Hagenman,28.191,Apr 16,,/1,NYM,0.0,6-3,205,R,R,"Oct 7, 1996","Voorhees, NJ, US","Drafted by theLos Angeles Dodgersin the23rd roundof the 2018 amateur draft. Player signed June 12, 2018.","Pennsylvania State University (State College, PA)","Bishop Eustace Preparatory School (Pennsauken, NJ)",Justin Michael,hagenju01
89,Petey Halpin,23.117,Sep 20,,/8H7,CLE,0.1,5-11,200,L,R,"May 26, 2002","San Mateo, CA, US","Drafted by theCleveland Indiansin the3rd roundof the 2020 amateur draft. Player signed July 3, 2020.",,"St. Francis HS (Mountain View, CA)",Peter Lyndon,halpipe01
90,Dom Hamel,26.199,Sep 17,,/1,NYM,0.0,6-2,237,R,R,"Mar 2, 1999","Chandler, AZ, US","Drafted by theNew York Metsin the3rd roundof the 2021 amateur draft. Player signed July 28, 2021.","Dallas Baptist University (Dallas, TX)","Hamilton HS (Chandler, AZ)",Dominic Avery,hameldo01
91,Maverick Handley,27.050,Apr 29,,2/H,BAL,-0.9,5-9,210,R,R,"Mar 10, 1998","Denver, CO, US","Drafted by theBaltimore Oriolesin the6th roundof the 2019 amateur draft. Player signed June 20, 2019.","Stanford University (Palo Alto, CA)","Mullen HS (Denver, CO)",Maverick Dayne,handlma01
92,Tom Harrington,23.263,Apr 1,,/1,PIT,-0.7,6-2,185,R,R,"Jul 12, 2001","Sanford, NC, US","Drafted by thePittsburgh Piratesin the1st round(36th pick) of the 2022 amateur draft. Player signed July 22, 2022.","Campbell University (Buies Creek, NC)",,Thomas Hinson,harrito03
93,Hayden Harris,26.184,Sep 2,,/1,ATL,0.0,6-0,186,L,L,"Mar 2, 1999","Augusta, GA, US",Signed as a Free Agent with theAtlanta Bravesin 2022.,"Georgia Southern University (Statesboro, GA)",,Hayden Lee,harriha01
94,Robert Hassell III,23.280,May 22,,89H/7D,WSN,-0.1,6-1,186,L,L,"Aug 15, 2001","Franklin, TN, US","Drafted by theSan Diego Padresin the1st round(8th pick) of the 2020 amateur draft. Player signed June 23, 2020.",,"Independence HS (Thompson's Station, TN)",Robert Harris,hassero02
95,Logan Henderson,23.049,Apr 20,,/1,MIL,1.0,6-0,209,R,R,"Mar 2, 2002","Houston, TX, US","Drafted by theMilwaukee Brewersin the4th roundof the 2021 amateur draft. Player signed July 25, 2021.","McLennan Community College (Waco, TX)",,Logan Blake,hendelo01
96,Cole Henry,25.272,Apr 13,,1,WSN,0.3,6-4,200,R,R,"Jul 15, 1999","Florence, AL, US","Drafted by theWashington Nationalsin the2nd roundof the 2020 amateur draft. Player signed June 23, 2020.","Louisiana State University (Baton Rouge, LA)","Florence HS (Florence, AL)",Jeffrey Cole,henryco01
