Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
11,Mike Baxter,25.273,Sep 6,Jul 8 2015,/H3,SDP,0.5,6-0,205,L,R,Dec 7 1984,Queens NY US,Drafted by the San Diego Padres in the 4th round of the 2005 amateur draft. Player signed July 17 2005.,Columbia University (New York NY) Vanderbilt University (Nashville TN),Archbishop Molloy HS (Queens NY),Michael Joseph,baxtemi01
12,Brandon Beachy,24.017,Sep 20,Jul 20 2015,/1,ATL,2.7,6-2,220,R,R,Sep 3 1986,Kokomo IN US,Signed by the Atlanta Braves as an amateur free agent in 2008.,Indiana Wesleyan University (Marion IN),Northwestern HS (Kokomo IN),Brandon Alan,beachbr01
13,Josh Bell,23.230,Jul 1,Jun 26 2012,5/DH,BAL,-1.1,6-2,230,B,R,Nov 13 1986,Rockford IL US,Drafted by the Los Angeles Dodgers in the 4th round of the 2005 amateur draft. Player signed June 17 2005.,,Santaluces Community HS (Lantana FL),Joshua Lee,belljo01
14,Omar Beltré,28.310,Jun 30,Jul 5 2010,/1,TEX,-0.2,6-3,230,R,R,Aug 24 1981,Santo Domingo Distrito Nacional DO,Signed by the Texas Rangers as an amateur free agent in 2000.,,,Omar,beltrom01
15,Brennan Boesch,25.011,Apr 23,Oct 1 2015,*97D/H,DET,0.7,6-4,225,L,L,Apr 12 1985,Santa Monica CA US,Drafted by the Detroit Tigers in the 3rd round of the 2006 amateur draft. Player signed June 19 2006.,University of California Berkeley (Berkeley CA),Harvard-Westlake HS (Los Angeles CA),Brennan Philip,boescbr01
16,Brian Bogusevic,26.195,Sep 1,Oct 3 2015,H/789,HOU,2.1,6-3,215,L,L,Feb 18 1984,Oak Lawn IL US,Drafted by the Houston Astros in the 1st round (24th pick) of the 2005 amateur draft. Player signed July 8 2005.,Tulane University (New Orleans LA),De La Salle Institute (Chicago IL),Brian Thomas,bogusbr01
17,J.C. Boscán,30.279,Oct 1,Sep 29 2013,/2,ATL,0.0,6-2,215,R,R,Dec 26 1979,Maracaibo Zulia VE,Signed by the Atlanta Braves as an amateur free agent in 1996.,,Nuestra Senora del Fatima (Maracaibo Venezuela),Jean Carlos,boscajc01
18,Peter Bourjos,23.125,Aug 3,May 4 2019,8,LAA,9.5,6-1,190,R,R,Mar 31 1987,Park Ridge IL US,Drafted by the Los Angeles Angels of Anaheim in the 10th round of the 2005 amateur draft. Player signed August 18 2005.,,Notre Dame Preparatory HS (Scottsdale AZ),Peter Christopher,bourjpe01
19,Zach Braddock,22.273,May 23,Jul 14 2011,1,MIL,0.2,6-2,220,L,L,Aug 23 1987,Mount Holly NJ US,Drafted by the Milwaukee Brewers in the 18th round of the 2005 amateur draft. Player signed May 15 2006.,Burlington County College (Pemberton NJ),Gloucester Catholic HS (Gloucester City NJ),William Zachary,braddza01
20,Domonic Brown,22.328,Jul 28,Sep 2 2015,H9,PHI,0.7,6-5,225,L,L,Sep 3 1987,Zephyrhills FL US,Drafted by the Philadelphia Phillies in the 20th round of the 2006 amateur draft. Player signed June 13 2006.,,Pasco HS (Dade City FL) Redan HS (Stone Mountain GA),Domonic Larun,browndo01
21,Jordan Brown,26.226,Aug 1,Jun 30 2013,3/D7H,CLE,-0.1,6-0,220,L,L,Dec 18 1983,Walnut Creek CA US,Drafted by the Cleveland Indians in the 4th round of the 2005 amateur draft. Player signed June 14 2005.,University of Arizona (Tucson AZ),Vacaville HS (Vacaville CA),Jordan Cassidy,brownjo05
22,Jay Buente,26.241,May 27,Jul 26 2011,/1,FLA,-0.3,6-2,185,R,R,Sep 28 1983,Evansville IN US,Drafted by the Florida Marlins in the 14th round of the 2006 amateur draft. Player signed June 11 2006.,Purdue University (West Lafayette IN),Francis Joseph Reitz HS (Evansville IN),Jay Phillip,buentja01
23,Alex Burnett,22.256,Apr 8,May 29 2013,1,MIN,0.0,6-0,220,R,R,Jul 26 1987,Anaheim CA US,Drafted by the Minnesota Twins in the 12th round of the 2005 amateur draft. Player signed June 15 2005.,,Ocean View HS (Huntington Beach CA),Alex James,burneal01
24,Drew Butera,26.243,Apr 9,May 27 2021,2/HD,MIN,-4.4,6-1,212,R,R,Aug 9 1983,Evansville IN US,Drafted by the New York Mets in the 5th round of the 2005 amateur draft. Player signed June 9 2005.,University of Central Florida (Orlando FL),Bishop Moore Catholic HS (Orlando FL),Andrew Edward,buterdr01
25,Lorenzo Cain,24.094,Jul 16,Jun 16 2022,8/H79,MIL,38.2,6-2,214,R,R,Apr 13 1986,Valdosta GA US,Drafted by the Milwaukee Brewers in the 17th round of the 2004 amateur draft. Player signed April 24 2005.,Tallahassee State College (Tallahassee FL),Madison County HS (Madison FL),Lorenzo Lamar,cainlo01
26,Chris Carter,23.234,Aug 9,Jul 4 2017,7/DH,OAK,2.4,6-4,245,R,R,Dec 18 1986,Redwood City CA US,Drafted by the Chicago White Sox in the 15th round of the 2005 amateur draft. Player signed June 9 2005.,,Sierra Vista HS (Las Vegas NV),Vernon Christopher,cartech02
27,Andrew Cashner,23.262,May 31,Sep 28 2019,1,CHC,10.9,6-6,235,R,R,Sep 11 1986,Conroe TX US,Drafted by the Chicago Cubs in the 1st round (19th pick) of the 2008 amateur draft. Player signed July 10 2008.,Angelina College (Lufkin TX) Texas Christian University (Fort Worth TX),Conroe HS (Conroe TX),Andrew Burton,cashnan01
28,Bobby Cassevah,24.210,Apr 9,Jun 6 2012,1,LAA,0.3,6-3,220,R,R,Sep 11 1985,Jacksonville FL US,Drafted by the Anaheim Angels in the 34th round of the 2004 amateur draft. Player signed August 3 2004.,,Pace HS (Pace FL),Robert Alan,cassebo01
29,Welington Castillo,23.109,Aug 11,Sep 29 2019,/2H,CHC,12.1,5-10,215,R,R,Apr 24 1987,San Isidro Distrito Nacional DO,Signed by the Chicago Cubs as an amateur free agent in 2004.,,,Welington Andres,castiwe01
30,Jason Castro,23.004,Jun 22,Jun 29 2022,2/H,HOU,12.0,6-3,215,L,R,Jun 18 1987,Castro Valley CA US,Drafted by the Houston Astros in the 1st round (10th pick) of the 2008 amateur draft. Player signed July 12 2008.,Stanford University (Palo Alto CA),Castro Valley HS (Castro Valley CA),Jason Michael,castrja01
31,Starlin Castro,20.044,May 7,Jul 11 2021,*6/H,CHC,18.2,6-2,218,R,R,Mar 24 1990,Monte Cristi Monte Cristi DO,Signed by the Chicago Cubs as an amateur free agent in 2006.,,,Starlin DeJesus,castrst01
32,José Ceda,23.221,Sep 6,Sep 24 2011,/1,FLA,0.1,6-5,280,R,R,Jan 28 1987,Santo Domingo Distrito Nacional DO,Signed by the San Diego Padres as an amateur free agent in 2004.,,,José Marti,cedajo01
33,Aroldis Chapman,22.184,Aug 31,,1,CIN,21.7,6-4,235,L,L,Feb 28 1988,Holguin Holguin CU,Signed by the Cincinnati Reds as an amateur free agent in 2010.,,,Albertín Aroldis,chapmar01
34,Pedro Ciriaco,24.346,Sep 8,Oct 4 2015,/H6,PIT,0.8,6-0,180,R,R,Sep 27 1985,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Arizona Diamondbacks as an amateur free agent in 2003.,,Liceo Sol Ana Nolan (San Pedro de Macoris Dominican Republic),Pedro Joel,ciriape01
35,Steve Cishek,24.100,Sep 26,Oct 4 2022,/1,FLA,13.3,6-6,220,R,R,Jun 18 1986,Falmouth MA US,Drafted by the Florida Marlins in the 5th round of the 2007 amateur draft. Player signed June 12 2007.,Carson-Newman University (Jefferson City TN),Falmouth HS (Falmouth MA),Steven Ryan,cishest01
36,Robert Coello,25.287,Sep 6,Sep 28 2013,/1,BOS,-0.2,6-5,250,R,R,Nov 23 1984,Bayonne NJ US,Drafted by the Cincinnati Reds in the 20th round of the 2004 amateur draft. Player signed August 17 2004.,Northwest Florida State College (Niceville FL) Okaloosa-Walton College (Niceville FL),Lake Region HS (Eagle Lake FL),Robert,coellro01
37,Casey Coleman,23.030,Aug 2,Sep 28 2014,1,CHC,-0.9,6-0,185,L,R,Jul 3 1987,Fort Myers FL US,Drafted by the Chicago Cubs in the 15th round of the 2008 amateur draft. Player signed June 12 2008.,Florida Gulf Coast University (Fort Myers FL),Gainesville HS (Gainesville GA) Mariner HS (Cape Coral FL),Joseph Casey,colemca01
38,Hank Conger,22.225,Sep 11,Jul 8 2016,2/HD,LAA,1.9,6-2,220,B,R,Jan 29 1988,Federal Way WA US,Drafted by the Los Angeles Angels of Anaheim in the 1st round (25th pick) of the 2006 amateur draft. Player signed June 16 2006.,,Huntington Beach HS (Huntington Beach CA),Hyun Choi,congeha01
39,Dan Cortes,23.204,Sep 24,Sep 12 2011,/1,SEA,-0.2,6-6,235,R,R,Mar 4 1987,Pomona CA US,Drafted by the Chicago White Sox in the 7th round of the 2005 amateur draft. Player signed June 16 2005.,,Garey HS (Pomona CA),Daniel Adam,corteda02
40,Scott Cousins,25.224,Sep 3,May 9 2013,H/89,FLA,-0.5,6-1,200,L,L,Jan 22 1985,Reno NV US,Drafted by the Florida Marlins in the 3rd round of the 2006 amateur draft. Player signed June 9 2006.,University of San Francisco (San Francisco CA),North Valleys HS (Reno NV),Scott Michael,cousisc01
41,Allen Craig,25.264,Apr 8,Oct 4 2015,9/H3754,STL,5.8,6-2,215,R,R,Jul 18 1984,Mission Viejo CA US,Drafted by the St. Louis Cardinals in the 8th round of the 2006 amateur draft. Player signed June 13 2006.,University of California Berkeley (Berkeley CA),Chaparral HS (Temecula CA),Allen Thomas,craigal01
42,Bobby Cramer,30.320,Sep 13,Jun 9 2011,/1,OAK,0.9,6-1,205,L,L,Oct 28 1979,Anaheim CA US,Signed by the Tampa Bay Devil Rays as an amateur free agent in 2003.,California State University Long Beach (Long Beach CA),Loara HS (Anaheim CA),Robert Thomas,cramebo01
43,Colin Curtis,25.140,Jun 21,Oct 2 2010,9H/7D,NYY,-0.4,6-1,200,L,L,Feb 1 1985,Issaquah WA US,Drafted by the New York Yankees in the 4th round of the 2006 amateur draft. Player signed June 13 2006.,Arizona State University (Tempe AZ),Issaquah HS (Issaquah WA),Colin Benedict,curtico01
44,Brad Davis,27.204,Jul 21,Oct 3 2010,2/H,FLA,0.4,6-1,190,R,R,Dec 29 1982,San Diego CA US,Drafted by the Florida Marlins in the 5th round of the 2004 amateur draft. Player signed July 9 2004.,California State University Long Beach (Long Beach CA),Capistrano Valley HS (Mission Viejo CA),Bradley Edward,davisbr03
45,Ike Davis,23.028,Apr 19,Jun 24 2016,*3/H,NYM,5.6,6-4,220,L,L,Mar 22 1987,Edina MN US,Drafted by the New York Mets in the 1st round (18th pick) of the 2008 amateur draft. Player signed June 24 2008.,Arizona State University (Tempe AZ),Chaparral HS (Scottsdale AZ),Isaac Benjamin,davisik02
46,Sam Deduno,27.056,Aug 27,May 13 2015,/1,COL,2.7,6-3,210,R,R,Jul 2 1983,La Romana La Romana DO,Signed by the Colorado Rockies as an amateur free agent in 2003.,,Liceo Gaston Fernando Deligne (San Pedro de Macoris Dominican Republic),Samuel,dedunsa01
47,Enerio Del Rosario,24.220,May 24,Sep 29 2012,/1,CIN,-1.2,6-2,190,R,R,Oct 16 1985,Santa Lucia Distrito Nacional DO,Signed by the Cincinnati Reds as an amateur free agent in 2005.,,,Enerio,delroen01
48,Rob Delaney,25.361,Sep 4,Jul 27 2011,/1,MIN,-0.3,6-2,250,L,R,Sep 8 1984,Westwood NJ US,Signed by the Minnesota Twins as an amateur free agent in 2006.,St. John's University (Queens NY),Pascack Valley HS (Hillsdale NJ),Robert James,delanro01
49,Sam Demel,24.236,Jun 16,Aug 21 2012,1,ARI,-1.0,6-0,210,R,R,Oct 23 1985,Channelview TX US,Drafted by the Oakland Athletics in the 3rd round of the 2007 amateur draft. Player signed June 26 2007.,Texas Christian University (Fort Worth TX),Spring HS (Spring TX),Samuel Vincent,demelsa01
50,Daniel Descalso,23.334,Sep 18,Sep 29 2019,/5H6,STL,0.8,5-10,190,L,R,Oct 19 1986,Redwood City CA US,Drafted by the St. Louis Cardinals in the 3rd round of the 2007 amateur draft. Player signed June 15 2007.,University of California Davis (Davis CA),St. Francis HS (Mountain View CA),Daniel William,descada01
51,Thomas Diamond,27.119,Aug 3,Oct 3 2010,1,CHC,-0.5,6-3,250,R,R,Apr 6 1983,Metairie LA US,Drafted by the Texas Rangers in the 1st round (10th pick) of the 2004 amateur draft. Player signed June 30 2004.,University of New Orleans (New Orleans LA),Archbishop Rummel HS (Metairie LA),Thomas Nicklaus,diamoth01
52,Argenis Díaz,23.068,Apr 21,Sep 30 2010,6/H,PIT,-0.4,6-0,190,R,R,Feb 12 1987,Guatire Miranda VE,Signed by the Boston Red Sox as an amateur free agent in 2003.,,,Argenis Jose,diazar01
53,Jason Donald,25.256,May 18,Oct 3 2012,64/HD,CLE,1.4,6-1,195,R,R,Sep 4 1984,Fresno CA US,Drafted by the Philadelphia Phillies in the 3rd round of the 2006 amateur draft. Player signed June 10 2006.,University of Arizona (Tucson AZ),Dr. Floyd B. Buchanan HS (Clovis CA),Jason Thomas,donalja01
54,Josh Donaldson,24.143,Apr 30,Oct 1 2023,/2HD3,OAK,46.8,6-1,210,R,R,Dec 8 1985,Pensacola FL US,Drafted by the Chicago Cubs in the 1st round (48th pick) of the 2007 amateur draft. Player signed June 24 2007.,Auburn University (Auburn AL),Faith Academy (Mobile AL),Joshua Adam,donaljo02
55,Félix Doubront,22.238,Jun 18,Oct 3 2015,1,BOS,-1.2,6-2,240,L,L,Oct 23 1987,Puerto Cabello Carabobo VE,Signed by the Boston Red Sox as an amateur free agent in 2005.,,,Félix Antonio,doubrfe01
56,Kyle Drabek,22.281,Sep 15,Apr 7 2016,/1,TOR,-0.1,6-2,205,R,R,Dec 8 1987,Victoria TX US,Drafted by the Philadelphia Phillies in the 1st round (18th pick) of the 2006 amateur draft. Player signed July 5 2006.,,The Woodlands HS (The Woodlands TX),Kyle Jordan,drabeky01
57,Lucas Duda,24.210,Sep 1,Jul 26 2019,7/H,NYM,7.6,6-4,255,L,R,Feb 3 1986,Los Angeles CA US,Drafted by the New York Mets in the 7th round of the 2007 amateur draft. Player signed June 13 2007.,University of Southern California (Los Angeles CA),Arlington HS (Riverside CA),Lucas Christopher,dudalu01
58,Jarrod Dyson,26.023,Sep 7,Oct 2 2021,8/HD,KCR,15.1,5-9,165,L,R,Aug 15 1984,McComb MS US,Drafted by the Kansas City Royals in the 50th round of the 2006 amateur draft. Player signed June 9 2006.,Southwest Mississippi Community College (Summit MS),McComb HS (McComb MS),Jarrod Martel,dysonja01
59,John Ely,23.350,Apr 28,Sep 16 2012,1,LAD,-1.1,6-2,210,R,R,May 13 1986,Harvey IL US,Drafted by the Chicago White Sox in the 3rd round of the 2007 amateur draft. Player signed June 25 2007.,Miami University of Ohio (Oxford OH),Homewood-Flossmoor Community HS (Flossmoor IL),John Daniel,elyjo01
60,Jesse English,25.204,Apr 5,Apr 20 2010,/1,WSN,0.1,6-3,220,L,L,Sep 13 1984,Oceanside CA US,Drafted by the San Francisco Giants in the 6th round of the 2002 amateur draft. Player signed June 9 2002.,,Rancho Buena Vista HS (Vista CA),Jesse Logan,englije01
61,Barry Enright,24.092,Jun 30,May 15 2013,1/H,ARI,-0.1,6-3,220,R,R,Mar 30 1986,Stockton CA US,Drafted by the Arizona Diamondbacks in the 2nd round of the 2007 amateur draft. Player signed June 12 2007.,Pepperdine University (Malibu CA),St. Mary's HS (Stockton CA),Barry Ryan,enrigba01
62,Edgmer Escalona,23.339,Sep 10,Aug 18 2013,/1,COL,0.4,6-4,235,R,R,Oct 6 1986,La Guaira La Guaira VE,Signed by the Colorado Rockies as an amateur free agent in 2004.,,,Edgmer Eduarado,escaled01
63,Danny Espinosa,23.129,Sep 1,Sep 15 2017,4/6H,WSN,8.7,6-0,205,B,R,Apr 25 1987,Santa Ana CA US,Drafted by the Washington Nationals in the 3rd round of the 2008 amateur draft. Player signed August 14 2008.,California State University Long Beach (Long Beach CA),Mater Dei HS (Santa Ana CA),Daniel Richard,espinda01
64,Jesús Feliciano,31.004,Jun 10,Oct 3 2010,H978,NYM,-0.2,5-10,190,L,L,Jun 6 1979,Bayamon PR,Drafted by the Los Angeles Dodgers in the 36th round of the 1997 amateur draft. Player signed May 19 1999.,Miami Dade College Kendall Campus (Miami FL),Academia Discipulos de Cristo (Bayamon Puerto Rico),Jesús,felicje01
65,Darren Ford,24.335,Sep 1,Sep 24 2011,/H8,SFG,0.2,5-9,190,R,R,Oct 1 1985,Vineland NJ US,Drafted by the Milwaukee Brewers in the 18th round of the 2004 amateur draft. Player signed May 15 2005.,Chipola College (Marianna FL),Vineland HS (Vineland NJ),Darren Scott,fordda03
66,Matt Fox,27.273,Sep 3,Sep 28 2010,/1,MIN,0.0,6-3,190,R,R,Dec 4 1982,Columbus OH US,Drafted by the Minnesota Twins in the 1st round (35th pick) of the 2004 amateur draft. Player signed June 21 2004.,University of Central Florida (Orlando FL),Marjory Stoneman Douglas HS (Parkland FL),Matthew Jacob,foxma01
67,Jeff Frazier,27.354,Jul 30,Aug 15 2010,/D7H9,DET,-0.1,6-3,195,R,R,Aug 10 1982,Point Pleasant NJ US,Drafted by the Detroit Tigers in the 3rd round of the 2004 amateur draft. Player signed June 30 2004.,Rutgers the State University of New Jersey (New Brunswick NJ),Toms River South HS (Toms River NJ),Jeffrey Michael,frazije01
68,Freddie Freeman,20.354,Sep 1,,H3,ATL,62.9,6-4,220,L,R,Sep 12 1989,Villa Park CA US,Drafted by the Atlanta Braves in the 2nd round of the 2007 amateur draft. Player signed June 10 2007.,,El Modena HS (Orange CA),Frederick Charles,freemfr01
69,Dillon Gee,24.132,Sep 7,Sep 30 2017,/1,NYM,5.9,6-1,205,R,R,Apr 28 1986,Cleburne TX US,Drafted by the New York Mets in the 21st round of the 2007 amateur draft. Player signed June 10 2007.,University of Texas at Arlington (Arlington TX),Cleburne HS (Cleburne TX),Dillon Kyle,geedi01
70,Cole Gillespie,25.305,Apr 21,Jul 27 2016,7H/98,ARI,-0.6,6-2,215,R,R,Jun 20 1984,Portland OR US,Drafted by the Milwaukee Brewers in the 3rd round of the 2006 amateur draft. Player signed July 6 2006.,Oregon State University (Corvallis OR),West Linn HS (West Linn OR),Cole Braden,gilleco01
71,Jeanmar Gómez,22.158,Jul 18,May 19 2019,1,CLE,0.0,6-3,215,R,R,Feb 10 1988,Caracas Distrito Federal VE,Signed by the Cleveland Indians as an amateur free agent in 2005.,,,Jeanmar Alejandro,gomezje01
72,Greg Halman,23.028,Sep 23,Aug 3 2011,/87H9,SEA,-0.5,6-4,210,R,R,Aug 26 1987,Haarlem North Holland NL,Signed by the Minnesota Twins as an amateur free agent in 2003.,,Mendel College (Haarlem Netherlands),Gregory Anthony,halmagr01
73,Mark Hamilton,26.053,Sep 20,Jul 6 2011,/H3,STL,-0.3,6-4,215,L,L,Jul 29 1984,Baltimore MD US,Drafted by the St. Louis Cardinals in the 2nd round of the 2006 amateur draft. Player signed June 13 2006.,Tulane University (New Orleans LA),Episcopal HS (Bellaire TX),Mark Alan,hamilma01
74,Lucas Harrell,25.057,Jul 30,Jul 16 2017,/1,CHW,1.1,6-2,205,B,R,Jun 3 1985,Springfield MO US,Drafted by the Chicago White Sox in the 4th round of the 2004 amateur draft. Player signed June 16 2004.,,Ozark HS (Ozark MO),Lucas William Bradley,harrelu01
75,Chris Hatcher,25.250,Sep 19,Sep 30 2018,/2H,FLA,-0.8,6-1,200,B,R,Jan 12 1985,Kinston NC US,Drafted by the Florida Marlins in the 5th round of the 2006 amateur draft. Player signed June 12 2006.,University of North Carolina at Wilmington (Wilmington NC),Kinston HS (Kinston NC),David Christopher,hatchch02
76,Chris Heisey,25.140,May 3,Jul 22 2017,7H98,CIN,4.0,6-1,220,R,R,Dec 14 1984,Mount Joy PA US,Drafted by the Cincinnati Reds in the 17th round of the 2006 amateur draft. Player signed June 8 2006.,Messiah University (Grantham PA),Donegal HS (Mount Joy PA),Chris J.,heisech01
77,Jeremy Hellickson,23.116,Aug 2,May 19 2019,1,TBR,11.2,6-1,190,R,R,Apr 8 1987,Des Moines IA US,Drafted by the Tampa Bay Devil Rays in the 4th round of the 2005 amateur draft. Player signed July 23 2005.,,Hoover HS (Des Moines IA),Jeremy Robert,hellije01
78,David Herndon,24.213,Apr 5,Apr 29 2012,1,PHI,0.4,6-5,200,R,R,Sep 4 1985,Panama City FL US,Drafted by the Los Angeles Angels of Anaheim in the 5th round of the 2006 amateur draft. Player signed June 8 2006.,Gulf Coast State College (Panama City FL),A. Crawford Mosley HS (Lynn Haven FL),Kenneth David,herndda01
79,Frank Herrmann,26.005,Jun 4,Oct 1 2016,1,CLE,-0.2,6-4,220,L,R,May 30 1984,Rutherford NJ US,Signed by the Cleveland Indians as an amateur free agent in 2005.,Harvard University (Cambridge MA),Montclair Kimberley Academy (Montclair NJ),Frank Joseph,herrmfr01
80,Jason Heyward,20.239,Apr 5,,*9/H,ATL,41.5,6-5,240,L,L,Aug 9 1989,Ridgewood NJ US,Drafted by the Atlanta Braves in the 1st round (14th pick) of the 2007 amateur draft. Player signed August 12 2007.,,Henry County HS (McDonough GA),Jason Alias,heywaja01
81,Brandon Hicks,24.233,May 5,Jul 10 2014,H/564,ATL,0.2,6-2,215,R,R,Sep 14 1985,Houston TX US,Drafted by the Atlanta Braves in the 3rd round of the 2007 amateur draft. Player signed June 19 2007.,Texas A&M University (College Station TX),Sam Rayburn HS (Pasadena TX),Brandon Ryan,hicksbr01
82,Steven Hill,25.154,Aug 15,Sep 16 2012,/2,STL,0.1,5-11,200,R,R,Mar 14 1985,Houston TX US,Drafted by the St. Louis Cardinals in the 13th round of the 2007 amateur draft. Player signed June 12 2007.,Stephen F. Austin State University (Nacogdoches TX),Langham Creek HS (Houston TX),Steven Douglas,hillst01
83,Greg Holland,24.255,Aug 2,Apr 16 2022,1,KCR,12.4,5-10,210,R,R,Nov 20 1985,Marion NC US,Drafted by the Kansas City Royals in the 10th round of the 2007 amateur draft. Player signed June 11 2007.,Western Carolina University (Cullowhee NC),McDowell HS (Marion NC),Gregory Scott,hollagr01
84,James Houser,25.191,Jun 24,Jun 24 2010,/1,FLA,-0.2,6-4,205,L,L,Dec 15 1984,Sarasota FL US,Drafted by the Tampa Bay Devil Rays in the 2nd round of the 2003 amateur draft. Player signed June 17 2003.,,Sarasota HS (Sarasota FL),James Robert,houseja01
85,Chad Huffman,25.045,Jun 13,Jun 24 2017,/79H3,NYY,0.0,6-1,215,R,R,Apr 29 1985,Houston TX US,Drafted by the San Diego Padres in the 2nd round of the 2006 amateur draft. Player signed June 23 2006.,Texas Christian University (Fort Worth TX),Lawrence E. Elkins HS (Missouri City TX),Chad Daniel,huffmch01
86,Luke Hughes,25.269,Apr 28,Apr 29 2012,/5,MIN,0.5,5-11,205,R,R,Aug 2 1984,Perth Western Australia AU,Signed by the Minnesota Twins as an amateur free agent in 2002.,,Hampton (Morley Australia),Luke Trevor,hughelu01
87,Rhyne Hughes,26.227,Apr 24,May 14 2010,3/HD,BAL,-0.1,6-2,215,L,L,Sep 9 1983,Picayune MS US,Drafted by the Tampa Bay Devil Rays in the 8th round of the 2004 amateur draft. Player signed August 19 2004.,Pearl River Community College (Poplarville MS),Picayune Memorial HS (Picayune MS),John Rhyne,hugherh01
88,Ryota Igarashi,30.315,Apr 8,Aug 12 2012,1,NYM,-1.4,5-11,200,R,R,May 28 1979,Chiba Chiba JP,Signed as a Free Agent with the New York Mets in 2009.,,Keiai Gakuen HS (Japan),Ryota,igarary01
89,Gregory Infante,23.059,Sep 7,Apr 27 2018,/1,CHW,1.0,6-1,200,R,R,Jul 10 1987,Caracas Distrito Federal VE,Signed by the Chicago White Sox as an amateur free agent in 2006.,,,Gregory Alexander,infangr01
90,Austin Jackson,23.063,Apr 5,Sep 30 2018,*8/H,DET,21.9,6-1,198,R,R,Feb 1 1987,Denton TX US,Drafted by the New York Yankees in the 8th round of the 2005 amateur draft. Player signed June 22 2005.,,Billy C. Ryan HS (Denton TX),Austin Jarriel,jacksau01
91,Justin James,28.354,Sep 2,Sep 27 2010,/1,OAK,0.0,6-3,215,R,R,Sep 13 1981,Oklahoma City OK US,Drafted by the Toronto Blue Jays in the 5th round of the 2003 amateur draft. Player signed June 18 2003.,University of Missouri (Columbia MO),Yukon HS (Yukon OK),Justin Duane,jamesju01
