Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
11,Colter Bean,28.100,Apr 26,May 4 2007,/1,NYY,-0.2,6-6,255,R,R,Jan 16 1977,Anniston AL US,Signed by the New York Yankees as an amateur free agent in 2000.,Auburn University (Auburn AL),Vestavia Hills HS (Vestavia Hills AL),Randall Colter,beanco01
12,Jason Bergmann,23.337,Aug 28,Apr 14 2010,1,WSN,-0.4,6-3,220,R,R,Sep 25 1981,Neptune NJ US,Drafted by the Montreal Expos in the 11th round of the 2002 amateur draft. Player signed June 12 2002.,Rutgers the State University of New Jersey (New Brunswick NJ),Manalapan HS (Englishtown NJ),Jason Chris,bergmja01
13,William Bergolla,22.094,May 9,Jun 25 2005,/4H6,CIN,-0.4,5-10,195,R,R,Feb 4 1983,Naguanagua Carabobo VE,Signed by the Cincinnati Reds as an amateur free agent in 1999.,,Valencia (Valencia Venezuela),William Jose,bergowi01
14,Yuniesky Betancourt,23.178,Jul 28,Sep 29 2013,6/4H,SEA,-2.3,5-10,205,R,R,Jan 31 1982,Santa Clara Villa Clara CU,Signed by the Seattle Mariners as an amateur free agent in 2005.,,,Yuniesky,betanyu01
15,Tony Blanco,23.145,Apr 4,Sep 24 2005,H/7539D,WSN,-0.9,6-2,200,R,R,Nov 10 1981,San Juan de la Maguana San Juan DO,Signed by the Boston Red Sox as an amateur free agent in 1998.,,Haina (Haina Dominican Republic),Tony Enrique,blancto01
16,Chris Booker,28.270,Sep 5,Jul 25 2007,/1,CIN,-0.6,6-3,230,R,R,Dec 9 1976,Monroeville AL US,Drafted by the Chicago Cubs in the 20th round of the 1995 amateur draft. Player signed June 15 1995.,,Monroe County HS (Monroeville AL),Christopher Scott,bookech01
17,Jason Botts,25.050,Sep 14,Apr 27 2008,/7DH,TEX,0.3,6-5,250,B,R,Jul 26 1980,Paso Robles CA US,Drafted by the Texas Rangers in the 46th round of the 1999 amateur draft. Player signed May 15 2000.,Glendale Community College (Glendale CA),Paso Robles HS (Paso Robles CA),Jason Carl,bottsja01
18,Travis Bowyer,24.038,Sep 10,Sep 29 2005,/1,MIN,0.0,6-3,210,R,R,Aug 3 1981,Lynchburg VA US,Drafted by the Minnesota Twins in the 20th round of the 1999 amateur draft. Player signed June 9 1999.,,Bedford HS (Bedford VA) Liberty HS (Bedford VA),Travis Charlton,bowyetr01
19,Blaine Boyer,23.336,Jun 12,Aug 14 2018,1,ATL,-1.7,6-3,235,R,R,Jul 11 1981,Atlanta GA US,Drafted by the Atlanta Braves in the 3rd round of the 2000 amateur draft. Player signed June 13 2000.,,Walton HS (Marietta GA),Blaine Thomas,boyerbl01
20,Craig Breslow,24.349,Jul 23,Sep 28 2017,1,SDP,6.2,6-0,190,L,L,Aug 8 1980,New Haven CT US,Drafted by the Milwaukee Brewers in the 26th round of the 2002 amateur draft. Player signed June 6 2002.,Yale University (New Haven CT),Trumbull HS (Trumbull CT),Craig Andrew,breslcr01
21,Eude Brito,27.002,Aug 21,Sep 18 2006,/1,PHI,0.1,6-0,170,L,L,Aug 19 1978,Sabana de la Mar Hato Mayor DO,Signed by the Philadelphia Phillies as an amateur free agent in 1998.,,Liceo Virginia Pou (Sabana de la Mar Dominican Republic),Eude Ezequiel,britoeu01
22,Jonathan Broxton,21.043,Jul 29,May 30 2017,1,LAD,8.7,6-4,285,R,R,Jun 16 1984,Augusta GA US,Drafted by the Los Angeles Dodgers in the 2nd round of the 2002 amateur draft. Player signed June 30 2002.,,Burke County HS (Waynesboro GA),Jonathan Roy,broxtjo01
23,Jaime Bubela,27.101,Sep 15,Oct 2 2005,/8HD7,SEA,-0.1,6-1,200,L,R,Jun 6 1978,Houston TX US,Drafted by the Seattle Mariners in the 7th round of the 2000 amateur draft. Player signed June 30 2000.,Blinn College (Brenham TX) Baylor University (Waco TX),Cypress Falls HS (Houston TX),Jaime Lee,bubelja01
24,Jason Bulger,26.263,Aug 26,Apr 23 2011,/1,ARI,0.7,6-4,215,R,R,Dec 6 1978,Lawrenceville GA US,Drafted by the Arizona Diamondbacks in the 1st round (22nd pick) of the 2001 amateur draft. Player signed September 18 2001.,Valdosta State University (Valdosta GA),Brookwood HS (Snellville GA),Jason Patrick,bulgeja01
25,Bryan Bullington,24.353,Sep 18,Sep 25 2010,/1,PIT,-0.2,6-4,210,R,R,Sep 30 1980,Indianapolis IN US,Drafted by the Pittsburgh Pirates in the 1st round (1st pick) of the 2002 amateur draft. Player signed October 30 2002.,Ball State University (Muncie IN),Madison Consolidated HS (Madison IN),Bryan Paul,bullibr01
26,Ambiorix Burgos,21.004,Apr 23,May 26 2007,1,KCR,0.7,6-3,235,R,R,Apr 19 1984,Nagua Maria Trinidad Sanchez DO,Signed by the Kansas City Royals as an amateur free agent in 2000.,,San Jose de Villa (Nagua Dominican Republic),Ambiorix,burgoam01
27,Mike Burns,26.303,May 13,Sep 22 2009,1,HOU,-0.9,6-1,210,R,R,Jul 14 1978,Westminster CA US,Drafted by the Houston Astros in the 30th round of the 2000 amateur draft. Player signed June 8 2000.,California State University Los Angeles (Los Angeles CA),Diamond Bar HS (Diamond Bar CA),Michael John,burnsmi01
28,Freddie Bynum,25.168,Aug 30,Jul 17 2008,/H487,OAK,-1.3,6-1,185,L,R,Mar 15 1980,Wilson NC US,Drafted by the Oakland Athletics in the 2nd round of the 2000 amateur draft. Player signed June 19 2000.,Pitt Community College (Winterville NC),Bedingfield HS (Wilson NC),Freddie Lee,bynumfr01
29,Melky Cabrera,20.330,Jul 7,Sep 29 2019,/8,NYY,21.1,5-10,210,B,L,Aug 11 1984,Santo Domingo Distrito Nacional DO,Signed by the New York Yankees as an amateur free agent in 2001.,,,Melky,cabreme01
30,Matt Cain,20.332,Aug 29,Sep 30 2017,/1,SFG,29.0,6-3,230,R,R,Oct 1 1984,Dothan AL US,Drafted by the San Francisco Giants in the 1st round (25th pick) of the 2002 amateur draft. Player signed June 26 2002.,,Houston HS (Germantown TN),Matthew Thomas,cainma01
31,Napoleon Calzado,28.109,May 29,Jun 7 2005,/H87,BAL,-0.1,6-3,201,R,R,Feb 9 1977,Santo Domingo Distrito Nacional DO,Signed by the Baltimore Orioles as an amateur free agent in 1996.,,Santo Domingo (Santo Domingo Dominican Republic),Napoleon,calzana01
32,Jorge Campillo,26.283,May 20,May 28 2009,/1,SEA,1.4,6-0,230,R,R,Aug 10 1978,Tijuana Baja California MX,Signed by the Atlanta Braves as an amateur free agent in 1996.,,,Jorge Hidalgo,campijo01
33,Robinson Canó,22.193,May 3,Jul 27 2022,*4/H,NYY,68.7,6-0,228,L,R,Oct 22 1982,San Pedro de Macoris San Pedro de Macoris DO,Signed by the New York Yankees as an amateur free agent in 2001.,,San Pedro Apostol HS (Dominican Republic),Robinson Jose,canoro01
34,Matt Capps,22.013,Sep 16,Sep 24 2012,/1,PIT,6.3,6-2,250,R,R,Sep 3 1983,Douglasville GA US,Drafted by the Pittsburgh Pirates in the 7th round of the 2002 amateur draft. Player signed July 8 2002.,,Alexander HS (Douglasville GA),Matthew Dicus,cappsma01
35,Marcos Carvajal,20.230,Apr 6,Sep 29 2007,1,COL,0.2,6-4,175,R,R,Aug 19 1984,Ciudad Bolivar Bolivar VE,Signed by the Los Angeles Dodgers as an amateur free agent in 2000.,,Colegio Alianza Ciudad (Caracas Venezuela),Marcos Jose,carvama01
36,Bernie Castro,26.049,Sep 1,Oct 1 2006,4/DH7,BAL,-0.5,5-10,170,B,R,Jul 14 1979,Santo Domingo Distrito Nacional DO,Signed by the New York Yankees as an amateur free agent in 1997.,,,Bernabel,castrbe01
37,Ronny Cedeño,22.080,Apr 23,Jun 28 2014,6H/4,CHC,-1.6,6-0,195,R,R,Feb 2 1983,Puerto Cabello Carabobo VE,Signed by the Chicago Cubs as an amateur free agent in 1999.,,Carabobo (Carabobo Venezuela),Ronny Alexander,cedenro02
38,Ángel Chávez,24.039,Aug 30,Oct 2 2005,/465H,SFG,-0.2,6-0,185,R,R,Jul 22 1981,David Chiriqui PA,Signed by the San Francisco Giants as an amateur free agent in 1998.,,Escuela Cultural Laboral (Panama),Ángel Aristides,chavean02
39,Shin-Soo Choo,22.282,Apr 21,Sep 27 2020,/8H,SEA,34.7,5-11,205,L,L,Jul 13 1982,Busan Busan KR,Signed by the Seattle Mariners as an amateur free agent in 2000.,,Pusan (South Korea),Shin-Soo,choosh01
40,Doug Clark,29.193,Sep 14,Jun 29 2006,/H,SFG,-0.1,6-2,205,L,R,Mar 5 1976,Springfield MA US,Drafted by the San Francisco Giants in the 7th round of the 1998 amateur draft. Player signed June 5 1998.,University of Massachusetts Amherst (Amherst MA),Springfield Central HS (Springfield MA),Douglas Dwyer,clarkdo01
41,Todd Coffey,24.222,Apr 19,Jul 2 2012,1,CIN,2.7,6-4,240,R,R,Sep 9 1980,Shelby NC US,Drafted by the Cincinnati Reds in the 41st round of the 1998 amateur draft. Player signed June 6 1998.,,Chase HS (Caroleen NC) Forest City HS (Forest City NC),Justin Todd,coffeto01
42,Tim Corcoran,27.060,Jun 14,Jun 8 2007,1,TBD,1.2,6-2,205,R,R,Apr 15 1978,Baton Rouge LA US,Drafted by the New York Mets in the 44th round of the 1996 amateur draft. Player signed May 26 1997.,Mississippi Gulf Coast Community College (Perkinston MS),Jackson HS (Jackson LA),Timothy Hugh,corcoti02
43,Fernando Cortez,23.329,Jul 5,Jul 3 2007,/H465,TBD,-0.3,6-1,175,L,R,Aug 10 1981,Stockton CA US,Drafted by the Tampa Bay Devil Rays in the 9th round of the 2001 amateur draft. Player signed June 12 2001.,Grossmont College (El Cajon CA),Helix HS (La Mesa CA),Fernando,cortefe01
44,Shane Costa,23.172,Jun 2,Sep 30 2007,7/DH,KCR,-0.7,6-0,205,L,R,Dec 12 1981,Visalia CA US,Drafted by the Kansas City Royals in the 2nd round of the 2003 amateur draft. Player signed July 17 2003.,California State University San Bernardino (San Bernardino CA) California State University Fullerton (Fullerton CA),Golden West HS (Visalia CA),Shane Jeremy,costash01
45,Nelson Cruz,25.078,Sep 17,Jul 3 2023,/97,MIL,42.0,6-2,230,R,R,Jul 1 1980,Las Matas de Santa Cruz Monte Cristi DO,Signed by the New York Mets as an amateur free agent in 1998.,,Monte Cristi (Monte Cristi Dominican Republic),Nelson Ramon,cruzne02
46,Kyle Davies,21.254,May 21,Apr 12 2015,1,ATL,0.0,6-1,210,R,R,Sep 9 1983,Decatur GA US,Drafted by the Atlanta Braves in the 4th round of the 2001 amateur draft. Player signed June 15 2001.,,Stockbridge HS (Stockbridge GA),Hiram Kyle,davieky01
47,Manny Delcarmen,23.160,Jul 26,Sep 30 2010,1,BOS,3.8,6-2,225,R,R,Feb 16 1982,Boston MA US,Drafted by the Boston Red Sox in the 2nd round of the 2000 amateur draft. Player signed August 22 2000.,,West Roxbury HS (West Roxbury MA),Manuel,delcama01
48,Chris Demaria,24.346,Sep 9,May 22 2006,/1,KCR,-0.4,6-3,210,B,R,Sep 28 1980,Torrance CA US,Drafted by the Pittsburgh Pirates in the 17th round of the 2002 amateur draft. Player signed June 6 2002.,El Camino College (Torrance CA) California State University Long Beach (Long Beach CA),North Torrance HS (Torrance CA),Christopher Neil,demarch01
49,Chris Denorfia,25.054,Sep 7,Oct 4 2015,8/H79,CIN,10.9,6-0,195,R,R,Jul 15 1980,Bristol CT US,Drafted by the Cincinnati Reds in the 19th round of the 2002 amateur draft. Player signed June 6 2002.,Wheaton College (Norton MA),Choate Rosemary Hall (Wallingford CT),Christopher Anthony,denorch01
50,Joey Devine,21.335,Aug 20,Jul 24 2011,/1,ATL,2.0,6-0,235,R,R,Sep 19 1983,Junction City KS US,Drafted by the Atlanta Braves in the 1st round (27th pick) of the 2005 amateur draft. Player signed June 9 2005.,North Carolina State University (Raleigh NC),Junction City HS (Junction City KS),Joseph Neal,devinjo01
51,Joe Dillon,29.289,May 18,Aug 4 2009,H/4753,FLA,0.6,6-2,210,R,R,Aug 2 1975,Modesto CA US,Drafted by the Kansas City Royals in the 7th round of the 1997 amateur draft. Player signed June 3 1997.,Santa Rosa Junior College (Santa Rosa CA) Texas Tech University (Lubbock TX),Indianola HS (Indianola IA),Joseph William,dillojo02
52,Ryan Doumit,24.063,Jun 5,Sep 28 2014,2H/D9,PIT,8.9,6-1,220,B,R,Apr 3 1981,Moses Lake WA US,Drafted by the Pittsburgh Pirates in the 2nd round of the 1999 amateur draft. Player signed June 16 1999.,,Moses Lake HS (Moses Lake WA),Ryan Matthew,doumiry01
53,Chris Duffy,24.352,Apr 7,May 14 2009,8/H9,PIT,2.1,5-10,185,L,L,Apr 20 1980,Brattleboro VT US,Drafted by the Pittsburgh Pirates in the 8th round of the 2001 amateur draft. Player signed June 8 2001.,South Mountain Community College (Phoenix AZ) Arizona State University (Tempe AZ),Mountain Ridge HS (Glendale AZ),Christopher Ellis,duffych01
54,Zach Duke,22.074,Jul 2,Jun 29 2019,1,PIT,12.3,6-2,210,L,L,Apr 19 1983,Clifton TX US,Drafted by the Pittsburgh Pirates in the 20th round of the 2001 amateur draft. Player signed July 31 2001.,,Midway HS (Waco TX),Zachary Thomas,dukeza01
55,Chris Duncan,24.128,Sep 10,Jul 20 2009,/H39,STL,2.8,6-5,210,L,R,May 5 1981,Tucson AZ US,Drafted by the St. Louis Cardinals in the 1st round (46th pick) of the 1999 amateur draft. Player signed June 23 1999.,,Canyon del Oro HS (Tucson AZ),Christopher Edwin,duncach01
56,Brad Eldred,25.010,Jul 22,May 2 2012,3/H,PIT,-1.3,6-6,270,R,R,Jul 12 1980,Fort Lauderdale FL US,Drafted by the Pittsburgh Pirates in the 6th round of the 2002 amateur draft. Player signed June 5 2002.,Florida International University (Miami FL),Coconut Creek HS (Coconut Creek FL),Bradley Ross,eldrebr01
57,Edwin Encarnación,22.168,Jun 24,Sep 27 2020,5H,CIN,35.3,6-1,230,R,R,Jan 7 1983,La Romana La Romana DO,Drafted by the Texas Rangers in the 9th round of the 2000 amateur draft. Player signed June 12 2000.,,Manuela Toro HS (Caguas Puerto Rico),Edwin Elpidio,encared01
58,Mike Esposito,23.359,Sep 21,Oct 1 2005,/1,COL,-0.1,6-0,190,R,R,Sep 27 1981,Los Angeles CA US,Drafted by the Colorado Rockies in the 12th round of the 2002 amateur draft. Player signed August 29 2002.,Arizona State University (Tempe AZ),Cimarron-Memorial HS (Las Vegas NV),Michael Anthony,esposmi01
59,Dana Eveland,21.260,Jul 16,Sep 27 2016,1,MIL,-1.7,6-1,235,L,L,Oct 29 1983,Olympia WA US,Drafted by the Milwaukee Brewers in the 16th round of the 2002 amateur draft. Player signed May 26 2003.,College of the Canyons (Santa Clarita CA) Hill College (Hillsboro TX),Palmdale HS (Palmdale CA),Dana James,evelada01
60,Scott Feldman,22.205,Aug 31,Aug 17 2017,/1,TEX,7.9,6-6,225,L,R,Feb 7 1983,Kailua HI US,Drafted by the Texas Rangers in the 30th round of the 2003 amateur draft. Player signed July 2 2003.,College of San Mateo (San Mateo CA),Burlingame HS (Burlingame CA),Scott Wynne,feldmsc01
61,Prince Fielder,21.035,Jun 13,Jul 18 2016,H/3D,MIL,23.6,5-11,275,L,R,May 9 1984,Ontario CA US,Drafted by the Milwaukee Brewers in the 1st round (7th pick) of the 2002 amateur draft. Player signed June 17 2002.,,Eau Gallie HS (Melbourne FL),Prince Semien,fieldpr01
62,Jeff Fiorentino,22.028,May 12,Oct 4 2009,8/H,BAL,0.7,6-1,185,L,R,Apr 14 1983,Pembroke Pines FL US,Drafted by the Baltimore Orioles in the 3rd round of the 2004 amateur draft. Player signed June 29 2004.,Florida Atlantic University (Boca Raton FL),Nova HS (Davie FL),Jeffrey Philip,fioreje01
63,Ron Flores,25.312,Jun 17,Jul 2 2007,1,OAK,1.0,5-11,190,L,L,Aug 9 1979,Whittier CA US,Drafted by the Oakland Athletics in the 29th round of the 2000 amateur draft. Player signed July 27 2000.,University of Southern California (Los Angeles CA),El Rancho HS (Pico Rivera CA),Ronald Joel,florero01
64,Mike Fontenot,24.308,Apr 13,Jul 29 2012,/H,CHC,4.2,5-9,165,L,R,Jun 9 1980,Slidell LA US,Drafted by the Baltimore Orioles in the 1st round (19th pick) of the 2001 amateur draft. Player signed September 5 2001.,Louisiana State University (Baton Rouge LA),Salmen HS (Slidell LA),Michael Eugene,fontemi01
65,Jeff Francoeur,21.180,Jul 7,Oct 2 2016,9/H,ATL,6.7,6-4,225,R,R,Jan 8 1984,Atlanta GA US,Drafted by the Atlanta Braves in the 1st round (23rd pick) of the 2002 amateur draft. Player signed July 8 2002.,,Parkview HS (Lilburn GA),Jeffrey Braden,francje02
66,Alejandro Freire,30.351,Aug 9,Oct 1 2005,3/D7H,BAL,-0.3,6-2,225,R,R,Aug 23 1974,Caracas Distrito Federal VE,Signed by the Houston Astros as an amateur free agent in 1991.,,Caracas (Caracas Venezuela),Alejandro,freiral01
67,J.J. Furmaniak,26.044,Sep 13,Sep 29 2007,/4H6,PIT,0.2,6-0,190,R,R,Jul 31 1979,Naperville IL US,Drafted by the San Diego Padres in the 22nd round of the 2000 amateur draft. Player signed June 21 2000.,Lewis University (Romeoville IL),Bolingbrook HS (Bolingbrook IL),Jason Joseph,furmajj01
68,John Gall,27.115,Jul 26,May 17 2007,H7,STL,-0.1,6-0,195,R,R,Apr 2 1978,Stanford CA US,Drafted by the St. Louis Cardinals in the 11th round of the 2000 amateur draft. Player signed June 22 2000.,Stanford University (Palo Alto CA),St. Francis HS (Mountain View CA),John Christopher,galljo01
69,Eddy Garabito,28.176,May 27,Aug 8 2005,H4/6,COL,0.0,5-8,186,B,R,Dec 2 1976,Bajos de Haina San Cristobal DO,Signed by the Baltimore Orioles as an amateur free agent in 1996.,,Manrreza (Manrreza Dominican Republic),Eddy Jorge,garabed01
70,Ryan Garko,24.259,Sep 18,May 13 2010,/DH,CLE,3.6,6-2,225,R,R,Jan 2 1981,Pittsburgh PA US,Drafted by the Cleveland Indians in the 3rd round of the 2003 amateur draft. Player signed July 9 2003.,Stanford University (Palo Alto CA),Servite HS (Anaheim CA),Ryan Francis,garkory01
71,Dave Gassner,26.123,Apr 16,Apr 21 2005,/1,MIN,-0.2,6-2,190,R,L,Dec 14 1978,Hortonville WI US,Drafted by the Toronto Blue Jays in the 24th round of the 2001 amateur draft. Player signed June 11 2001.,Purdue University (West Lafayette IN),Hortonville HS (Hortonville WI),David Kenneth,gassnda01
72,Tony Giarratano,22.184,Jun 1,Jun 25 2005,6/H,DET,-0.3,6-0,180,B,R,Nov 29 1982,Queens NY US,Drafted by the Detroit Tigers in the 3rd round of the 2003 amateur draft. Player signed June 30 2003.,Tulane University (New Orleans LA),Christian Brothers Academy (Lincroft NJ),Anthony James,giarrto01
73,Tyrell Godwin,25.321,May 27,May 30 2005,/H,WSN,0.0,6-0,200,L,R,Jul 10 1979,Wilmington NC US,Drafted by the Toronto Blue Jays in the 3rd round of the 2001 amateur draft. Player signed July 2 2001.,University of North Carolina at Chapel Hill (Chapel Hill NC),East Bladen HS (Elizabethtown NC),Carlton Tyrell,godwity01
74,Tom Gorzelanny,23.070,Sep 20,Jul 3 2016,/1,PIT,5.4,6-3,218,R,L,Jul 12 1982,Evergreen Park IL US,Drafted by the Pittsburgh Pirates in the 2nd round of the 2003 amateur draft. Player signed July 1 2003.,Triton College (River Grove IL) University of Kansas (Lawrence KS),Marist HS (Chicago IL),Thomas Stephen,gorzeto01
75,Adam Greenberg,24.138,Jul 9,Oct 2 2012,/H,CHC,0.0,5-9,180,L,R,Feb 21 1981,New Haven CT US,Drafted by the Chicago Cubs in the 9th round of the 2002 amateur draft. Player signed June 19 2002.,University of North Carolina at Chapel Hill (Chapel Hill NC),Guilford HS (Guilford CT),Adam Daniel,greenad01
76,John-Ford Griffin,25.291,Sep 6,Sep 30 2007,/HD,TOR,0.2,6-2,215,L,L,Nov 19 1979,Sarasota FL US,Drafted by the New York Yankees in the 1st round (23rd pick) of the 2001 amateur draft. Player signed June 14 2001.,Florida State University (Tallahassee FL),Sarasota HS (Sarasota FL),John-Ford David,griffjo01
77,Franklin Gutiérrez,22.191,Aug 31,Jun 24 2017,/HD8,CLE,18.4,6-2,200,R,R,Feb 21 1983,Caracas Distrito Federal VE,Signed by the Los Angeles Dodgers as an amateur free agent in 2000.,,,Franklin Rafael,gutiefr01
78,Tim Hamulack,28.292,Sep 2,Sep 16 2006,/1,NYM,-1.1,6-2,215,R,L,Nov 14 1976,Ithaca NY US,Drafted by the Houston Astros in the 32nd round of the 1995 amateur draft. Player signed May 12 1996.,Montgomery College Rockville Campus (Rockville MD),Edgewood HS (Edgewood MD),Timothy William,hamulti01
79,Craig Hansen,21.308,Sep 19,Apr 19 2009,/1,BOS,-1.9,6-6,210,R,R,Nov 15 1983,Glen Cove NY US,Drafted by the Boston Red Sox in the 1st round (26th pick) of the 2005 amateur draft. Player signed July 26 2005.,St. John's University (Queens NY),Glen Cove HS (Glen Cove NY),Craig Robert,hansecr01
80,J.J. Hardy,22.228,Apr 4,Oct 1 2017,*6/H,MIL,28.1,6-1,200,R,R,Aug 19 1982,Tucson AZ US,Drafted by the Milwaukee Brewers in the 2nd round of the 2001 amateur draft. Player signed July 16 2001.,,Sabino HS (Tucson AZ),James Jerry,hardyjj01
81,Jeff Harris,31.029,Aug 2,Apr 11 2006,1,SEA,0.8,6-1,190,R,R,Jul 4 1974,Alameda CA US,Drafted by the Minnesota Twins in the 28th round of the 1995 amateur draft. Player signed June 6 1995.,Contra Costa College (San Pablo CA) University of San Francisco (San Francisco CA),Pinole Valley HS (Pinole CA),Jeffrey Austin,harrije02
82,Chris Heintz,31.035,Sep 10,Sep 26 2007,/2H,MIN,-0.8,6-1,210,R,R,Aug 6 1974,Syosset NY US,Drafted by the Chicago White Sox in the 19th round of the 1996 amateur draft. Player signed June 10 1996.,University of South Florida (Tampa FL),Countryside HS (Clearwater FL),Christopher John,heintch01
83,Sean Henn,24.011,May 4,Sep 23 2013,/1,NYY,-1.6,6-3,235,R,L,Apr 23 1981,Fort Worth TX US,Drafted by the New York Yankees in the 26th round of the 2000 amateur draft. Player signed May 25 2001.,McLennan Community College (Waco TX),Aledo HS (Aledo TX),Sean Michael,hennse01
84,Clay Hensley,25.323,Jul 20,Oct 3 2012,1,SDP,3.3,5-11,190,R,R,Aug 31 1979,Tomball TX US,Drafted by the San Francisco Giants in the 8th round of the 2002 amateur draft. Player signed June 12 2002.,Alvin Community College (Alvin TX) San Jacinto College North Campus (Houston TX) Lamar University (Beaumont TX),Pearland HS (Pearland TX),Clayton Allen,henslcl01
85,Jeremy Hermida,21.213,Aug 31,Apr 26 2012,H9/7,FLA,2.7,6-3,220,L,R,Jan 30 1984,Atlanta GA US,Drafted by the Florida Marlins in the 1st round (11th pick) of the 2002 amateur draft. Player signed July 5 2002.,,Wheeler HS (Marietta GA),Jeremy Ryan,hermije01
86,Anderson Hernández,22.323,Sep 18,Oct 2 2010,/46,NYM,-0.2,5-9,190,B,R,Oct 30 1982,Santo Domingo Distrito Nacional DO,Signed by the Detroit Tigers as an amateur free agent in 2001.,,Santo Domingo (Santo Domingo Dominican Republic),Anderson Mejia,hernaan01
87,Félix Hernández,19.118,Aug 4,Sep 26 2019,1,SEA,49.8,6-3,220,R,R,Apr 8 1986,Valencia Carabobo VE,Signed by the Seattle Mariners as an amateur free agent in 2002.,,U. E. Jose Austre (Valencia Venezuela),Félix Abraham Graham,hernafe02
88,Aaron Hill,23.060,May 20,Jun 23 2017,5D46/H,TOR,24.4,5-11,200,R,R,Mar 21 1982,Visalia CA US,Drafted by the Toronto Blue Jays in the 1st round (13th pick) of the 2003 amateur draft. Player signed June 17 2003.,Louisiana State University (Baton Rouge LA),Redwood HS (Visalia CA),Aaron Walter,hillaa01
89,Rich Hill,25.096,Jun 15,Sep 4 2024,1,CHC,16.1,6-5,220,L,L,Mar 11 1980,Boston MA US,Drafted by the Chicago Cubs in the 4th round of the 2002 amateur draft. Player signed July 10 2002.,University of Michigan (Ann Arbor MI),Milton HS (Milton MA),Richard Joseph,hillri01
90,Kevin Hooper,28.214,Jul 9,Sep 24 2006,/764H,DET,0.1,5-10,160,R,R,Dec 7 1976,Lawrence KS US,Drafted by the Florida Marlins in the 8th round of the 1999 amateur draft. Player signed June 3 1999.,Wichita State University (Wichita KS),Lawrence HS (Lawrence KS),Kevin James,hoopeke01
91,D.J. Houlton,25.240,Apr 9,Sep 30 2007,1,LAD,-0.5,6-4,235,R,R,Aug 12 1979,Fullerton CA US,Drafted by the Houston Astros in the 11th round of the 2001 amateur draft. Player signed June 9 2001.,University of the Pacific (Stockton CA),Servite HS (Anaheim CA),Dennis Sean,houltdj01
