Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
15,Heath Bell,26.330,Aug 24,May 3 2014,1,NYM,7.1,6-3,235,R,R,Sep 29 1977,Oceanside CA US,Signed by the New York Mets as an amateur free agent in 1998.,Rancho Santiago College (Santa Ana CA) Santa Ana College (Santa Ana CA),Tustin HS (Tustin CA),Heath Justin,bellhe01
16,Jeff Bennett,23.301,Apr 6,Oct 4 2009,1,MIL,1.3,6-3,200,R,R,Jun 10 1980,Donelson TN US,Drafted by the Pittsburgh Pirates in the 19th round of the 1998 amateur draft. Player signed June 4 1998.,,Gordonsville HS (Gordonsville TN),David Jeffrey,benneje01
17,Chad Bentz,23.338,Apr 7,Jun 21 2005,1,MON,-0.8,6-2,215,R,L,May 5 1980,Juneau AK US,Drafted by the Montreal Expos in the 7th round of the 2001 amateur draft. Player signed June 10 2001.,California State University Long Beach (Long Beach CA),Douglas HS (Juneau AK),Chad Robert,bentzch01
18,Dusty Bergman,26.129,Jun 9,Jun 9 2004,/1,ANA,-0.1,6-5,200,L,L,Feb 1 1978,Carson City NV US,Drafted by the Anaheim Angels in the 6th round of the 1999 amateur draft. Player signed June 5 1999.,University of Hawaii at Manoa (Honolulu HI),Carson HS (Carson City NV),Dustin Michael,bergmdu01
19,Travis Blackley,21.240,Jul 1,Sep 13 2013,/1,SEA,-0.1,6-3,190,L,L,Nov 4 1982,Melbourne Victoria AU,Signed by the Seattle Mariners as an amateur free agent in 2000.,,Cheltenham Secondary College (Cheltenham Australia),Travis Jarred,blacktr01
20,Andrés Blanco,20.006,Apr 17,Sep 12 2017,6,KCR,1.7,5-10,192,B,R,Apr 11 1984,Urama Carabobo VE,Signed by the Kansas City Royals as an amateur free agent in 2000.,,El Carmen (Venezuela),Andrés Eloy,blancan01
21,Joe Blanton,23.285,Sep 21,Oct 1 2017,/1,OAK,11.8,6-3,225,R,R,Dec 11 1980,Bowling Green KY US,Drafted by the Oakland Athletics in the 1st round (24th pick) of the 2002 amateur draft. Player signed July 20 2002.,University of Kentucky (Lexington KY),Franklin-Simpson HS (Franklin KY),Joseph Matthew,blantjo01
22,Craig Brazell,24.099,Aug 17,Sep 30 2007,H/3,NYM,0.0,6-3,210,L,R,May 10 1980,Montgomery AL US,Drafted by the New York Mets in the 5th round of the 1998 amateur draft. Player signed June 4 1998.,,Jefferson Davis HS (Montgomery AL) Montgomery HS (Montgomery AL),Craig Walter,brazecr01
23,Yhency Brazobán,24.055,Aug 5,Jul 19 2011,1,LAD,-0.8,6-1,250,R,R,Jun 11 1980,Santo Domingo Distrito Nacional DO,Signed by the New York Yankees as an amateur free agent in 1997.,,Santo Domingo (Santo Domingo Dominican Republic),Yhency Jose,brazoyh01
24,Frank Brooks,25.356,Aug 27,May 16 2005,1,PIT,0.0,6-1,190,L,L,Sep 6 1978,Brooklyn NY US,Drafted by the Philadelphia Phillies in the 13th round of the 1999 amateur draft. Player signed June 7 1999.,Saint Peter's University (Jersey City NJ),Sheepshead Bay HS (Brooklyn NY),Frank J.,brookfr01
25,Jamie Brown,27.050,May 20,May 31 2004,/1,BOS,-0.1,6-2,200,R,R,Mar 31 1977,Meridian MS US,Drafted by the Cleveland Indians in the 21st round of the 1996 amateur draft. Player signed May 15 1997.,Meridian Community College (Meridian MS) Northwest Florida State College (Niceville FL) Okaloosa-Walton College (Niceville FL),Meridian HS (Meridian MS) West Lauderdale HS (Collinsville MS),Jamie Monroe,brownja04
26,Brian Bruney,22.081,May 8,Jun 24 2012,1,ARI,1.1,6-3,235,R,R,Feb 17 1982,Astoria OR US,Drafted by the Arizona Diamondbacks in the 12th round of the 2000 amateur draft. Player signed June 6 2000.,,Warrenton HS (Warrenton OH) Warrenton HS (Warrenton OR),Brian Anthony,brunebr01
27,John Buck,23.354,Jun 25,Sep 28 2014,2/D,KCR,5.8,6-3,245,R,R,Jul 7 1980,Kemmerer WY US,Drafted by the Houston Astros in the 7th round of the 1998 amateur draft. Player signed June 11 1998.,,Taylorsville HS (Taylorsville UT),Johnathan Richard,buckjo01
28,Chris Burke,24.115,Jul 4,Jun 7 2009,H/4,HOU,-1.2,5-11,180,R,R,Mar 11 1980,Louisville KY US,Drafted by the Houston Astros in the 1st round (10th pick) of the 2001 amateur draft. Player signed June 22 2001.,University of Tennessee (Knoxville TN),St. Xavier HS (Louisville KY),Christopher Allen,burkech01
29,Sean Burnett,21.256,May 30,Sep 30 2016,1,PIT,5.9,5-11,185,L,L,Sep 17 1982,Dunedin FL US,Drafted by the Pittsburgh Pirates in the 1st round (19th pick) of the 2000 amateur draft. Player signed July 7 2000.,,Wellington HS (Wellington FL),Sean Richard,burnese01
30,Dave Bush,24.236,Jul 2,Apr 7 2013,1,TOR,3.6,6-2,205,R,R,Nov 9 1979,Pittsburgh PA US,Drafted by the Toronto Blue Jays in the 2nd round of the 2002 amateur draft. Player signed June 17 2002.,Wake Forest University (Winston-Salem NC),Conestoga HS (Berwyn PA),David Thomas,bushda01
31,Daniel Cabrera,22.351,May 13,Oct 3 2009,1,BAL,4.0,6-7,225,R,R,May 28 1981,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Baltimore Orioles as an amateur free agent in 1999.,,San Pedro de Macoris (San Pedro de Macoris Dominican Republic),Daniel Alberto,cabreda01
32,Fernando Cabrera,22.278,Aug 20,Jul 16 2010,/1,CLE,-0.5,6-4,225,R,R,Nov 16 1981,Toa Baja PR,Drafted by the Cleveland Indians in the 10th round of the 1999 amateur draft. Player signed August 23 1999.,,Academia Discipulos de Cristo (Bayamon Puerto Rico) Discipulos de Cristo (Toa Baja Puerto Rico),Fernando Jose,cabrefe01
33,Carmen Cali,25.309,Sep 8,Sep 16 2007,1,STL,-0.4,5-10,185,L,L,Nov 4 1978,Cleveland OH US,Drafted by the St. Louis Cardinals in the 10th round of the 2000 amateur draft. Player signed June 12 2000.,Florida Atlantic University (Boca Raton FL),Naples HS (Naples FL),Carmen Salvatore,calica01
34,Shawn Camp,28.139,Apr 5,May 7 2014,1,KCR,2.0,6-1,205,R,R,Nov 18 1975,Fairfax VA US,Drafted by the San Diego Padres in the 16th round of the 1997 amateur draft. Player signed June 4 1997.,George Mason University (Fairfax VA),James W. Robinson Jr. SS (Fairfax VA),Shawn Anthony,campsh01
35,Jorge Cantú,22.169,Jul 17,Jun 14 2011,45/DH6,TBD,-0.1,6-3,205,R,R,Jan 30 1982,McAllen TX US,Signed by the Tampa Bay Devil Rays as an amateur free agent in 1998.,,Reynosa (Reynosa Mexico),Jorge Luís,cantujo01
36,José Capellán,23.243,Sep 12,Apr 26 2008,/1,ATL,-0.3,6-4,245,R,R,Jan 13 1981,Cotui Sanchez Ramirez DO,Signed by the Atlanta Braves as an amateur free agent in 1998.,,San Antonio de Padera (Dominican Republic),José Francisco,capeljo01
37,Santiago Casilla,24.015,Aug 9,Jul 13 2018,/1,OAK,9.2,6-0,210,R,R,Jul 25 1980,San Cristobal San Cristobal DO,Signed by the Oakland Athletics as an amateur free agent in 2000.,,Palenque (Palenque Dominican Republic),Santiago,garcija01
38,José Castillo,23.019,Apr 7,Sep 28 2008,*4/H6,PIT,-2.9,6-1,210,R,R,Mar 19 1981,Las Mercedes Guarico VE,Signed by the Pittsburgh Pirates as an amateur free agent in 1997.,,Las Mercedes (Las Mercedes Venezuela),José Rondón,castijo02
39,Ramón Castro,24.242,Jun 21,Jul 26 2004,/5HD6,OAK,-0.2,6-0,195,R,R,Oct 23 1979,Valencia Carabobo VE,Signed by the Atlanta Braves as an amateur free agent in 1996.,,,Ramón Alfredo,castrra02
40,Gustavo Chacín,23.291,Sep 20,Sep 30 2010,/1,TOR,4.1,5-11,205,L,L,Dec 4 1980,Maracaibo Zulia VE,Signed by the Toronto Blue Jays as an amateur free agent in 1998.,,Maracaibo (Maracaibo Venezuela),Gustavo Adolfo,chacigu01
41,Ryan Church,25.312,Aug 21,Oct 2 2010,H7/98,MON,9.1,6-1,190,L,L,Oct 14 1978,Santa Barbara CA US,Drafted by the Cleveland Indians in the 14th round of the 2000 amateur draft. Player signed June 7 2000.,University of Nevada Reno (Reno NV),Lompoc HS (Lompoc CA),Ryan Matthew,churcry01
42,JD Closser,24.167,Jun 30,Oct 1 2006,2/H,COL,-0.3,5-10,205,B,R,Jan 15 1980,Beech Grove IN US,Drafted by the Arizona Diamondbacks in the 5th round of the 1998 amateur draft. Player signed June 28 1998.,,Alexandria Monroe HS (Alexandria IN),Jeffrey Darrin,clossjd01
43,Román Colón,25.008,Aug 21,Jun 22 2012,1,ATL,-0.3,6-5,245,R,R,Aug 13 1979,Monte Cristi Monte Cristi DO,Signed by the Atlanta Braves as an amateur free agent in 1995.,,Escuela Carmela Belliard (Dominican Republic),Román Benedicto,colonro01
44,Lance Cormier,23.305,Jun 19,May 21 2011,1,ARI,-1.6,6-1,200,R,R,Aug 19 1980,Lafayette LA US,Drafted by the Arizona Diamondbacks in the 4th round of the 2002 amateur draft. Player signed June 6 2002.,University of Alabama (Tuscaloosa AL),Lafayette HS (Lafayette LA),Lance Robert,cormila01
45,Jesse Crain,23.031,Aug 5,Jun 29 2013,1,MIN,11.4,6-1,215,R,R,Jul 5 1981,Toronto ON CA,Drafted by the Minnesota Twins in the 2nd round of the 2002 amateur draft. Player signed July 13 2002.,San Jacinto College North Campus (Houston TX) University of Houston (Houston TX),Fairview HS (Boulder CO),Jesse Alan,crainje01
46,Eric Crozier,26.024,Sep 4,Oct 2 2004,/D3H,TOR,0.1,6-4,200,L,L,Aug 11 1978,Columbus OH US,Drafted by the Cleveland Indians in the 41st round of the 2000 amateur draft. Player signed June 15 2000.,Norfolk State University (Norfolk VA),Independence HS (Columbus OH),Eric Le Roi,crozier01
47,Francisco Cruceta,23.079,Sep 21,Jun 2 2008,/1,CLE,-0.8,6-2,215,R,R,Jul 4 1981,Rancho Viejo La Vega DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1999.,,,Francisco Alberto,crucefr01
48,Casey Daigle,23.005,Apr 9,Jul 18 2010,1/H,ARI,-1.2,6-6,220,R,R,Apr 4 1981,Lake Charles LA US,Drafted by the Arizona Diamondbacks in the 1st round (31st pick) of the 1999 amateur draft. Player signed September 14 1999.,,Sulphur HS (Sulphur LA),Sean Casey,daiglca01
49,Brian Dallimore,30.166,Apr 29,Jul 8 2005,/4H5,SFG,0.1,6-1,180,R,R,Nov 15 1973,Las Vegas NV US,Drafted by the Houston Astros in the 9th round of the 1996 amateur draft. Player signed June 15 1996.,Stanford University (Palo Alto CA),Edward W. Clark HS (Las Vegas NV),Brian Scott,dallibr01
50,Jorge De La Rosa,23.131,Aug 14,Sep 30 2018,/1,MIL,13.4,6-1,215,L,L,Apr 5 1981,Monterrey Nuevo Leon MX,Signed by the Arizona Diamondbacks as an amateur free agent in 1998.,,San Nicolas (Guadalajara Mexico),Jorge Alberto,rosajo01
51,Kyle Denney,27.049,Sep 14,Sep 29 2004,/1,CLE,-0.6,6-2,190,R,R,Jul 27 1977,Prague OK US,Drafted by the Cleveland Indians in the 26th round of the 1999 amateur draft. Player signed June 14 1999.,Seminole State College (Seminole OK) University of Oklahoma (Norman OK),Prague HS (Prague OK),Kyle Dean,denneky01
52,Doug DeVore,26.144,May 6,Oct 3 2004,H79/8,ARI,0.1,6-4,215,L,L,Dec 14 1977,Columbus OH US,Drafted by the Arizona Diamondbacks in the 12th round of the 1999 amateur draft. Player signed June 3 1999.,Indiana University Bloomington (Bloomington IN),Dublin Coffman HS (Dublin OH),Doug Rinehart,devordo01
53,Félix Díaz,23.291,May 13,Sep 24 2004,1,CHW,-0.5,6-1,180,R,R,Jul 27 1980,Las Matas de Farfan San Juan DO,Signed by the San Francisco Giants as an amateur free agent in 1998.,,David Ortiz (Las Matas de Farfan Dominican Republic),Félix Antonio,diazfe01
54,Víctor Díaz,22.276,Sep 11,Jul 7 2007,9/H,NYM,0.7,6-0,210,R,R,Dec 10 1981,Santo Domingo Distrito Nacional DO,Drafted by the Los Angeles Dodgers in the 37th round of the 2000 amateur draft. Player signed May 19 2001.,Grayson College (Denison TX),Roberto Clemente Community Academy (Chicago IL),Víctor Israel,diazvi01
55,Lenny DiNardo,24.217,Apr 23,Oct 2 2009,1,BOS,-1.3,6-2,220,L,L,Sep 19 1979,Miami FL US,Drafted by the New York Mets in the 3rd round of the 2001 amateur draft. Player signed July 14 2001.,Stetson University (DeLand FL),High Springs HS (High Springs FL) Santa Fe HS (Alachua FL),Leonard Edward,dinarle01
56,Greg Dobbs,26.068,Sep 8,Jun 24 2014,5/HD,SEA,-3.5,6-1,205,L,R,Jul 2 1978,Los Angeles CA US,Signed by the Seattle Mariners as an amateur free agent in 2001.,California State University Long Beach (Long Beach CA) Riverside City College (Riverside CA) University of Oklahoma (Norman OK),Canyon Springs HS (Moreno Valley CA) Carlsbad HS (Carlsbad CA),Gregory Stuart,dobbsgr01
57,Scott Dohmann,26.092,May 15,May 7 2008,1,COL,0.1,6-1,200,R,R,Feb 13 1978,New Orleans LA US,Drafted by the Colorado Rockies in the 6th round of the 2000 amateur draft. Player signed June 23 2000.,University of Louisiana at Lafayette (Lafayette LA),St. Thomas More Catholic HS (Lafayette LA),Christopher Scott,dohmasc01
58,Andy Dominique,28.208,May 25,May 22 2005,/3H2,BOS,-0.3,6-0,220,R,R,Oct 30 1975,Tarzana CA US,Drafted by the Philadelphia Phillies in the 26th round of the 1997 amateur draft. Player signed June 7 1997.,University of Nevada Reno (Reno NV),Bishop Alemany HS (Mission Hills CA),Andrew John,dominan01
59,Jason Dubois,25.054,May 19,Aug 19 2005,H/937,CHC,-0.8,6-5,220,R,R,Mar 26 1979,Virginia Beach VA US,Drafted by the Chicago Cubs in the 14th round of the 2000 amateur draft. Player signed June 11 2000.,Virginia Commonwealth University (Richmond VA),Frank W. Cox HS (Virginia Beach VA),Jason Bradford,duboija01
60,Scott Dunn,26.111,Sep 11,Apr 25 2006,/1,ANA,-0.6,6-3,180,R,R,May 23 1978,San Antonio TX US,Drafted by the Cincinnati Reds in the 10th round of the 1999 amateur draft. Player signed June 5 1999.,University of Texas at Austin (Austin TX),Winston Churchill HS (San Antonio TX),Scott Allen,dunnsc01
61,J.D. Durbin,22.197,Sep 8,Sep 20 2007,/1,MIN,-0.5,6-0,210,R,R,Feb 24 1982,Portland OR US,Drafted by the Minnesota Twins in the 2nd round of the 2000 amateur draft. Player signed July 18 2000.,,Coronado HS (Scottsdale AZ) Scottsdale HS (Scottsdale AZ),Joseph Adam,durbijd01
62,Matt Erickson,28.345,Jul 9,Jul 18 2004,/H46,MIL,0.0,5-11,190,L,R,Jul 30 1975,Appleton WI US,Drafted by the Florida Marlins in the 7th round of the 1997 amateur draft. Player signed June 11 1997.,University of Arkansas (Fayetteville AR),West HS (Appleton WI),Matt,erickma01
63,Gavin Floyd,21.220,Sep 3,Jun 25 2016,/1,PHI,15.7,6-4,245,R,R,Jan 27 1983,Annapolis MD US,Drafted by the Philadelphia Phillies in the 1st round (4th pick) of the 2001 amateur draft. Player signed August 24 2001.,,Mount St. Joseph HS (Baltimore MD),Gavin Christopher,floydga01
64,Bartolomé Fortunato,29.310,Jun 29,May 7 2006,/1,TBD,-0.2,6-1,210,R,R,Aug 24 1974,Santo Domingo Distrito Nacional DO,Signed by the Tampa Bay Devil Rays as an amateur free agent in 1996.,,Santo Domingo (Santo Domingo Dominican Republic),Bartolomé,fortuba01
65,Jeff Francis,23.230,Aug 25,Oct 4 2015,/1,COL,9.6,6-5,220,L,L,Jan 8 1981,Vancouver BC CA,Drafted by the Colorado Rockies in the 1st round (9th pick) of the 2002 amateur draft. Player signed June 19 2002.,University of British Columbia (Vancouver BC),North Delta SS (Delta BC),Jeffrey William,francje01
66,Frank Francisco,24.246,May 14,May 20 2014,1,TEX,5.1,6-2,250,R,R,Sep 11 1979,Santo Domingo Distrito Nacional DO,Signed by the Boston Red Sox as an amateur free agent in 1996.,,Rosa de Saron (Rosa de Saron Dominican Republic),Franklin,francfr01
67,Jason Frasor,26.251,Apr 16,Aug 1 2015,1,TOR,9.5,5-9,180,R,R,Aug 9 1977,Chicago IL US,Drafted by the Detroit Tigers in the 33rd round of the 1999 amateur draft. Player signed June 4 1999.,Southern Illinois University Carbondale (Carbondale IL),Oak Forest HS (Oak Forest IL),Jason Andrew,frasoja01
68,Choo Freeman,24.228,Jun 4,Sep 30 2006,8H,COL,-1.8,6-2,200,R,R,Oct 20 1979,Pine Bluff AR US,Drafted by the Colorado Rockies in the 1st round (36th pick) of the 1998 amateur draft. Player signed July 13 1998.,,Dallas Christian HS (Mesquite TX),Raphael,freemch01
69,Joey Gathright,23.059,Jun 25,Sep 28 2011,8/7HD9,TBD,2.2,5-10,175,L,R,Apr 27 1981,Hattiesburg MS US,Drafted by the Tampa Bay Devil Rays in the 32nd round of the 2001 amateur draft. Player signed August 29 2001.,,Alfred T. Bonnabel HS (Kenner LA),Joey Renard,gathrjo01
70,Justin Germano,21.290,May 22,May 13 2014,/1,SDP,-1.7,6-2,210,R,R,Aug 6 1982,Pasadena CA US,Drafted by the San Diego Padres in the 13th round of the 2000 amateur draft. Player signed June 13 2000.,,Claremont HS (Claremont CA),Justin William,germaju01
71,Byron Gettis,24.075,May 27,Jul 1 2004,79/H,KCR,0.1,6-0,240,R,R,Mar 13 1980,Centreville IL US,Signed by the Kansas City Royals as an amateur free agent in 1998.,,Cahokia HS (Cahokia IL),Byron Earl,gettiby01
72,Jerry Gil,21.313,Aug 22,Sep 27 2007,6/H,ARI,-0.9,6-3,215,R,R,Oct 14 1982,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Arizona Diamondbacks as an amateur free agent in 1999.,,Colegio La Zafra (San Pedro de Macoris Dominican Republic),Jerry Bienvenido,gilje01
73,Chris Gissell,26.231,Aug 22,Sep 26 2004,/1,COL,-0.5,6-5,210,R,R,Jan 4 1978,Tacoma WA US,Drafted by the Chicago Cubs in the 4th round of the 1996 amateur draft. Player signed June 6 1996.,,Hudson's Bay HS (Vancouver WA),Christopher Odell,gissech01
74,Adrián González,21.346,Apr 18,Jun 10 2018,3/HD,TEX,43.6,6-2,215,L,L,May 8 1982,San Diego CA US,Drafted by the Florida Marlins in the 1st round (1st pick) of the 2000 amateur draft. Player signed June 6 2000.,,Eastlake HS (Chula Vista CA),Adrián Sabin,gonzaad01
75,Luis González,24.285,Apr 6,Aug 29 2006,4H7596/D,COL,0.3,5-11,170,R,R,Jun 26 1979,Maracay Aragua VE,Signed by the Cleveland Indians as an amateur free agent in 1996.,,El Tigre (El Tigre Venezuela),Luis Alberto,gonzalu02
76,Mike Gosling,23.352,Sep 9,Oct 3 2009,/1,ARI,0.1,6-2,210,L,L,Sep 23 1980,Madison WI US,Drafted by the Arizona Diamondbacks in the 2nd round of the 2001 amateur draft. Player signed August 1 2001.,Stanford University (Palo Alto CA),East HS (Salt Lake City UT),Michael Frederick,goslimi01
77,Rúben Gotay,21.222,Aug 3,Sep 28 2008,4/H,KCR,-0.4,5-11,175,B,R,Dec 25 1982,Rio Piedras PR,Drafted by the Kansas City Royals in the 31st round of the 2000 amateur draft. Player signed May 28 2001.,Indian Hills Community College (Centerville IA),Santiago Veue Calzada (Fajardo Puerto Rico),Rúben Bruce,gotayru01
78,Frank Gracesqui,24.253,Apr 29,May 11 2004,/1,FLA,-0.3,6-5,245,B,L,Aug 20 1979,Santo Domingo Distrito Nacional DO,Drafted by the Toronto Blue Jays in the 21st round of the 1998 amateur draft. Player signed June 7 1998.,,George Washington HS (New York NY),Franklyn Benjamin,gracefr01
79,Alex Graman,26.155,Apr 20,Jul 27 2005,/1,NYY,-0.5,6-4,210,L,L,Nov 17 1977,Huntingburg IN US,Drafted by the New York Yankees in the 3rd round of the 1999 amateur draft. Player signed June 5 1999.,Indiana State University (Terre Haute IN),Southridge HS (Huntingburg IN),Alex Joseph,gramaal01
80,Curtis Granderson,23.181,Sep 13,Sep 29 2019,/8H,DET,47.4,6-1,200,L,R,Mar 16 1981,Blue Island IL US,Drafted by the Detroit Tigers in the 3rd round of the 2002 amateur draft. Player signed June 28 2002.,University of Illinois at Chicago (Chicago IL),Thornton Fractional South HS (Lansing IL),Curtis,grandcu01
81,Andy Green,26.341,Jun 12,Aug 21 2009,54H/7,ARI,-1.3,5-9,165,R,R,Jul 7 1977,Lexington KY US,Drafted by the Arizona Diamondbacks in the 24th round of the 2000 amateur draft. Player signed June 14 2000.,University of Kentucky (Lexington KY),Lexington Christian Academy (Lexington KY),Andrew Mulligan,greenan01
82,Nick Green,25.248,May 15,May 26 2013,4H/59,ATL,-0.2,5-11,190,R,R,Sep 10 1978,Pensacola FL US,Drafted by the Atlanta Braves in the 32nd round of the 1998 amateur draft. Player signed May 18 1999.,Georgia Perimeter College (Covington GA),Duluth HS (Duluth GA),Nicholas Anthony,greenni01
83,Zack Greinke,20.214,May 22,Oct 1 2023,1,KCR,77.4,6-2,200,R,R,Oct 21 1983,Orlando FL US,Drafted by the Kansas City Royals in the 1st round (6th pick) of the 2002 amateur draft. Player signed July 13 2002.,,Apopka HS (Apopka FL),Donald Zachary,greinza01
84,Gabe Gross,24.291,Aug 7,Oct 3 2010,7/DH,TOR,4.6,6-3,200,L,R,Oct 21 1979,Baltimore MD US,Drafted by the Toronto Blue Jays in the 1st round (15th pick) of the 2001 amateur draft. Player signed July 1 2001.,Auburn University (Auburn AL),Northview HS (Dothan AL),Gabriel Jordan,grossga01
85,Matt Guerrier,25.320,Jun 17,Jul 22 2014,/1,MIN,8.0,6-3,195,R,R,Aug 2 1978,Cleveland OH US,Drafted by the Chicago White Sox in the 10th round of the 1999 amateur draft. Player signed June 17 1999.,Kent State University (Kent OH),Shaker Heights HS (Shaker Heights OH),Matthew Olson,guerrma02
86,Jeremy Guthrie,25.142,Aug 28,Apr 8 2017,/1,CLE,18.5,6-1,205,R,R,Apr 8 1979,Roseburg OR US,Drafted by the Cleveland Indians in the 1st round (22nd pick) of the 2002 amateur draft. Player signed October 3 2002.,Brigham Young University (Provo UT) Stanford University (Palo Alto CA),Ashland HS (Ashland OR),Jeremy,guthrje01
87,Freddy Guzmán,23.210,Aug 17,Sep 18 2013,8/H,SDP,0.5,5-10,165,B,R,Jan 20 1981,Santo Domingo Distrito Nacional DO,Signed by the San Diego Padres as an amateur free agent in 2000.,,,Freddy Antonio,guzmafr01
88,Scott Hairston,23.348,May 7,Sep 28 2014,4H/79,ARI,6.5,6-0,200,R,R,May 25 1980,Fort Worth TX US,Drafted by the Arizona Diamondbacks in the 3rd round of the 2001 amateur draft. Player signed June 15 2001.,Central Arizona College (Coolidge AZ),Canyon del Oro HS (Tucson AZ),Scott Alexander,hairssc01
89,Brad Halsey,23.126,Jun 19,Oct 1 2006,/1,NYY,0.0,6-1,185,L,L,Feb 14 1981,Houston TX US,Drafted by the New York Yankees in the 8th round of the 2002 amateur draft. Player signed July 1 2002.,Hill College (Hillsboro TX) University of Texas at Austin (Austin TX),Westfield HS (Houston TX),Bradford Alexander,halsebr01
