Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
11,Dakota Bacus,29.134,Aug 14,Sep 6 2020,1,WSN,-0.1,6-2,212,R,R,Apr 2 1991,Moline IL US,Drafted by the Oakland Athletics in the 9th round of the 2012 amateur draft. Player signed June 18 2012.,Indiana State University (Terre Haute IN),Moline HS (Moline IL),Dakota John,bacusda01
12,Brandon Bailey,25.281,Jul 26,Aug 14 2020,/1,HOU,0.1,5-10,195,R,R,Oct 19 1994,Westminster CO US,Drafted by the Oakland Athletics in the 6th round of the 2016 amateur draft. Player signed June 16 2016.,Gonzaga University (Spokane WA),Broomfield HS (Broomfield CO),Brandon David Keith,bailebr01
13,Caleb Baragar,26.107,Jul 25,Sep 11 2021,1,SFG,0.9,6-3,215,R,L,Apr 9 1994,Jenison MI US,Drafted by the San Francisco Giants in the 9th round of the 2016 amateur draft. Player signed June 14 2016.,Indiana University Bloomington (Bloomington IN) Jackson Community College (Jackson MI),,Caleb,baragca01
14,Jose Barrero,22.144,Aug 27,,6/HD,CIN,-2.7,6-4,211,R,R,Apr 5 1998,La Habana La Habana CU,Signed by the Cincinnati Reds as an amateur free agent in 2017.,,,Jose Israel,garcijo02
15,Joey Bart,23.249,Aug 20,,2/DH,SFG,2.9,6-3,235,R,R,Dec 15 1996,Buford GA US,Drafted by the San Francisco Giants in the 1st round (2nd pick) of the 2018 amateur draft. Player signed June 16 2018.,Georgia Institute of Technology (Atlanta GA),Buford HS (Buford GA),Joseph Andrew,bartjo01
16,Luis Alexander Basabe,24.001,Aug 27,Sep 22 2020,/97H,SFG,0.1,6-0,180,B,R,Aug 26 1996,El Vigia Merida VE,Signed by the Boston Red Sox as an amateur free agent in 2012.,,,Luis Alexander,basablu01
17,Jeremy Beasley,24.265,Aug 11,Jul 27 2022,/1,ARI,-0.2,6-2,235,R,R,Nov 20 1995,Lyons GA US,Drafted by the Los Angeles Angels in the 30th round of the 2017 amateur draft. Player signed June 21 2017.,Clemson University (Clemson SC) Darton State College (Albany GA),,Jeremy Lonnie,beaslje01
18,Wes Benjamin,27.021,Aug 16,Sep 13 2021,/1,TEX,-0.7,6-2,210,R,L,Jul 26 1993,Winfield IL US,Drafted by the Texas Rangers in the 5th round of the 2014 amateur draft. Player signed June 15 2014.,University of Kansas (Lawrence KS),St. Charles East HS (St. Charles IL),Wesley Scott,benjawe01
19,Phil Bickford,25.053,Sep 1,Sep 4 2024,/1,MIL,0.3,6-4,200,R,R,Jul 10 1995,Ventura CA US,Drafted by the San Francisco Giants in the 1st round (18th pick) of the 2015 amateur draft. Player signed June 26 2015.,California State University Fullerton (Fullerton CA) College of Southern Nevada (Henderson NV),Oaks Christian HS (Westlake CA),Phillip Roger,bickfph01
20,Brandon Bielak,24.116,Jul 27,Sep 21 2024,1,HOU,-0.4,6-2,221,L,R,Apr 2 1996,Edison NJ US,Drafted by the Houston Astros in the 11th round of the 2017 amateur draft. Player signed July 4 2017.,University of Notre Dame (South Bend IN),St. Joseph's HS (Metuchen NJ),Brandon Michael,bielabr01
21,Travis Blankenhorn,24.043,Sep 15,Aug 18 2024,/4,MIN,-1.0,6-1,237,L,R,Aug 3 1996,Pottsville PA US,Drafted by the Minnesota Twins in the 3rd round of the 2015 amateur draft. Player signed June 18 2015.,,Pottsville HS (Pottsville PA),Travis Allan,blanktr01
22,Scott Blewett,24.161,Sep 18,,/1,KCR,1.4,6-6,245,R,R,Apr 10 1996,Syracuse NY US,Drafted by the Kansas City Royals in the 2nd round of the 2014 amateur draft. Player signed June 16 2014.,,Charles W. Baker HS (Baldwinsville NY),Scott Thomas,blewesc01
23,Alec Bohm,24.010,Aug 13,,5/3D,PHI,3.8,6-5,218,R,R,Aug 3 1996,Omaha NE US,Drafted by the Philadelphia Phillies in the 1st round (3rd pick) of the 2018 amateur draft. Player signed June 11 2018.,Wichita State University (Wichita KS),Roncalli Catholic HS (Omaha NE),Alec Daniel,bohmal01
24,Ben Braymer,26.122,Aug 28,Sep 20 2020,/1,WSN,0.4,6-2,212,L,L,Apr 28 1994,Baton Rouge LA US,Drafted by the Washington Nationals in the 18th round of the 2016 amateur draft. Player signed June 16 2016.,Auburn University (Auburn AL) Louisiana State University Eunice (Eunice LA),Catholic HS (Baton Rouge LA),Benjamin Jon,braymbe01
25,Connor Brogdon,25.197,Aug 13,,/1,PHI,1.5,6-6,205,R,R,Jan 29 1995,Clovis CA US,Drafted by the Philadelphia Phillies in the 10th round of the 2017 amateur draft. Player signed June 19 2017.,Lewis-Clark State College (Lewiston ID),Liberty HS (Madera CA),Connor Michael,brogdco01
26,JT Brubaker,26.252,Jul 26,Oct 4 2022,1,PIT,0.3,6-3,180,R,R,Nov 17 1993,Springfield OH US,Drafted by the Pittsburgh Pirates in the 6th round of the 2015 amateur draft. Player signed June 12 2015.,University of Akron (Akron OH),Tecumseh HS (New Carlisle OH),Jonathan Trey,brubajt01
27,Kris Bubic,22.347,Jul 31,,1,KCR,5.6,6-3,225,L,L,Aug 19 1997,Cupertino CA US,Drafted by the Kansas City Royals in the 1st round (40th pick) of the 2018 amateur draft. Player signed June 18 2018.,Stanford University (Palo Alto CA),Archbishop Mitty HS (San Jose CA),Kristofer,bubickr01
28,Zack Burdi,25.152,Aug 8,May 23 2023,/1,CHW,-0.8,6-3,210,R,R,Mar 9 1995,Downers Grove IL US,Drafted by the Chicago White Sox in the 1st round (26th pick) of the 2016 amateur draft. Player signed June 18 2016.,University of Louisville (Louisville KY),Downers Grove South HS (Downers Grove IL),Zachary M.,burdiza01
29,Beau Burrows,23.313,Jul 27,Aug 9 2021,/1,DET,-0.7,6-2,210,R,R,Sep 18 1996,Fort Worth TX US,Drafted by the Detroit Tigers in the 1st round (22nd pick) of the 2015 amateur draft. Player signed June 16 2015.,,Weatherford HS (Weatherford TX),Beau Van,burrobe01
30,Daz Cameron,23.238,Sep 9,,9/H,DET,-1.7,6-0,185,R,R,Jan 15 1997,McDonough GA US,Drafted by the Houston Astros in the 1st round (37th pick) of the 2015 amateur draft. Player signed June 30 2015.,,Eagle's Landing Christian Academy (McDonough GA),Dazmon Jaroid,camerda01
31,Luis Campusano,21.341,Sep 4,,/D,SDP,-0.3,5-10,232,R,R,Sep 29 1998,Augusta GA US,Drafted by the San Diego Padres in the 2nd round of the 2017 amateur draft. Player signed June 19 2017.,,Cross Creek HS (Cross Creek GA),Luis Genaro,campulu01
32,Dylan Carlson,21.297,Aug 15,,987/H,STL,4.3,6-2,200,B,L,Oct 23 1998,Elk Grove CA US,Drafted by the St. Louis Cardinals in the 1st round (33rd pick) of the 2016 amateur draft. Player signed June 15 2016.,,Elk Grove HS (Elk Grove CA),Dylan James,carlsdy01
33,Daniel Castano,25.326,Aug 8,Sep 11 2023,/1,MIA,0.7,6-3,231,L,L,Sep 17 1994,Orlando FL US,Drafted by the St. Louis Cardinals in the 19th round of the 2016 amateur draft. Player signed June 15 2016.,Baylor University (Waco TX),Lake Travis HS (Austin TX),Daniel Alexander,castada01
34,Ryan Castellani,24.129,Aug 8,Apr 22 2022,1,COL,0.2,6-4,218,R,R,Apr 1 1996,Philadelphia PA US,Drafted by the Colorado Rockies in the 2nd round of the 2014 amateur draft. Player signed June 12 2014.,,Brophy College Preparatory (Phoenix AZ),Ryan Michael,castery01
35,Humberto Castellanos,22.123,Aug 4,Jul 22 2024,/1,HOU,-0.1,5-11,222,R,R,Apr 3 1998,Tepatitlan de Morelos Jalisco MX,Signed as a Free Agent with the Houston Astros in 2015.,,,Humberto,castehu01
36,Anthony Castro,25.105,Jul 27,Jul 24 2022,/1,DET,-0.7,6-2,191,R,R,Apr 13 1995,Caracas Distrito Federal VE,Signed by the Detroit Tigers as an amateur free agent in 2011.,,,Anthony Silfredo,castran02
37,Blake Cederlind,24.255,Sep 15,Sep 27 2020,/1,PIT,0.0,6-4,215,R,R,Jan 4 1996,Turlock CA US,Drafted by the Pittsburgh Pirates in the 5th round of the 2016 amateur draft. Player signed June 13 2016.,Merced College (Merced CA),,Blake Alan,cederbl01
38,Jazz Chisholm Jr.,22.213,Sep 1,,4/6H,MIA,9.3,5-11,184,L,R,Feb 1 1998,Nassau New Providence BS,Signed by the Arizona Diamondbacks as an amateur free agent in 2015.,,,Jasrado Hermis Arrington,chishja01
39,Garrett Cleavinger,26.147,Sep 17,,/1,PHI,1.9,6-1,225,R,L,Apr 23 1994,Lawrence KS US,Drafted by the Baltimore Orioles in the 3rd round of the 2015 amateur draft. Player signed June 20 2015.,University of Oregon (Eugene OR),Lawrence HS (Lawrence KS),Garrett J.,cleavga01
40,Kyle Cody,26.012,Aug 21,Apr 23 2021,/1,TEX,0.5,6-7,225,R,R,Aug 9 1994,Chippewa Falls WI US,Drafted by the Texas Rangers in the 6th round of the 2016 amateur draft. Player signed June 15 2016.,University of Kentucky (Lexington KY),McDonnell Central Catholic HS (Chippewa Falls WI),Kyle David,codyky01
41,Edwar Colina,23.145,Sep 25,Sep 25 2020,/1,MIN,-0.2,5-11,240,R,R,May 3 1997,Caracas Distrito Federal VE,Signed by the Minnesota Twins as an amateur free agent in 2015.,,,Edwar Osnel de la Cruz,colined01
42,William Contreras,22.213,Jul 24,,/2,ATL,13.1,5-10,218,R,R,Dec 24 1997,Puerto Cabello Carabobo VE,Signed by the Atlanta Braves as an amateur free agent in 2015.,,,William Jesus,contrwi02
43,Will Craig,25.285,Aug 27,Jun 1 2021,/3,PIT,-0.7,6-3,235,R,R,Nov 16 1994,Johnson City TN US,Drafted by the Pittsburgh Pirates in the 1st round (22nd pick) of the 2016 amateur draft. Player signed June 15 2016.,Wake Forest University (Winston-Salem NC),Science Hill HS (Johnson City TN),William Isaac,craigwi01
44,Nabil Crismatt,25.236,Aug 17,May 14 2024,/1,STL,0.4,6-1,220,R,R,Dec 25 1994,Barranquilla Atlantico CO,Signed by the New York Mets as an amateur free agent in 2011.,,,Nabil Antonio,crismna01
45,Garrett Crochet,21.089,Sep 18,,/1,CHW,8.3,6-6,245,L,L,Jun 21 1999,Ocean Springs MS US,Drafted by the Chicago White Sox in the 1st round (11th pick) of the 2020 amateur draft. Player signed June 22 2020.,University of Tennessee (Knoxville TN),Ocean Springs HS (Ocean Springs MS),Garrett Nolan,crochga01
46,Jake Cronenworth,26.187,Jul 26,,463/H5,SDP,13.7,6-0,187,L,R,Jan 21 1994,St. Clair MI US,Drafted by the Tampa Bay Rays in the 7th round of the 2015 amateur draft. Player signed June 12 2015.,University of Michigan (Ann Arbor MI),St. Clair HS (St. Clair MI),Jacob John,croneja01
47,Wil Crowe,25.348,Aug 22,Apr 17 2023,/1,WSN,-0.6,6-1,240,R,R,Sep 9 1994,Kingston TN US,Drafted by the Washington Nationals in the 2nd round of the 2017 amateur draft. Player signed June 28 2017.,University of South Carolina (Columbia SC),Pigeon Forge HS (Pigeon Forge TN),William Chandler,crowewi01
48,Jesus Cruz,25.125,Aug 18,Jun 30 2022,/1,STL,-0.2,6-1,230,R,R,Apr 15 1995,Salinas de Hidalgo San Luis Potosi MX,Signed as a Free Agent with the St. Louis Cardinals in 2017.,,,Jesus,cruzje01
49,Bobby Dalbec,25.062,Aug 30,,3/5D,BOS,-0.8,6-3,225,R,R,Jun 29 1995,Seattle WA US,Drafted by the Boston Red Sox in the 4th round of the 2016 amateur draft. Player signed July 15 2016.,University of Arizona (Tucson AZ),Legend HS (Parker CO),Robert Vernon,dalbebo01
50,Tucker Davidson,24.185,Sep 26,Sep 28 2024,/1,ATL,-0.9,6-2,215,L,L,Mar 25 1996,Amarillo TX US,Drafted by the Atlanta Braves in the 19th round of the 2016 amateur draft. Player signed June 13 2016.,Midland College (Midland TX),Tascosa HS (Amarillo TX),Joseph Tucker,davidtu01
51,Lewin Díaz,23.270,Aug 15,Oct 5 2022,3/HD,MIA,0.1,6-2,232,L,L,Nov 19 1996,Santiago Santiago DO,Signed by the Minnesota Twins as an amateur free agent in 2013.,,,Lewin Jose,diazle01
52,Tommy Doyle,24.145,Sep 23,Sep 30 2023,/1,COL,-0.5,6-6,244,R,R,May 1 1996,Vienna VA US,Drafted by the Colorado Rockies in the 2nd round of the 2017 amateur draft. Player signed June 21 2017.,University of Virginia (Charlottesville VA),Flint Hill School (Oakton VA),Thomas Nelson,doyleto01
53,Dane Dunning,25.243,Aug 19,,/1,CHW,4.1,6-4,225,R,R,Dec 20 1994,Orange Park FL US,Drafted by the Washington Nationals in the 1st round (29th pick) of the 2016 amateur draft. Player signed July 1 2016.,University of Florida (Gainesville FL),Clay HS (Green Cove Springs FL),Dane Anthony,dunnida01
54,Seth Elledge,24.088,Aug 16,Jun 27 2021,1,STL,-0.1,6-3,240,R,R,May 20 1996,Dallas TX US,Drafted by the Seattle Mariners in the 4th round of the 2017 amateur draft. Player signed June 17 2017.,Dallas Baptist University (Dallas TX),,Seth Wayne,elledse01
55,Santiago Espinal,25.255,Jul 25,,6/H51,TOR,4.9,5-10,185,R,R,Nov 13 1994,Santiago Santiago DO,Drafted by the Boston Red Sox in the 10th round of the 2016 amateur draft. Player signed July 6 2016.,Miami Dade College Wolfson Campus (Miami FL),Lyman HS (Longwood FL),Santiago Roman,espinsa01
56,Demarcus Evans,23.332,Sep 18,Sep 8 2021,/1,TEX,0.0,6-5,265,R,R,Oct 22 1996,Petal MS US,Drafted by the Texas Rangers in the 25th round of the 2015 amateur draft. Player signed June 20 2015.,,Petal HS (Petal MS),Demarcus Malik,evansde01
57,J.P. Feyereisen,27.168,Jul 24,,/1,MIL,1.4,6-2,215,R,R,Feb 7 1993,River Falls WI US,Drafted by the Cleveland Indians in the 16th round of the 2014 amateur draft. Player signed June 9 2014.,University of Wisconsin-Stevens Point (Stevens Point WI),River Falls HS (River Falls WI),Jonathon Paul,feyerjo01
58,Kyle Finnegan,28.325,Jul 25,,1,WSN,4.0,6-2,198,R,R,Sep 4 1991,Detroit MI US,Drafted by the Oakland Athletics in the 6th round of the 2013 amateur draft. Player signed June 17 2013.,Texas State University (San Marcos TX),Kingwood HS (Kingwood TX),Kyle Edward,finneky01
59,Josh Fleming,24.097,Aug 23,Jul 21 2024,/1,TBR,-1.2,6-2,220,L,L,May 18 1996,Bridgeton MO US,Drafted by the Tampa Bay Rays in the 5th round of the 2017 amateur draft. Player signed June 20 2017.,Webster University (St. Louis MO),,Joshua Randol,flemijo01
60,Aaron Fletcher,24.179,Aug 22,Jul 1 2022,/1,SEA,-0.6,6-0,220,L,L,Feb 25 1996,Geneseo IL US,Drafted by the Washington Nationals in the 14th round of the 2018 amateur draft. Player signed June 11 2018.,University of Houston (Houston TX),Langham Creek HS (Houston TX),Aaron Eugene,fletcaa01
61,Bernardo Flores Jr.,25.011,Sep 3,May 5 2021,/1,CHW,-0.1,6-4,190,L,L,Aug 23 1995,Baldwin Park CA US,Drafted by the Chicago White Sox in the 7th round of the 2016 amateur draft. Player signed June 13 2016.,University of Southern California (Los Angeles CA),Baldwin Park HS (Baldwin Park CA),Bernardo,florebe01
62,Estevan Florial,22.277,Aug 28,May 27 2024,/8,NYY,0.0,6-1,195,L,R,Nov 25 1997,Barahona Barahona DO,Signed by the New York Yankees as an amateur free agent in 2015.,,,Estevan Haniel,flories01
63,Matt Foster,25.187,Aug 1,Sep 11 2024,1,CHW,0.7,6-0,200,R,R,Jan 27 1995,Valley AL US,Drafted by the Chicago White Sox in the 20th round of the 2016 amateur draft. Player signed June 13 2016.,University of Alabama (Tuscaloosa AL),Valley HS (Valley AL),Matthew James,fostema01
64,Kyle Funkhouser,26.133,Jul 27,Oct 2 2021,1,DET,0.7,6-3,229,R,R,Mar 16 1994,Palos Heights IL US,Drafted by the Detroit Tigers in the 4th round of the 2016 amateur draft. Player signed June 21 2016.,University of Louisville (Louisville KY),Oak Forest HS (Oak Forest IL),Kyle James,funkhky01
65,Deivi García,21.103,Aug 30,Apr 27 2024,/1,NYY,-0.7,5-11,194,R,R,May 19 1999,Bonao Monsenor Nouel DO,Signed by the New York Yankees as an amateur free agent in 2015.,,,Deivi Anderson,garcide01
66,Luis García Jr.,20.090,Aug 14,,4/6H,WSN,2.6,6-1,216,L,R,May 16 2000,New York NY US,Signed by the Washington Nationals as an amateur free agent in 2016.,,,Luis Victoriano,garcilu04
67,Luis Garcia,23.266,Sep 4,May 1 2023,/1,HOU,4.6,6-1,248,R,R,Dec 13 1996,Bolivar Bolivar VE,Signed by the Houston Astros as an amateur free agent in 2017.,,,Luis Heibardo,garcilu05
68,Rony García,22.222,Jul 28,Jul 24 2022,1,DET,-0.2,6-3,200,R,R,Dec 19 1997,Mao Valverde DO,Signed by the New York Yankees as an amateur free agent in 2015.,,,Rony Javier,garciro03
69,Braxton Garrett,23.039,Sep 13,Jun 17 2024,/1,MIA,5.8,6-2,202,R,L,Aug 5 1997,Foley AL US,Drafted by the Miami Marlins in the 1st round (7th pick) of the 2016 amateur draft. Player signed July 15 2016.,,Florence HS (Florence AL),Braxton Lee,garrebr01
70,Joey Gerber,23.093,Aug 4,Sep 27 2020,1,SEA,0.0,6-4,212,R,R,May 3 1997,Maple Grove MN US,Drafted by the Seattle Mariners in the 8th round of the 2018 amateur draft. Player signed June 10 2018.,University of Illinois at Urbana-Champaign (Champaign IL),Wayzata HS (Plymouth MN),Joseph Cliff,gerbejo01
71,Andrés Giménez,21.324,Jul 24,,645/H,NYM,19.2,5-11,161,L,R,Sep 4 1998,Barquisimeto Lara VE,Signed by the New York Mets as an amateur free agent in 2015.,,,Andrés Alfonso,gimenan01
72,Luis González,24.343,Aug 18,Sep 23 2022,/H8D7,CHW,0.4,5-11,185,L,L,Sep 10 1995,Hermosillo Sonora MX,Drafted by the Chicago White Sox in the 3rd round of the 2017 amateur draft. Player signed June 15 2017.,University of New Mexico (Albuquerque NM),Catalina Foothills HS (Tucson AZ),Luis Fernando,gonzalu03
73,Victor González,24.258,Jul 31,Jun 20 2024,1,LAD,1.4,6-0,180,L,L,Nov 16 1995,Tuxpan Nayarit MX,Signed by the Los Angeles Dodgers as an amateur free agent in 2012.,,,Victor Aaron,gonzavi02
74,Ashton Goudeau,28.027,Aug 19,May 28 2022,/1,COL,-0.2,6-6,220,R,R,Jul 23 1992,Newport AR US,Drafted by the Kansas City Royals in the 27th round of the 2012 amateur draft. Player signed June 9 2012.,Metropolitan Community College-Maple Woods (Kansas City MO),Union HS (Union MO),Ashton Chase,goudeas01
75,Foster Griffin,25.000,Jul 27,Sep 22 2022,/1,KCR,-0.1,6-3,225,R,L,Jul 27 1995,Orlando FL US,Drafted by the Kansas City Royals in the 1st round (28th pick) of the 2014 amateur draft. Player signed June 9 2014.,,The First Academy (Orlando FL),Fred Foster,grifffo01
76,Jorge Guzmán,24.191,Aug 6,Aug 18 2021,/1,MIA,-0.4,6-1,246,R,R,Jan 28 1996,Las Matas de Santa Cruz Monte Cristi DO,Signed by the Houston Astros as an amateur free agent in 2014.,,,Jorge,guzmajo04
77,Monte Harrison,24.360,Aug 4,Jul 12 2022,89H,MIA,0.1,6-1,218,R,R,Aug 10 1995,Lee's Summit MO US,Drafted by the Milwaukee Brewers in the 2nd round of the 2014 amateur draft. Player signed June 14 2014.,,Lee's Summit West HS (Lee's Summit MO),Monte Fitzgerald,harrimo01
78,Kyle Hart,27.264,Aug 13,,/1,BOS,-1.1,6-5,200,L,L,Nov 23 1992,Cincinnati OH US,Drafted by the Boston Red Sox in the 19th round of the 2016 amateur draft. Player signed June 22 2016.,Indiana University Bloomington (Bloomington IN),Sycamore HS (Cincinnati OH),Kyle Patrick,hartky01
79,Thomas Hatch,25.301,Jul 26,Sep 16 2023,1,TOR,0.3,6-1,195,R,R,Sep 29 1994,Tulsa OK US,Drafted by the Chicago Cubs in the 3rd round of the 2016 amateur draft. Player signed July 7 2016.,Oklahoma State University (Stillwater OK),Jenks HS (Jenks OK),John Thomas,hatchto01
80,Ke'Bryan Hayes,23.217,Sep 1,,5,PIT,13.3,5-11,215,R,R,Jan 28 1997,Tomball TX US,Drafted by the Pittsburgh Pirates in the 1st round (32nd pick) of the 2015 amateur draft. Player signed June 16 2015.,,Concordia Lutheran HS (Tomball TX),Ke'Bryan Kobe,hayeske01
81,Nick Heath,26.246,Jul 30,Jul 3 2021,/H8D7,KCR,-0.2,6-1,190,L,L,Nov 27 1993,Atlanta GA US,Drafted by the Kansas City Royals in the 16th round of the 2016 amateur draft. Player signed June 15 2016.,Northwestern State University of Louisiana (Natchitoches LA),,Nicholas James,heathni01
82,Jonah Heim,25.059,Aug 25,,2/DH,OAK,7.2,6-4,220,B,R,Jun 27 1995,Buffalo NY US,Drafted by the Baltimore Orioles in the 4th round of the 2013 amateur draft. Player signed June 26 2013.,,Amherst Central HS (Amherst NY),Jonah Nathan,heimjo01
83,Carlos Hernández,23.174,Sep 1,,/1,KCR,0.3,6-4,255,R,R,Mar 11 1997,Ciudad Guayana Bolivar VE,Signed by the Kansas City Royals as an amateur free agent in 2016.,,,Carlos Eduardo,hernaca04
84,Yadiel Hernández,32.337,Sep 10,Aug 18 2022,/DH9,WSN,0.6,5-9,185,L,R,Oct 9 1987,Matanzas CU,Signed by the Washington Nationals as an amateur free agent in 2016.,,,Yadiel,hernaya01
85,Codi Heuer,24.021,Jul 24,Sep 29 2021,1,CHW,1.4,6-5,200,R,R,Jul 3 1996,Missoula MT US,Drafted by the Chicago White Sox in the 6th round of the 2018 amateur draft. Player signed June 8 2018.,Wichita State University (Wichita KS),Fossil Ridge HS (Fort Collins CO),Codi Dalton,heuerco01
86,Cam Hill,26.063,Jul 26,Sep 27 2020,1,CLE,-0.2,6-1,200,R,R,May 24 1994,Oklahoma City OK US,Drafted by the Cleveland Indians in the 17th round of the 2014 amateur draft. Player signed June 17 2014.,Redlands Community College (El Reno OK),El Reno HS (El Reno OK),Cameron Price,hillca02
87,Derek Hill,24.249,Sep 4,,8/HD,DET,0.6,6-0,206,R,R,Dec 30 1995,Des Moines IA US,Drafted by the Detroit Tigers in the 1st round (23rd pick) of the 2014 amateur draft. Player signed June 16 2014.,,Elk Grove HS (Elk Grove CA),Derek Jerome,hillde01
88,Jordan Holloway,24.043,Jul 26,Jul 25 2022,/1,MIA,0.2,6-6,230,R,R,Jun 13 1996,Arvada CO US,Drafted by the Miami Marlins in the 20th round of the 2014 amateur draft. Player signed June 18 2014.,,Ralston Valley HS (Arvada CO),Jordan Lee,hollojo01
89,Tanner Houck,24.078,Sep 15,,/1,BOS,7.7,6-5,226,R,R,Jun 29 1996,St. Louis MO US,Drafted by the Boston Red Sox in the 1st round (24th pick) of the 2017 amateur draft. Player signed June 21 2017.,University of Missouri (Columbia MO),Collinsville HS (Collinsville IL),Tanner Lee,houckta01
90,Spencer Howard,24.012,Aug 9,Jul 20 2024,/1,PHI,-2.7,6-3,210,R,R,Jul 28 1996,San Luis Obispo CA US,Drafted by the Philadelphia Phillies in the 2nd round of the 2017 amateur draft. Player signed June 20 2017.,California Polytechnic State University San Luis Obispo (San Luis Obispo CA),,Spencer Lee,howarsp01
91,Sam Huff,22.241,Sep 11,,2,TEX,0.9,6-4,242,R,R,Jan 14 1998,Phoenix AZ US,Drafted by the Texas Rangers in the 7th round of the 2016 amateur draft. Player signed June 17 2016.,,Arcadia HS (Phoenix AZ),Samuel Nicholas,huffsa01
92,Cristian Javier,23.121,Jul 25,May 21 2024,1,HOU,7.8,6-1,210,R,R,Mar 26 1997,Santo Domingo Distrito Nacional DO,Signed by the Houston Astros as an amateur free agent in 2015.,,,Cristian,javiecr01
93,Daulton Jefferies,25.041,Sep 12,Jul 5 2024,/1,OAK,-1.0,6-0,182,L,R,Aug 2 1995,Merced CA US,Drafted by the Oakland Athletics in the 1st round (37th pick) of the 2016 amateur draft. Player signed June 14 2016.,University of California Berkeley (Berkeley CA),Buhach Colony HS (Atwater CA),Daulton Compton,jeffeda01
94,Ryan Jeffers,23.078,Aug 20,,2/DH,MIN,8.1,6-3,235,R,R,Jun 3 1997,Raleigh NC US,Drafted by the Minnesota Twins in the 2nd round of the 2018 amateur draft. Player signed June 8 2018.,University of North Carolina at Wilmington (Wilmington NC),,Ryan Michael,jeffery01
95,Dany Jiménez,26.213,Jul 23,Aug 23 2024,/1,SFG,0.5,6-1,182,R,R,Dec 23 1993,San Cristobal San Cristobal DO,Signed by the Toronto Blue Jays as an amateur free agent in 2015.,,,Dany,jimenda01
96,Daniel Johnson,25.014,Jul 25,Sep 21 2024,/97H,CLE,-0.5,5-10,200,L,L,Jul 11 1995,Vallejo CA US,Drafted by the Washington Nationals in the 5th round of the 2016 amateur draft. Player signed June 16 2016.,New Mexico State University (Las Cruces NM),,Daniel,johnsda07
