Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
60,Shane Drohan,27.091,Apr 8,,1,MIL,0.4,6-2,202,L,L,"Jan 7, 1999","Fort Lauderdale, FL, US","Drafted by theBoston Red Soxin the5th roundof the 2020 amateur draft. Player signed July 17, 2020.","Florida State University (Tallahassee, FL)","Cardinal Newman HS (West Palm Beach, FL)",Shane Liam,drohash01
61,Rodolfo DurÃ¡n,28.077,May 7,,2/H1,SDP,-0.4,5-8,181,R,R,"Feb 19, 1998","Santo Domingo, Distrito Nacional, DO",Signed as a Free Agent with thePhiladelphia Philliesin 2014.,,,Rodolfo Jose,duranro02
62,Josh Ekness,24.085,May 3,,1,MIA,0.0,6-4,225,R,R,"Feb 7, 2002","Albuquerque, NM, US","Drafted by theMiami Marlinsin the12th roundof the 2023 amateur draft. Player signed July 21, 2023.","Lamar University (Beaumont, TX),University of Houston (Houston, TX)","The Woodlands HS (The Woodlands, TX)",Joshua Dean,eknesjo01
63,Colt Emerson,20.301,May 17,,65/DH,SEA,-0.1,6-0,195,L,R,"Jul 20, 2005","Zanesville, OH, US","Drafted by theSeattle Marinersin the1st round(22nd pick) of the 2023 amateur draft. Player signed July 18, 2023.",,"John Glenn HS (New Concord, OH)",Colt Walker,emersco01
64,Daniel Espino,25.163,Jun 17,,1,CLE,0.0,6-0,225,R,R,"Jan 5, 2001","Panama, Panama, PA","Drafted by theCleveland Indiansin the1st round(24th pick) of the 2019 amateur draft. Player signed June 14, 2019.",,"Georgia Premier Academy (Statesboro, GA)",Daniel Andres,espinda02
65,A.J. Ewing,21.275,May 12,,*87/H49D,NYM,2.9,5-10,160,L,R,"Aug 10, 2004","Kettering, OH, US","Drafted by theNew York Metsin the4th roundof the 2023 amateur draft. Player signed July 15, 2023.",,"Springboro HS (Springboro, OH)",Andrew Joseph,ewingaj01
66,Kyler Fedko,26.267,Jun 15,,/H87D9,MIN,-0.4,6-0,215,R,R,"Sep 21, 1999","Gibsonia, PA, US","Drafted by theMinnesota Twinsin the12th roundof the 2021 amateur draft. Player signed July 21, 2021.","University of Connecticut (Storrs, CT)",,Kyler John,fedkoky01
67,Jose Fernandez,22.190,Mar 31,,D53H/6,ARI,0.2,6-3,215,R,R,"Sep 22, 2003","Cumana, Sucre, VE",Signed as a Free Agent with theArizona Diamondbacksin 2021.,,,Jose Luis,fernajo06
68,Brian Fitzpatrick,25.332,Apr 29,,/1,MIL,0.1,6-7,225,B,L,"Jun 1, 2000","Smithtown, NY, US","Drafted by theMilwaukee Brewersin the10th roundof the 2022 amateur draft. Player signed August 10, 2022.","Rutgers, the State University of New Jersey (New Brunswick, NJ)",,Brian Paul,fitzpbr01
69,Cameron Foster,27.030,Apr 16,,/1,BAL,-0.2,6-5,240,R,R,"Mar 17, 1999","Houston, TX, US","Drafted by theNew York Metsin the14th roundof the 2022 amateur draft. Player signed August 1, 2022.","McNeese State University (Lake Charles, LA)","George Bush HS (Richmond, TX)",Cameron Michael John,fosteca01
70,Jose Franco,25.125,Mar 30,,1,CIN,0.1,6-2,257,R,R,"Nov 25, 2000","Maracay, Aragua, VE",Signed as a Free Agent with theCincinnati Redsin 2018.,,,Jose Alejandro,francjo02
71,Christian Franklin,26.247,Aug 4,,/87HD,BAL,0.1,5-9,195,R,R,"Nov 30, 1999","Overland Park, KS, US","Drafted by theChicago Cubsin the4th roundof the 2021 amateur draft. Player signed July 15, 2021.","University of Arkansas (Fayetteville, AR)","Rockhurst HS (Kansas City, MO)",Christian,frankch02
72,Nick Frasso,27.290,Aug 4,,1,COL,-0.1,6-5,200,R,R,"Oct 18, 1998","Torrance, CA, US","Drafted by theToronto Blue Jaysin the4th roundof the 2020 amateur draft. Player signed July 8, 2020.","Loyola Marymount University (Los Angeles, CA)",,Nicholas Paul,frassni01
73,Dax Fulton,24.202,May 6,,1,MIA,0.3,6-7,245,L,L,"Oct 16, 2001","Weatherford, OK, US","Drafted by theMiami Marlinsin the2nd roundof the 2020 amateur draft. Player signed July 22, 2020.",,"Mustang HS (Mustang, OK)",Daxton James,fultoda01
74,Nate Furman,25.009,Aug 1,,4/HD,SFG,-0.2,5-8,173,L,R,"Jul 23, 2001","Brookhaven, PA, US","Drafted by theCleveland Guardiansin the4th roundof the 2022 amateur draft. Player signed July 30, 2022.","University of North Carolina at Charlotte (Charlotte, NC)",,Nathan Walter,furmana01
75,Alec Gamboa,29.108,May 5,,1,BOS,0.9,6-1,205,B,L,"Jan 17, 1997","Madera, CA, US","Drafted by theLos Angeles Dodgersin the9th roundof the 2019 amateur draft. Player signed June 11, 2019.","Fresno City College (Fresno, CA)",,Alec Durbin,gamboal01
76,Julian Garcia,31.041,Jun 23,,1,CIN,1.1,6-3,206,L,R,"May 13, 1995","Fort Collins, CO, US","Drafted by thePhiladelphia Philliesin the10th roundof the 2016 amateur draft. Player signed June 16, 2016.","Metropolitan State University of Denver (Denver, CO)",,Julian Robert,garciju01
77,Luis Gastelum,24.284,Jul 8,,1,STL,-0.4,6-2,175,R,R,"Sep 27, 2001","Los Mochis, Sinaloa, MX",Signed as a Free Agent with theSt. Louis Cardinalsin 2023.,,,Luis Enrique,gastelu01
78,Angel Genao,22.078,Aug 5,,45/6H,CLE,0.5,5-11,165,B,R,"May 19, 2004","Castillo, Duarte, DO",Signed as a Free Agent with theCleveland Indiansin 2021.,,,Angel Luis,genaoan01
79,Trey Gibson,23.350,May 3,,/1,BAL,-0.6,6-5,240,R,R,"May 18, 2002","Newport News, VA, US",Signed as a Free Agent with theBaltimore Oriolesin 2023.,"Liberty University (Lynchburg, VA)","Grafton HS (Yorktown, VA)",Richard Russell,gibsotr01
80,Woo-Suk Go,27.337,Jul 9,,/1,MIN,-0.1,5-11,198,R,R,"Aug 6, 1998","Ganghwa-gun, KR",Signed as a Free Agent with theSan Diego Padresin 2024.,,,Woo-Suk,gowo01
81,Domingo GonzÃ¡lez,26.227,May 12,,/1,SEA,0.0,6-0,185,R,R,"Sep 27, 1999","San Francisco de Macoris, Duarte, DO",Signed as a Free Agent with thePittsburgh Piratesin 2018.,,,Domingo Jose,gonzado01
82,Gabriel Gonzalez,22.138,May 22,,/H79,MIN,0.1,5-10,165,R,R,"Jan 4, 2004","Carupano, Sucre, VE",Signed as a Free Agent with theSeattle Marinersin 2021.,,,Gabriel Jesus,gonzaga03
83,Jacob Gonzalez,24.001,May 31,,3/H5,CHW,-0.3,6-2,205,L,R,"May 30, 2002","Glendora, CA, US","Drafted by theChicago White Soxin the1st round(15th pick) of the 2023 amateur draft. Player signed July 16, 2023.","University of Mississippi (Oxford, MS)","Glendora HS (Glendora, CA)",Jacob Jesus,gonzaja01
84,Peyton Gray,30.325,Apr 23,,1,TEX,-0.2,6-4,235,R,R,"Jun 2, 1995","Columbus, IN, US",Signed as a Free Agent with theColorado Rockiesin 2018.,"Florida Gulf Coast University (Fort Myers, FL),Western Michigan University (Kalamazoo, MI)",,Peyton Charles Paul,graype02
85,Konnor Griffin,19.344,Apr 3,,6/DH,PIT,1.7,6-3,222,R,R,"Apr 24, 2006","Jackson, MS, US","Drafted by thePittsburgh Piratesin the1st round(9th pick) of the 2024 amateur draft. Player signed July 31, 2024.",,"Jackson Preparatory School (Flowood, MS)",Konnor Thomas,griffko01
86,LuJames Groover,24.050,Jun 5,,/3D5,ARI,-0.2,6-2,215,R,R,"Apr 16, 2002","East Point, GA, US","Drafted by theArizona Diamondbacksin the2nd roundof the 2023 amateur draft. Player signed July 17, 2023.","North Carolina State University (Raleigh, NC),University of North Carolina at Charlotte (Charlotte, NC)","The Walker School (Marietta, GA)",LuJames,groovlu01
87,Bradley Hanner,27.185,Aug 14,,/1,NYY,-0.3,6-4,210,R,R,"Feb 10, 1999","Rhoadesville, VA, US","Drafted by theMinnesota Twinsin the21st roundof the 2019 amateur draft. Player signed June 23, 2019.","Patrick & Henry Community College (Martinsville, VA)",,Bradley Thomas,hannebr01
88,Trent Harris,27.198,Aug 8,,1,SFG,0.4,6-1,206,R,R,"Jan 22, 1999","Cary, NC, US",Signed as a Free Agent with theSan Francisco Giantsin 2023.,"High Point University (High Point, NC),University of North Carolina at Pembroke (Pembroke, NC)",,Trenton Lee,harritr01
89,Welinton Herrera,22.052,May 25,,/1,COL,0.1,6-0,198,L,L,"Apr 3, 2004","Fantino, Sanchez Ramirez, DO",Signed as a Free Agent with theColorado Rockiesin 2021.,,,Welinton,herrewe01
90,Turner Hill,27.133,Aug 15,,7/HD,SFG,0.4,5-10,198,L,L,"Apr 4, 1999","Marietta, OH, US",Signed as a Free Agent with theSan Francisco Giantsin 2023.,"Malone University (Canton, OH),Marietta College (Marietta, OH)",,Turner,hilltu01
91,Cooper Hjerpe,25.174,Sep 6,,/1,STL,-0.1,6-3,200,L,L,"Mar 16, 2001","Davis, CA, US","Drafted by theSt. Louis Cardinalsin the1st round(22nd pick) of the 2022 amateur draft. Player signed July 22, 2022.","Oregon State University (Corvallis, OR)","Woodland HS (Woodland, CA)",Cooper Austin,hjerpco01
92,Brody Hopkins,24.238,Sep 13,,/1,TBR,-0.1,6-4,200,R,R,"Jan 18, 2002","Summerville, SC, US","Drafted by theSeattle Marinersin the6th roundof the 2023 amateur draft. Player signed July 18, 2023.","College of Charleston (Charleston, SC),Winthrop University (Rock Hill, SC)",,William Brody,hopkibr01
93,Alex Hoppe,27.131,Apr 27,,1,SEA,-0.1,6-1,200,R,R,"Dec 17, 1998","Davenport, IA, US","Drafted by theBoston Red Soxin the6th roundof the 2022 amateur draft. Player signed July 26, 2022.","University of North Carolina at Greensboro (Greensboro, NC)",,Alex Kevin,hoppeal01
94,Gabriel Hughes,24.315,Jul 3,,1,COL,0.1,6-4,238,R,R,"Aug 22, 2001","Anchorage, AK, US","Drafted by theColorado Rockiesin the1st round(10th pick) of the 2022 amateur draft. Player signed July 29, 2022.","Gonzaga University (Spokane, WA)","Rocky Mountain HS (Meridian, ID)",Gabriel Alexander,hughega01
95,Blake Hunt,27.221,Jun 19,,/2,SDP,0.0,6-4,215,R,R,"Nov 10, 1998","Costa Mesa, CA, US","Drafted by theSan Diego Padresin the2nd roundof the 2017 amateur draft. Player signed June 23, 2017.",,"Mater Dei HS (Santa Ana, CA)",Blake Evan,huntbl01
96,Tatsuya Imai,27.324,Mar 29,,1,HOU,0.3,5-11,176,R,R,"May 9, 1998","Kanuma, JP",Signed as a Free Agent with theHouston Astrosin 2026.,,,Tatsuya,imaita01
