Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
17,T.J. Bohn,26.217,Aug 22,Jun 1 2008,9/H7,SEA,0.3,6-5,200,R,R,Jan 17 1980,St. Louis Park MN US,Drafted by the Seattle Mariners in the 30th round of the 2002 amateur draft. Player signed June 13 2002.,Hutchinson Community College (Hutchinson KS) Bellevue University (Bellevue NE),St. Louis Park HS (St. Louis Park MN),Thomas Joseph,bohntj01
18,Boof Bonser,24.219,May 21,Oct 3 2010,1,MIN,-0.5,6-4,245,R,R,Oct 14 1981,St. Petersburg FL US,Drafted by the San Francisco Giants in the 1st round (21st pick) of the 2000 amateur draft. Player signed July 3 2000.,,Gibbs HS (St. Petersburg FL),Boof,bonsebo01
19,Michael Bourn,23.215,Jul 30,Oct 2 2016,9/H7,PHI,22.8,5-11,190,L,R,Dec 27 1982,Houston TX US,Drafted by the Philadelphia Phillies in the 4th round of the 2003 amateur draft. Player signed July 24 2003.,University of Houston (Houston TX),Nimitz HS (Houston TX),Michael Ray,bournmi01
20,Ryan Braun,26.035,Sep 2,Sep 25 2007,/1,KCR,-0.7,6-1,220,R,R,Jul 29 1980,Kitchener ON CA,Drafted by the Kansas City Royals in the 6th round of the 2003 amateur draft. Player signed June 6 2003.,Wake Forest University (Winston-Salem NC) University of Nevada Las Vegas (Paradise NV),Edison HS (Fresno CA),Ryan Zachary,braunry01
21,Bill Bray,22.363,Jun 3,Jul 30 2012,1,WSN,2.3,6-3,215,L,L,Jun 5 1983,Virginia Beach VA US,Drafted by the Montreal Expos in the 1st round (13th pick) of the 2004 amateur draft. Player signed July 30 2004.,College of William and Mary (Williamsburg VA),Ocean Lakes HS (Virginia Beach VA),William Paul,braybi01
22,Chris Britton,23.117,Apr 12,Sep 26 2008,1,BAL,1.3,6-3,275,R,R,Dec 16 1982,Hollywood FL US,Drafted by the Baltimore Orioles in the 8th round of the 2001 amateur draft. Player signed June 8 2001.,,Plantation HS (Plantation FL),Christopher Daniel,brittch01
23,Andrew Brown,25.177,Aug 13,Jul 25 2008,/1,CLE,0.7,6-6,230,R,R,Feb 17 1981,Chardon OH US,Drafted by the Atlanta Braves in the 6th round of the 1999 amateur draft. Player signed June 3 1999.,,Trinity Christian Academy (Deltona FL),Andrew Aaron,brownan01
24,Jeremy Brown,26.313,Sep 3,Oct 1 2006,/DH2,OAK,0.1,5-10,226,R,R,Oct 25 1979,Birmingham AL US,Drafted by the Oakland Athletics in the 1st round (35th pick) of the 2002 amateur draft. Player signed June 7 2002.,University of Alabama (Tuscaloosa AL),Hueytown HS (Hueytown AL),Jeremy Scott,brownje02
25,Taylor Buchholz,24.176,Apr 7,May 29 2011,1/H,HOU,2.2,6-3,220,R,R,Oct 13 1981,Lower Merion PA US,Drafted by the Philadelphia Phillies in the 6th round of the 2000 amateur draft. Player signed June 19 2000.,,Springfield HS (Springfield PA),Taylor,buchhta01
26,Brian Burres,25.153,Sep 8,Sep 28 2011,1,BAL,0.0,6-1,175,L,L,Apr 8 1981,Oregon City OR US,Drafted by the San Francisco Giants in the 31st round of the 2000 amateur draft. Player signed May 26 2001.,Mount Hood Community College (Gresham OR),Sam Barlow HS (Gresham OR),Brian James,burrebr01
27,Alberto Callaspo,23.109,Aug 6,Aug 19 2015,H/645,ARI,9.6,5-8,210,B,R,Apr 19 1983,Maracay Aragua VE,Signed by the Anaheim Angels as an amateur free agent in 2001.,,U. E. P. INstituto Educacional Aragua (Maracay Venezuela),Alberto Jose,callaal01
28,Brett Campbell,24.325,Sep 7,Sep 18 2006,/1,WSN,-0.1,6-0,170,R,R,Oct 17 1981,Atlanta GA US,Drafted by the Montreal Expos in the 34th round of the 2004 amateur draft. Player signed June 16 2004.,University of Georgia (Athens GA) Wallace Community College (Dothan AL) Kennesaw State University (Kennesaw GA),Douglas County HS (Douglasville GA),Richard Brett,campbbr02
29,Andy Cannizaro,27.260,Sep 5,May 3 2008,6/H45,NYY,-0.1,5-10,170,R,R,Dec 19 1978,New Orleans LA US,Drafted by the New York Yankees in the 7th round of the 2001 amateur draft. Player signed June 16 2001.,Tulane University (New Orleans LA),St. Paul's Episcopal School (New Orleans LA),Andrew Lee,cannian01
30,Alexi Casilla,22.043,Sep 1,Sep 27 2014,/H4D6,MIN,3.8,5-9,190,B,R,Jul 20 1984,San Cristobal San Cristobal DO,Signed by the Anaheim Angels as an amateur free agent in 2003.,,Enedia Puello Renville (Dominican Republic),Alexi,casilal01
31,Fabio Castro,21.076,Apr 6,Sep 17 2007,/1,TEX,0.8,5-7,185,L,L,Jan 20 1985,Monte Cristi Monte Cristi DO,Signed by the Chicago White Sox as an amateur free agent in 2001.,,,Fabio Enrique,castrfa01
32,Travis Chick,22.095,Sep 13,Sep 25 2006,/1,SEA,-0.2,6-3,215,R,R,Jun 10 1984,Irving TX US,Drafted by the Florida Marlins in the 14th round of the 2002 amateur draft. Player signed June 7 2002.,,Whitehouse HS (Whitehouse TX),Travis Cole,chicktr01
33,Jason Childers,31.080,Apr 3,Apr 21 2006,/1,TBD,-0.1,6-0,160,R,R,Jan 13 1975,Statesboro GA US,Signed by the Milwaukee Brewers as an amateur free agent in 1997.,Kennesaw State University (Kennesaw GA),Westside HS (Augusta GA),Jason Lee,childja01
34,Brent Clevlen,22.276,Jul 30,Jul 29 2010,89/7H,DET,-0.1,6-1,205,R,R,Oct 27 1983,Austin TX US,Drafted by the Detroit Tigers in the 2nd round of the 2002 amateur draft. Player signed July 23 2002.,,Westwood HS (Austin TX),Brent Aaron,clevlbr01
35,Buck Coats,24.074,Aug 22,Apr 11 2008,H/89,CHC,-0.1,6-3,200,L,R,Jun 9 1982,Fort Benning GA US,Drafted by the Chicago Cubs in the 18th round of the 2000 amateur draft. Player signed June 9 2000.,,Valdosta HS (Valdosta GA),Buck,coatsbu01
36,Alvin Colina,24.266,Sep 18,Sep 24 2006,/2H,COL,-0.1,6-3,210,R,R,Dec 26 1981,Puerto Cabello Carabobo VE,Signed by the Colorado Rockies as an amateur free agent in 1998.,,Liceo Jose A. Perez (Maracaibo Venezuela),Alvin Enrique,colinal01
37,Manny Corpas,23.227,Jul 18,Sep 27 2013,1,COL,4.4,6-3,170,R,R,Dec 3 1982,Panama Panama PA,Signed by the Colorado Rockies as an amateur free agent in 1999.,,,Manuel,corpama01
38,Chris Coste,33.111,May 26,Oct 2 2009,2H/3,PHI,1.1,6-1,200,R,R,Feb 4 1973,Fargo ND US,Signed as a Free Agent with the Pittsburgh Pirates in 1998.,Concordia College (Moorhead MN),South HS (Fargo ND),Christopher Robert,costech01
39,Rajai Davis,25.299,Aug 14,Sep 29 2019,H/9,PIT,11.7,5-10,195,R,R,Oct 19 1980,Norwich CT US,Drafted by the Pittsburgh Pirates in the 38th round of the 2001 amateur draft. Player signed June 26 2001.,University of Connecticut at Avery Point (Groton CT),New London HS (New London CT),Rajai Lavae,davisra01
40,Yurendell de Caster,26.237,May 21,Jun 7 2006,/HD,PIT,-0.1,6-0,215,R,R,Sep 26 1979,Brevengat CW,Signed by the Tampa Bay Devil Rays as an amateur free agent in 1996.,,,Yurendell Eithel,decasyu01
41,Jose Díaz,26.146,Sep 6,Jul 12 2008,/1,KCR,-0.2,6-0,230,R,R,Apr 13 1980,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Los Angeles Dodgers as an amateur free agent in 1996.,,Ana Josefa Puello (San Pedro de Macoris Dominican Republic),Joselo,diazjo01
42,Melvin Dorta,24.187,Jul 21,Oct 1 2006,H/56,WSN,-0.1,5-11,160,R,R,Jan 15 1982,Valencia Carabobo VE,Signed by the Boston Red Sox as an amateur free agent in 1998.,,Colegio Teresiano (Caracas Venezuela),Melvin Alexander,dortame01
43,Stephen Drew,23.121,Jul 15,Jul 25 2017,6/H,ARI,15.8,6-0,220,L,R,Mar 16 1983,Hahira GA US,Drafted by the Arizona Diamondbacks in the 1st round (15th pick) of the 2004 amateur draft. Player signed June 4 2005.,Florida State University (Tallahassee FL),Lowndes HS (Valdosta GA),Stephen Oris,drewst01
44,Andre Ethier,24.022,May 2,Oct 1 2017,*7H,LAD,21.5,6-2,210,L,L,Apr 10 1982,Phoenix AZ US,Drafted by the Oakland Athletics in the 2nd round of the 2003 amateur draft. Player signed July 1 2003.,Chandler-Gilbert Community College (Chandler AZ) Arizona State University (Tempe AZ),St. Mary's HS (Phoenix AZ),Andre Everett,ethiean01
45,Willie Eyre,27.259,Apr 6,Sep 28 2011,1,MIN,0.4,6-0,235,R,R,Jul 21 1978,Fountain Valley CA US,Drafted by the Minnesota Twins in the 23rd round of the 1999 amateur draft. Player signed June 11 1999.,Snow College (Ephraim UT) Utah State University Eastern (Price UT),Cyprus HS (Magna UT),William Mays,eyrewi01
46,Brandon Fahey,25.102,Apr 30,Sep 28 2008,76H4/5D9,BAL,-0.8,6-2,160,L,R,Jan 18 1981,Dallas TX US,Drafted by the Baltimore Orioles in the 12th round of the 2002 amateur draft. Player signed June 28 2002.,Grayson College (Denison TX) University of Texas at Austin (Austin TX),Duncanville HS (Duncanville TX),Brandon Michael,faheybr01
47,Ryan Feierabend,21.022,Sep 13,May 23 2019,/1,SEA,-1.7,6-3,225,L,L,Aug 22 1985,Cleveland OH US,Drafted by the Seattle Mariners in the 3rd round of the 2003 amateur draft. Player signed July 13 2003.,,Midview HS (Grafton OH),Ryan Robert,feierry01
48,Josh Fields,23.273,Sep 13,Oct 2 2010,/5HD7,CHW,-1.1,6-2,225,R,R,Dec 14 1982,Ada OK US,Drafted by the Chicago White Sox in the 1st round (18th pick) of the 2004 amateur draft. Player signed June 18 2004.,Mesa Community College (Mesa AZ) Oklahoma State University (Stillwater OK),Stillwater HS (Stillwater OK),Joshua Dean,fieldjo02
49,Kevin Frandsen,23.339,Apr 28,Oct 3 2015,4H/6,SFG,-0.8,6-0,190,R,R,May 24 1982,San Jose CA US,Drafted by the San Francisco Giants in the 12th round of the 2004 amateur draft. Player signed June 16 2004.,San Jose State University (San Jose CA),Bellarmine College Preparatory (San Jose CA),Kevin Vincent,frandke01
50,Emiliano Fruto,21.342,May 14,Sep 29 2006,1,SEA,-0.4,6-3,230,R,R,Jun 6 1984,Cartagena Bolivar CO,Signed by the Seattle Mariners as an amateur free agent in 2000.,,,Emiliano Ricardo,frutoem01
51,Jeff Fulchino,26.208,Jun 22,Sep 12 2011,/1,FLA,-0.1,6-4,270,R,R,Nov 26 1979,Titusville FL US,Drafted by the Florida Marlins in the 8th round of the 2001 amateur draft. Player signed June 6 2001.,University of Connecticut (Storrs CT),Trinity HS (Manchester NH),Jeffrey Joseph,fulchje01
52,Kason Gabbard,24.105,Jul 22,Jun 27 2008,/1,BOS,1.8,6-3,200,L,L,Apr 8 1982,Oxford OH US,Drafted by the Boston Red Sox in the 29th round of the 2000 amateur draft. Player signed May 27 2001.,Indian River State College (Fort Pierce FL),Royal Palm Beach Community HS (Royal Palm Beach FL),Kason Ronald,gabbaka01
53,José García,21.247,Sep 11,Oct 1 2006,/1,FLA,0.1,5-11,165,R,R,Jan 7 1985,Dajabon Dajabon DO,Signed by the Florida Marlins as an amateur free agent in 2001.,,,José Luis,garcijo01
54,Matt Garza,22.258,Aug 11,Sep 27 2017,1,MIN,12.5,6-4,220,R,R,Nov 26 1983,Selma CA US,Drafted by the Minnesota Twins in the 1st round (25th pick) of the 2005 amateur draft. Player signed June 13 2005.,California State University Fresno (Fresno CA),Washington Union HS (Fresno CA),Matthew Scott,garzama01
55,Héctor Giménez,23.362,Sep 25,Jun 29 2013,/H,HOU,0.4,5-10,230,B,R,Sep 28 1982,San Felipe Yaracuy VE,Signed by the Houston Astros as an amateur free agent in 1999.,,,Héctor C.,gimenhe01
56,Enrique González,23.318,May 28,Jun 8 2011,1/H,ARI,0.0,5-10,225,R,R,Jul 14 1982,Ciudad Bolivar Bolivar VE,Signed by the Arizona Diamondbacks as an amateur free agent in 1998.,,Onebad Adocateba (Bolivar Venezuela),Enrique César,gonzaen01
57,Sean Green,27.012,May 2,May 4 2011,1,SEA,0.2,6-6,230,R,R,Apr 20 1979,Louisville KY US,Drafted by the Colorado Rockies in the 12th round of the 2000 amateur draft. Player signed June 14 2000.,University of Louisville (Louisville KY),Lexington Catholic HS (Lexington KY) Louisville Male Traditional HS (Louisville KY),Sean William,greense01
58,Ángel Guzmán,24.133,Apr 26,Sep 8 2009,1,CHC,1.2,6-3,190,R,R,Dec 14 1981,Caracas Distrito Federal VE,Signed by the Kansas City Royals as an amateur free agent in 1999.,,,Ángel Moisés,guzmaan01
59,Joel Guzmán,21.189,Jun 1,Sep 30 2007,/537H,LAD,-0.5,6-7,225,R,R,Nov 24 1984,Quisqueya San Pedro de Macoris DO,Signed by the Los Angeles Dodgers as an amateur free agent in 2001.,,Liceo Eugenio Maria de Hostos (Dominican Republic),Irvin Joel Vigo,guzmajo03
60,Tony Gwynn,23.284,Jul 15,Sep 28 2014,8H,MIL,5.1,6-0,190,L,R,Oct 4 1982,Long Beach CA US,Drafted by the Milwaukee Brewers in the 2nd round of the 2003 amateur draft. Player signed June 19 2003.,San Diego State University (San Diego CA),Poway HS (Poway CA),Anthony Keith,gwynnto02
61,Charlie Haeger,22.233,May 10,Jun 24 2010,/1,CHW,-1.3,6-1,210,R,R,Sep 19 1983,Livonia MI US,Drafted by the Chicago White Sox in the 25th round of the 2001 amateur draft. Player signed June 10 2001.,,Detroit Catholic Central HS (Novi MI),Charles Wallis,haegech01
62,Cole Hamels,22.136,May 12,Sep 16 2020,1,PHI,59.0,6-4,205,L,L,Dec 27 1983,San Diego CA US,Drafted by the Philadelphia Phillies in the 1st round (17th pick) of the 2002 amateur draft. Player signed August 28 2002.,,Rancho Bernardo HS (San Diego CA),Colbert Michael,hamelco01
63,Jason Hammel,23.221,Apr 11,Sep 27 2018,/1,TBD,13.0,6-6,225,R,R,Sep 2 1982,Greenville SC US,Drafted by the Tampa Bay Devil Rays in the 10th round of the 2002 amateur draft. Player signed June 6 2002.,Treasure Valley Community College (Ontario OR),South Kitsap HS (Port Orchard WA),Jason Aaron,hammeja01
64,Justin Hampson,26.109,Sep 10,Oct 2 2012,/1,COL,1.4,6-1,205,L,L,May 24 1980,Belleville IL US,Drafted by the Colorado Rockies in the 28th round of the 1999 amateur draft. Player signed May 22 2000.,Southwestern Illinois College (Belleville IL),Edwardsville HS (Edwardsville IL),Justin Michael,hampsju01
65,Jack Hannahan,26.082,May 25,Sep 27 2014,/3DH,DET,6.3,6-2,210,L,R,Mar 4 1980,St. Paul MN US,Drafted by the Detroit Tigers in the 3rd round of the 2001 amateur draft. Player signed June 20 2001.,University of Minnesota (Minneapolis MN),Cretin-Derham Hall HS (St. Paul MN),John Joseph,hannaja01
66,Devern Hansack,28.230,Sep 23,Sep 28 2008,/1,BOS,0.4,6-2,180,R,R,Feb 5 1978,Pearl Lagoon Atlantico Sur NI,Signed by the Houston Astros as an amateur free agent in 1999.,,,Devern Brandon,hansade01
67,Brandon Harper,30.102,Aug 9,Oct 1 2006,2/H,WSN,0.2,6-4,200,R,R,Apr 29 1976,Odessa TX US,Drafted by the Florida Marlins in the 4th round of the 1997 amateur draft. Player signed June 24 1997.,University of the Southwest (Hobbs NM) Dallas Baptist University (Dallas TX),Hobbs HS (Hobbs NM),Brandon Scott,harpebr02
68,John Hattig,26.173,Aug 19,Oct 1 2006,5/H,TOR,0.3,6-2,210,B,R,Feb 27 1980,Tamuning GU,Drafted by the Boston Red Sox in the 25th round of the 1998 amateur draft. Player signed August 24 1998.,,Southern HS (Santa Rita Guam),John Duane,hattijo01
69,Roberto Hernández,25.228,Apr 15,Aug 11 2016,1,CLE,4.7,6-4,270,R,R,Aug 30 1980,Santo Domingo Distrito Nacional DO,Signed by the Cleveland Indians as an amateur free agent in 2000.,,,Roberto,carmofa01
70,Jason Hirsh,24.173,Aug 12,Sep 26 2008,/1,HOU,-0.3,6-8,250,R,R,Feb 20 1982,Santa Monica CA US,Drafted by the Houston Astros in the 2nd round of the 2003 amateur draft. Player signed July 3 2003.,California Lutheran University (Thousand Oaks CA),St. Francis HS (La Canada CA),Jason Michael,hirshja01
71,Jim Hoey,23.236,Aug 23,Sep 26 2011,1,BAL,-1.7,6-6,205,R,R,Dec 30 1982,Trenton NJ US,Drafted by the Baltimore Orioles in the 13th round of the 2003 amateur draft. Player signed June 11 2003.,Rider University (Lawrenceville NJ),Hamilton HS West (Hamilton NJ),James Urban,hoeyja02
72,Norris Hopper,27.149,Aug 20,Jul 1 2008,9H/87,CIN,1.7,5-11,205,R,R,Mar 24 1979,Shelby NC US,Drafted by the Kansas City Royals in the 8th round of the 1998 amateur draft. Player signed June 2 1998.,,Shelby HS (Shelby NC),Norris Stephen,hoppeno01
73,Jon Huber,25.054,Aug 30,Sep 25 2007,1,SEA,0.9,6-1,200,R,R,Jul 7 1981,Sacramento CA US,Drafted by the San Diego Padres in the 5th round of the 2000 amateur draft. Player signed July 6 2000.,,North Fort Myers HS (North Fort Myers FL),Jonathan Lloyd,huberjo01
74,Philip Humber,23.277,Sep 24,Sep 22 2013,/1,NYM,0.9,6-3,215,R,R,Dec 21 1982,Nacogdoches TX US,Drafted by the New York Mets in the 1st round (3rd pick) of the 2004 amateur draft. Player signed January 11 2005.,Rice University (Houston TX),Carthage HS (Carthage TX),Philip Gregory,humbeph01
75,Chris Iannetta,23.141,Aug 27,Aug 10 2019,2,COL,14.9,6-0,230,R,R,Apr 8 1983,Providence RI US,Drafted by the Colorado Rockies in the 4th round of the 2004 amateur draft. Player signed July 19 2004.,University of North Carolina at Chapel Hill (Chapel Hill NC),St. Raphael Academy (Providence RI),Christopher Domenic,iannech01
76,Joe Inglett,27.357,Jun 21,May 11 2011,4/H78D6,CLE,4.9,5-9,175,L,R,Jun 29 1978,Sacramento CA US,Drafted by the Cleveland Indians in the 8th round of the 2000 amateur draft. Player signed June 9 2000.,University of Nevada Reno (Reno NV),Mesa Verde HS (Citrus Heights CA),Joseph Steven,inglejo01
77,Travis Ishikawa,22.206,Apr 18,Oct 2 2015,3/H,SFG,1.1,6-3,220,L,L,Sep 24 1983,Seattle WA US,Drafted by the San Francisco Giants in the 21st round of the 2002 amateur draft. Player signed July 11 2002.,,Federal Way HS (Federal Way WA),Travis Takashi,ishiktr01
78,Zach Jackson,23.022,Jun 4,May 27 2009,/1,MIL,-0.8,6-5,220,L,L,May 13 1983,Greensburg PA US,Drafted by the Toronto Blue Jays in the 1st round (32nd pick) of the 2004 amateur draft. Player signed July 30 2004.,University of Louisville (Louisville KY) Texas A&M University (College Station TX),Seneca Valley HS (Harmony PA),Zachary Thomas,jacksza01
79,Casey Janssen,24.222,Apr 27,Oct 3 2015,1,TOR,7.4,6-4,210,R,R,Sep 17 1981,Orange CA US,Drafted by the Toronto Blue Jays in the 4th round of the 2004 amateur draft. Player signed June 18 2004.,University of California Los Angeles (Los Angeles CA),Fountain Valley HS (Fountain Valley CA),Robert Casey,janssca01
80,César Jiménez,21.303,Sep 11,Oct 1 2015,/1,SEA,1.0,6-0,215,L,L,Nov 12 1984,Cumana Sucre VE,Signed by the Seattle Mariners as an amateur free agent in 2001.,,Creacion Cantarran (Cumana Venezuela),César Enrique,jimence01
81,Ubaldo Jiménez,22.247,Sep 26,Sep 22 2017,/1,COL,20.4,6-5,221,R,R,Jan 22 1984,Nagua Maria Trinidad Sanchez DO,Signed by the Colorado Rockies as an amateur free agent in 2001.,,,Ubaldo,jimenub01
82,Kenji Johjima,29.299,Apr 3,Oct 3 2009,*2/H,SEA,5.3,6-0,205,R,R,Jun 8 1976,Sasebo Nagasaki JP,Signed as a Free Agent with the Seattle Mariners in 2005.,,Beppudai Fuzoku (Oita Japan),Kenji,johjike01
83,Jim Johnson,23.032,Jul 29,Sep 29 2018,/1,BAL,8.3,6-6,250,R,R,Jun 27 1983,Johnson City NY US,Drafted by the Baltimore Orioles in the 5th round of the 2001 amateur draft. Player signed June 14 2001.,,Union-Endicott HS (Endicott NY),James Robert,johnsji04
84,Adam Jones,20.347,Jul 14,Sep 28 2019,8/HD,SEA,32.5,6-2,215,R,R,Aug 1 1985,San Diego CA US,Drafted by the Seattle Mariners in the 1st round (37th pick) of the 2003 amateur draft. Player signed July 18 2003.,,Samuel F. B. Morse HS (San Diego CA),Adam LaMarque,jonesad01
85,Jeff Karstens,23.332,Aug 22,Oct 1 2012,/1,NYY,3.2,6-3,185,R,R,Sep 24 1982,San Diego CA US,Drafted by the New York Yankees in the 19th round of the 2003 amateur draft. Player signed June 11 2003.,Grossmont College (El Cajon CA) Texas Tech University (Lubbock TX),Mount Miguel HS (Spring Valley CA),Jeffrey Wayne,karstje01
86,Matt Kemp,21.247,May 28,Sep 25 2020,87H9,LAD,21.6,6-4,225,R,R,Sep 23 1984,Midwest City OK US,Drafted by the Los Angeles Dodgers in the 6th round of the 2003 amateur draft. Player signed June 5 2003.,,Midwest City HS (Midwest City OK),Matthew Ryan,kempma01
87,Howie Kendrick,22.288,Apr 26,Sep 5 2020,34/D5H,LAA,35.0,5-11,225,R,R,Jul 12 1983,Jacksonville FL US,Drafted by the Anaheim Angels in the 10th round of the 2002 amateur draft. Player signed June 19 2002.,St. Johns River State College (Palatka FL),West Nassau HS (Callahan FL),Howard Joseph,kendrho01
88,Bobby Keppel,23.348,May 25,Oct 6 2009,/1,KCR,0.2,6-5,215,R,R,Jun 11 1982,St. Louis MO US,Drafted by the New York Mets in the 1st round (36th pick) of the 2000 amateur draft. Player signed July 7 2000.,,De Smet Jesuit HS (Creve Coeur MO),Robert Griffin,keppebo01
89,Mark Kiger,26.136,Oct 13,Oct 14 2006,,,,5-11,180,R,R,May 30 1980,San Diego CA US,Drafted by the Oakland Athletics in the 5th round of the 2002 amateur draft. Player signed June 13 2002.,Grossmont College (El Cajon CA) University of Florida (Gainesville FL),La Jolla HS (La Jolla CA),Mark Winston,kigerma01
90,Josh Kinney,27.094,Jul 3,Oct 1 2012,1,STL,0.0,6-0,220,R,R,Mar 31 1979,Coudersport PA US,,Quincy University (Quincy IL),Port Allegany HS (Port Allegany PA),Joshua Thomas,kinnejo01
91,Ian Kinsler,23.285,Apr 3,Aug 12 2019,*4/H,TEX,53.8,6-0,200,R,R,Jun 22 1982,Tucson AZ US,Drafted by the Texas Rangers in the 17th round of the 2003 amateur draft. Player signed June 24 2003.,Central Arizona College (Coolidge AZ) Arizona State University (Tempe AZ) University of Missouri (Columbia MO),Canyon del Oro HS (Tucson AZ),Ian Michael,kinslia01
