Rk,Name,Age,Debut,Last Game,Pos,Tm,WAR,Ht,Wt,B,T,Birthdate,Birthplace,Draft/Signing,Schools,High School,Given Name,Name-additional
12,Jimmy Barthmaier,24.173,Jun 27,Sep 27 2008,/1,PIT,-0.6,6-5,205,R,R,Jan 6 1984,Atlanta GA US,Drafted by the Houston Astros in the 13th round of the 2003 amateur draft. Player signed July 3 2003.,,Roswell HS (Roswell GA),James Richard,barthji01
13,Brian Barton,25.342,Apr 1,Jun 3 2009,H79/8,STL,0.5,6-3,190,R,R,Apr 25 1982,Los Angeles CA US,Signed by the Cleveland Indians as an amateur free agent in 2005.,Loyola Marymount University (Los Angeles CA) University of Miami (Coral Gables FL),Westchester HS (Los Angeles CA),Brian Deon,bartobr01
14,Brian Bass,26.086,Apr 1,Sep 8 2010,1,MIN,-0.3,6-2,215,R,R,Jan 6 1982,Pinehurst NC US,Drafted by the Kansas City Royals in the 6th round of the 2000 amateur draft. Player signed June 9 2000.,,Lee HS (Montgomery AL),Brian Michael,bassbr01
15,Roger Bernadina,24.017,Jun 29,Sep 28 2014,8/7H,WSN,1.4,6-2,210,L,L,Jun 12 1984,Willemstad CW,Signed by the Montreal Expos as an amateur free agent in 2001.,,Voorben Praktyk (Willemstad Curacao),Rogearvin Argelo,bernaro01
16,Doug Bernier,27.359,Jun 17,May 17 2015,/4,COL,0.5,6-1,185,R,R,Jun 24 1980,Santa Maria CA US,Signed by the Colorado Rockies as an amateur free agent in 2002.,Cuesta College (San Luis Obispo CA) Oral Roberts University (Tulsa OK),St. Joseph HS (Santa Maria CA),Douglas Howell,bernido01
17,Randor Bierd,24.019,Apr 2,Sep 28 2008,1,BAL,0.1,6-4,190,R,R,Mar 14 1984,Santo Domingo Distrito Nacional DO,Signed by the Detroit Tigers as an amateur free agent in 2003.,,,Randor,bierdra01
18,Brian Bixler,25.167,Apr 6,Jul 28 2012,6H,PIT,-1.4,6-1,195,R,R,Oct 22 1982,Sandusky OH US,Drafted by the Pittsburgh Pirates in the 2nd round of the 2004 amateur draft. Player signed June 30 2004.,Eastern Michigan University (Ypsilanti MI),Perkins HS (Sandusky OH),Brian Joseph,bixlebr01
19,Grégor Blanco,24.097,Mar 30,Sep 30 2018,*78H/9,ATL,7.3,5-10,187,L,L,Dec 24 1983,Caracas Distrito Federal VE,Signed by the Atlanta Braves as an amateur free agent in 2000.,,Ignacio Martin Burk HS (Valera Venezuela),Grégor Miguel,blancgr01
20,Brian Bocock,23.022,Mar 31,Oct 3 2010,6/H,SFG,-0.9,5-11,185,R,R,Mar 9 1985,Harrisonburg VA US,Drafted by the San Francisco Giants in the 9th round of the 2006 amateur draft. Player signed June 15 2006.,Stetson University (DeLand FL),Turner Ashby HS (Bridgewater VA),Brian William,bococbr01
21,Brandon Boggs,25.111,Apr 29,May 24 2011,7HD/89,TEX,0.2,6-0,210,B,R,Jan 9 1983,St. Louis MO US,Drafted by the Texas Rangers in the 4th round of the 2004 amateur draft. Player signed June 25 2004.,Georgia Institute of Technology (Atlanta GA),Pope HS (Marietta GA),Brandon Kyle,boggsbr01
22,Mitchell Boggs,24.112,Jun 6,Sep 27 2013,/1,STL,0.4,6-4,235,R,R,Feb 15 1984,Dalton GA US,Drafted by the St. Louis Cardinals in the 5th round of the 2005 amateur draft. Player signed June 20 2005.,University of Georgia (Athens GA),Dalton HS (Dalton GA),Mitchell Thomas,boggsmi01
23,Eddie Bonine,27.008,Jun 14,Oct 1 2010,/1,DET,0.0,6-5,220,R,R,Jun 6 1981,Columbus GA US,Drafted by the San Diego Padres in the 23rd round of the 2003 amateur draft. Player signed June 9 2003.,Glendale Community College (Glendale CA) Washington State University (Pullman WA) University of Nevada Reno (Reno NV),Mountain Ridge HS (Glendale AZ),Eddie Keith,bonined01
24,Jason Bourgeois,26.249,Sep 9,Oct 4 2015,/HD4,CHW,0.2,5-9,195,R,R,Jan 4 1982,Houston TX US,Drafted by the Texas Rangers in the 2nd round of the 2000 amateur draft. Player signed June 19 2000.,,Forest Brook HS (Houston TX),Jason Jerrod,bourgja01
25,Michael Bowden,21.356,Aug 30,Sep 3 2013,/1,BOS,0.8,6-3,215,R,R,Sep 9 1986,Winfield IL US,Drafted by the Boston Red Sox in the 1st round (47th pick) of the 2005 amateur draft. Player signed June 24 2005.,,Waubonsie Valley HS (Aurora IL),Michael Matthew,bowdemi01
26,Cedrick Bowers,30.143,Jul 2,Jul 30 2010,/1,COL,-0.4,6-2,220,B,L,Feb 10 1978,Gainesville FL US,Drafted by the Tampa Bay Devil Rays in the 4th round of the 1996 amateur draft. Player signed June 5 1996.,,Chiefland HS (Chiefland FL),Cedrick Jerome,bowerce01
27,John Bowker,24.279,Apr 12,Sep 27 2011,3H9/7D,SFG,-1.6,6-1,205,L,L,Jul 8 1983,Sacramento CA US,Drafted by the San Francisco Giants in the 3rd round of the 2004 amateur draft. Player signed July 19 2004.,California State University Long Beach (Long Beach CA),Rio Americano HS (Sacramento CA),John Brite,bowkejo01
28,Reid Brignac,22.170,Jul 4,May 26 2016,/6H,TBR,-1.2,6-2,197,B,R,Jan 16 1986,St. Amant LA US,Drafted by the Tampa Bay Devil Rays in the 2nd round of the 2004 amateur draft. Player signed August 2 2004.,,St. Amant HS (St. Amant LA),Reid Michael,brignre01
29,Jay Bruce,21.054,May 27,Apr 14 2021,987/H,CIN,19.7,6-3,230,L,L,Apr 3 1987,Beaumont TX US,Drafted by the Cincinnati Reds in the 1st round (12th pick) of the 2005 amateur draft. Player signed June 10 2005.,,West Brook HS (Beaumont TX),Jay Allen,bruceja01
30,Francisley Bueno,27.161,Aug 13,Sep 24 2014,/1,ATL,1.2,5-11,205,L,L,Mar 5 1981,La Habana La Habana CU,Signed by the Atlanta Braves as an amateur free agent in 2006.,,,Francisley,buenofr01
31,Emmanuel Burriss,23.094,Apr 20,Sep 28 2016,64H/9,SFG,-2.8,6-0,190,B,R,Jan 17 1985,Washington DC US,Drafted by the San Francisco Giants in the 1st round (33rd pick) of the 2006 amateur draft. Player signed June 15 2006.,Kent State University (Kent OH),Woodrow Wilson HS (Washington DC),Emmanuel Allen,burriem01
32,Luke Carlin,27.142,May 10,May 30 2012,2/H,SDP,0.5,5-10,190,B,R,Dec 20 1980,Silver Spring MD US,Drafted by the Detroit Tigers in the 10th round of the 2002 amateur draft. Player signed June 18 2002.,Northeastern University (Boston MA),Philemon Wright HS (Hull QC),Lucas Christopher,carlilu01
33,Jesse Carlson,27.101,Apr 10,Oct 3 2010,1,TOR,1.9,6-0,160,L,L,Dec 31 1980,New Britain CT US,Drafted by the Detroit Tigers in the 15th round of the 2002 amateur draft. Player signed June 6 2002.,University of Connecticut (Storrs CT),Berlin HS (Berlin CT),Jesse Craig,carlsje01
34,Drew Carpenter,23.101,Aug 27,Jul 31 2012,/1,PHI,-0.8,6-3,240,R,R,May 18 1985,Fairfield CA US,Drafted by the Philadelphia Phillies in the 2nd round of the 2006 amateur draft. Player signed June 14 2006.,California State University Chico (Chico CA) Sacramento City College (Sacramento CA) California State University Long Beach (Long Beach CA),Vacaville HS (Vacaville CA),Andrew James Rudolph,carpean01
35,Chris Carter,25.263,Jun 5,Oct 3 2010,/HD7,BOS,-0.3,6-0,230,L,L,Sep 16 1982,Fremont CA US,Drafted by the Arizona Diamondbacks in the 17th round of the 2004 amateur draft. Player signed June 16 2004.,Stanford University (Palo Alto CA),De La Salle HS (Concord CA),William Christopher,cartech01
36,Alberto Castillo,33.003,Jul 8,Sep 27 2011,1,BAL,0.7,6-2,255,L,L,Jul 5 1975,La Habana La Habana CU,Drafted by the San Francisco Giants in the 3rd round of the 1994 amateur draft.,Miami Dade College Wolfson Campus (Miami FL),,Alberto,castial02
37,Wilkin Castillo,24.093,Sep 2,Jun 25 2019,H/74,CIN,-0.2,6-0,215,B,R,Jun 1 1984,Bani Peravia DO,Signed by the Arizona Diamondbacks as an amateur free agent in 2002.,,Francisco Gregorio Billini (Dominican Republic),Wilkin Alexis,castiwi01
38,Francisco Cervelli,22.196,Sep 18,Aug 22 2020,/2,NYY,14.1,6-0,220,R,R,Mar 6 1986,Valencia Carabobo VE,Signed by the New York Yankees as an amateur free agent in 2003.,,,Francisco,cervefr01
39,Mike Cervenak,31.329,Jul 11,Sep 28 2008,/H5,PHI,-0.1,5-11,195,R,R,Aug 17 1976,Trenton MI US,,University of Michigan (Ann Arbor MI),Divine Child HS (Dearborn MI),Michael Christopher,cervemi01
40,Jesse Chavez,25.006,Aug 27,,1,PIT,6.6,6-1,180,R,R,Aug 21 1983,San Gabriel CA US,Drafted by the Texas Rangers in the 42nd round of the 2002 amateur draft. Player signed May 17 2003.,Riverside City College (Riverside CA),A. B. Miller HS (Fontana CA),Jesse David,chaveje01
41,Justin Christian,28.082,Jun 24,Sep 30 2012,H/79D8,NYY,0.0,6-1,195,R,R,Apr 3 1980,Lincoln NE US,,Skyline College (San Bruno CA) Auburn University (Auburn AL) Southeast Missouri State University (Cape Girardeau MO),Aragon HS (San Mateo CA),Justin Barnett,chrisju01
42,Phil Coke,26.044,Sep 1,Sep 26 2016,1,NYY,2.0,6-1,210,L,L,Jul 19 1982,Sonora CA US,Drafted by the New York Yankees in the 26th round of the 2002 amateur draft. Player signed May 26 2003.,San Joaquin Delta College (Stockton CA),Sonora HS (Sonora CA),Phillip Douglas,cokeph01
43,Brooks Conrad,28.187,Jul 21,Jul 27 2014,/54,OAK,-0.6,5-10,190,B,R,Jan 16 1980,San Diego CA US,Drafted by the Houston Astros in the 8th round of the 2001 amateur draft. Player signed June 18 2001.,Arizona State University (Tempe AZ),Monte Vista HS (Spring Valley CA),Brooks Litchfield,conrabr01
44,Callix Crabbe,25.049,Apr 3,May 8 2008,H/4697,SDP,-0.5,5-7,185,B,R,Feb 14 1983,St. Thomas VI,Drafted by the Milwaukee Brewers in the 12th round of the 2002 amateur draft. Player signed June 10 2002.,State College of Florida Manatee-Sarasota (Bradenton FL),Stone Mountain HS (Stone Mountain GA),Callix Sadeaq,crabbca01
45,Luis Cruz,24.205,Sep 2,Jul 22 2013,6/4,PIT,1.4,6-1,210,R,R,Feb 10 1984,Navojoa Sonora MX,Signed by the Boston Red Sox as an amateur free agent in 2000.,,,Luis Alfonso,cruzlu01
46,Johnny Cueto,22.048,Apr 3,Aug 27 2024,1/H,CIN,36.3,5-11,229,R,R,Feb 15 1986,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Cincinnati Reds as an amateur free agent in 2004.,,,Johnny,cuetojo01
47,Aaron Cunningham,22.129,Aug 31,Jul 24 2012,7/H9,OAK,-0.4,5-11,215,R,R,Apr 24 1986,Anchorage AK US,Drafted by the Chicago White Sox in the 6th round of the 2005 amateur draft. Player signed June 10 2005.,Everett Community College (Everett WA),South Kitsap HS (Port Orchard WA),Aaron Roe Ward,cunniaa01
48,Jamie D'Antona,26.071,Jul 22,Sep 25 2008,H/3,ARI,-0.3,6-2,220,R,R,May 12 1982,Greenwich CT US,Drafted by the Arizona Diamondbacks in the 2nd round of the 2003 amateur draft. Player signed June 10 2003.,Wake Forest University (Winston-Salem NC),Trumbull HS (Trumbull CT),James Joseph,dantoja01
49,Chris Davis,22.101,Jun 26,Sep 11 2020,35/H,TEX,11.7,6-4,255,L,R,Mar 17 1986,Longview TX US,Drafted by the Texas Rangers in the 5th round of the 2006 amateur draft. Player signed June 9 2006.,Navarro College (Corsicana TX),Longview HS (Longview TX),Christopher Lyn,davisch02
50,Jesús Delgado,24.151,Sep 17,Sep 23 2008,/1,FLA,0.0,6-0,225,R,R,Apr 19 1984,Maracay Aragua VE,Signed by the Boston Red Sox as an amateur free agent in 2001.,,U. E. Torres Bina (Maracay Venezuela),Jesús Andrés,delgaje01
51,Travis Denker,22.290,May 21,Jul 10 2008,4H/5,SFG,0.1,5-9,205,R,R,Aug 5 1985,Fountain Valley CA US,Drafted by the Los Angeles Dodgers in the 21st round of the 2003 amateur draft. Player signed June 20 2003.,,Brea Olinda HS (Brea CA),Travis Norton,denketr01
52,Blake DeWitt,22.224,Mar 31,Apr 19 2013,54H,LAD,1.9,5-11,195,L,R,Aug 20 1985,Sikeston MO US,Drafted by the Los Angeles Dodgers in the 1st round (28th pick) of the 2004 amateur draft. Player signed June 16 2004.,,Sikeston HS (Sikeston MO),Blake Robert,dewitbl01
53,Robinzon Díaz,24.217,Apr 23,Oct 4 2009,/D,TOR,0.5,5-11,220,R,R,Sep 19 1983,Monte Plata Monte Plata DO,Signed by the Toronto Blue Jays as an amateur free agent in 2000.,,,Robinzon,diazro01
54,Chris Dickerson,26.124,Aug 12,Sep 5 2014,7/8H,CIN,3.3,6-4,230,L,L,Apr 10 1982,Hollywood CA US,Drafted by the Cincinnati Reds in the 16th round of the 2003 amateur draft. Player signed June 9 2003.,University of Nevada Reno (Reno NV),Notre Dame HS (Sherman Oaks CA),Christopher Charles,dickech01
55,Mark DiFelice,31.269,May 18,Jun 25 2011,1,MIL,0.8,6-2,190,R,R,Aug 23 1976,Bryn Mawr PA US,Drafted by the Colorado Rockies in the 15th round of the 1998 amateur draft. Player signed June 6 1998.,Western Carolina University (Cullowhee NC),Haverford HS (Havertown PA),Mark Andrew,difelma01
56,Tim Dillard,24.309,May 23,Jul 7 2012,1,MIL,-0.5,6-5,215,R,R,Jul 19 1983,Sarasota FL US,Drafted by the Milwaukee Brewers in the 34th round of the 2002 amateur draft. Player signed May 27 2003.,Itawamba Community College (Fulton MS),Saltillo HS (Saltillo MS),Timothy Charles,dillati01
57,Freddy Dolsi,25.118,May 6,Aug 12 2009,1,DET,0.7,6-0,160,R,R,Jan 9 1983,San Pedro de Macoris San Pedro de Macoris DO,Signed by the Detroit Tigers as an amateur free agent in 2003.,,,Freddy,dolsifr01
58,Germán Durán,23.258,Apr 17,Sep 28 2008,54H/796D,TEX,-0.4,5-10,185,R,R,Aug 3 1984,Zacatecas Zacatecas MX,Drafted by the Texas Rangers in the 6th round of the 2005 amateur draft. Player signed June 13 2005.,Weatherford College (Weatherford TX) Texas Christian University (Fort Worth TX),Robert L. Paschal HS (Fort Worth TX),Germán,durange01
59,Mike Ekstrom,25.011,Sep 10,Aug 12 2012,/1,SDP,-0.5,6-0,190,R,R,Aug 30 1983,Portland OR US,Drafted by the San Diego Padres in the 12th round of the 2004 amateur draft. Player signed June 16 2004.,Oregon State University (Corvallis OR) Point Loma Nazarene University (San Diego CA),Sam Barlow HS (Gresham OR),Michael Robert,ekstrmi01
60,Scott Elbert,23.016,Aug 29,Sep 27 2014,1,LAD,1.5,6-2,225,L,L,Aug 13 1985,Joplin MO US,Drafted by the Los Angeles Dodgers in the 1st round (17th pick) of the 2004 amateur draft. Player signed June 16 2004.,,Seneca HS (Seneca MO),Timothy Scott,elbersc01
61,A.J. Ellis,27.159,Sep 15,Sep 30 2018,/2H,LAD,9.2,6-2,225,R,R,Apr 9 1981,Cape Girardeau MO US,Drafted by the Los Angeles Dodgers in the 18th round of the 2003 amateur draft. Player signed June 8 2003.,Austin Peay State University (Clarksville TN),Paul Laurence Dunbar HS (Lexington KY),Andrew James,ellisaj01
62,Alcides Escobar,21.262,Sep 3,Jul 16 2022,/H6,MIL,10.1,6-1,205,R,R,Dec 16 1986,La Sabana La Guaira VE,Signed by the Milwaukee Brewers as an amateur free agent in 2003.,,,Alcides,escobal02
63,Geno Espineli,25.316,Jul 20,Sep 24 2008,1,SFG,0.0,6-4,195,L,L,Sep 8 1982,Houston TX US,Drafted by the San Francisco Giants in the 14th round of the 2004 amateur draft. Player signed June 16 2004.,University of Texas at Austin (Austin TX) Texas Christian University (Fort Worth TX),James E. Taylor HS (Katy TX),Eugene MacAlalag,espinge01
64,Marco Estrada,25.046,Aug 20,Apr 16 2019,1,WSN,12.1,6-0,180,R,R,Jul 5 1983,Sonora Sonora MX,Drafted by the Washington Nationals in the 6th round of the 2005 amateur draft. Player signed June 11 2005.,Glendale Community College (Glendale CA) California State University Long Beach (Long Beach CA),Sylmar HS (Sylmar CA),Marco Rene,estrama01
65,Nick Evans,22.115,May 24,Jul 27 2014,7H/3,NYM,1.5,6-2,220,R,R,Jan 30 1986,Glendale AZ US,Drafted by the New York Mets in the 5th round of the 2004 amateur draft. Player signed June 16 2004.,,St. Mary's HS (Phoenix AZ),Nicholas Reginald,evansni01
66,Dexter Fowler,22.164,Sep 2,Apr 9 2021,/8H9,COL,19.2,6-5,205,B,R,Mar 22 1986,Atlanta GA US,Drafted by the Colorado Rockies in the 14th round of the 2004 amateur draft. Player signed August 17 2004.,,Milton HS (Milton GA),William Dexter,fowlede01
67,Kosuke Fukudome,30.340,Mar 31,Jun 3 2012,*9H8/D,CHC,4.4,6-0,200,L,R,Apr 26 1977,So-gun Kagoshima JP,Signed as a Free Agent with the Chicago Cubs in 2007.,,PL Gakuen HS (Osaka Japan),Kosuke,fukudko01
68,Kazuo Fukumori,31.240,Mar 31,Apr 24 2008,/1,TEX,-0.4,6-0,175,R,R,Aug 4 1976,Miyakonojo Miyazaki JP,Signed as a Free Agent with the Texas Rangers in 2007.,,Miyakonojo HS (Japan),Kazuo,fukumka01
69,Mat Gamel,23.039,Sep 3,May 1 2012,/H5,MIL,-0.2,6-1,220,L,R,Jul 26 1985,Jacksonville FL US,Drafted by the Milwaukee Brewers in the 4th round of the 2005 amateur draft. Player signed June 7 2005.,Chipola College (Marianna FL),Bishop Kenny HS (Jacksonville FL),Mathew Lawrence,gamelma01
70,Jaime García,22.003,Jul 11,Oct 1 2018,1,STL,10.7,6-2,215,L,L,Jul 8 1986,Reynosa Tamaulipas MX,Drafted by the St. Louis Cardinals in the 22nd round of the 2005 amateur draft. Player signed July 16 2005.,,Sharyland HS (Mission TX),Jaime Omar,garcija02
71,Brett Gardner,24.311,Jun 30,Oct 3 2021,87/HD,NYY,44.3,5-11,195,L,L,Aug 24 1983,Holly Hill SC US,Drafted by the New York Yankees in the 3rd round of the 2005 amateur draft. Player signed June 12 2005.,College of Charleston (Charleston SC),Holly Hill Academy (Holly Hill SC),Brett Michael,gardnbr01
72,Josh Geer,25.089,Aug 30,Jul 27 2009,/1,SDP,-0.7,6-3,195,R,R,Jun 2 1983,Dallas TX US,Drafted by the San Diego Padres in the 3rd round of the 2005 amateur draft. Player signed July 1 2005.,Navarro College (Corsicana TX) Rice University (Houston TX),Forney HS (Forney TX),Joshua Brent,geerjo01
73,Chris Getz,24.348,Aug 12,May 10 2014,/4HD,CHW,1.4,6-0,185,L,R,Aug 30 1983,Southfield MI US,Drafted by the Chicago White Sox in the 4th round of the 2005 amateur draft. Player signed June 9 2005.,Wake Forest University (Winston-Salem NC) University of Michigan (Ann Arbor MI),Grosse Pointe South HS (Grosse Pointe Farms MI),Christopher Ryan,getzch01
74,Conor Gillaspie,21.053,Sep 9,Aug 2 2017,/H5,SFG,2.2,6-1,195,L,R,Jul 18 1987,Omaha NE US,Drafted by the San Francisco Giants in the 1st round (37th pick) of the 2008 amateur draft. Player signed August 6 2008.,Wichita State University (Wichita KS),Millard North HS (Omaha NE),Conor Michael,gillaco01
75,Greg Golson,22.352,Sep 3,Sep 28 2011,/H89,PHI,-0.6,5-11,190,R,R,Sep 17 1985,Austin TX US,Drafted by the Philadelphia Phillies in the 1st round (21st pick) of the 2004 amateur draft. Player signed June 29 2004.,,John B. Connally HS (Austin TX),Gregory Joseph,golsogr01
76,Carlos González,22.226,May 30,Jun 27 2019,89/H,OAK,24.5,6-1,220,L,L,Oct 17 1985,Maracaibo Zulia VE,Signed by the Arizona Diamondbacks as an amateur free agent in 2002.,,Liceo Udon Perez (Maracaibo Venezuela),Carlos Eduardo,gonzaca01
77,Edgar Gonzalez,29.333,May 12,Oct 4 2009,4H/5967,SDP,0.2,6-0,182,R,R,Jun 14 1978,San Diego CA US,Drafted by the Tampa Bay Devil Rays in the 30th round of the 2000 amateur draft. Player signed June 12 2000.,University of California San Diego (La Jolla CA) San Diego State University (San Diego CA),Eastlake HS (Chula Vista CA),Edgar Victor,gonzaed02
78,Gio Gonzalez,22.322,Aug 6,Sep 27 2020,1,OAK,28.3,6-0,205,R,L,Sep 19 1985,Hialeah FL US,Drafted by the Chicago White Sox in the 1st round (38th pick) of the 2004 amateur draft. Player signed June 16 2004.,,Hialeah HS (Hialeah FL) Monsignor Edward Pace HS (Miami Gardens FL),Giovany Aramis,gonzagi01
79,Brian Gordon,30.032,Sep 17,Jun 22 2011,/1,TEX,0.2,6-0,190,L,R,Aug 16 1978,West Point NY US,Drafted by the Arizona Diamondbacks in the 7th round of the 1997 amateur draft. Player signed June 10 1997.,,Round Rock HS (Round Rock TX),Brian Ernest,gordobr01
80,Jeff Gray,26.294,Sep 8,Aug 26 2012,/1,OAK,-0.4,6-2,210,R,R,Nov 19 1981,Texas City TX US,Drafted by the Oakland Athletics in the 32nd round of the 2004 amateur draft. Player signed June 16 2004.,Missouri State University (Springfield MO),Lafayette HS (Wildwood MO),Jeffrey Michael,grayje02
81,Carlos Guevara,26.076,Jun 2,Jul 2 2008,1,SDP,-0.1,5-11,190,R,R,Mar 18 1982,Uvalde TX US,Drafted by the Cincinnati Reds in the 7th round of the 2003 amateur draft. Player signed June 7 2003.,St. Mary's University (San Antonio TX),Uvalde HS (Uvalde TX),Jose Carlos,guevaca01
82,Brad Harman,22.155,Apr 22,May 8 2008,/H45,PHI,-0.2,6-1,195,R,R,Nov 19 1985,Melbourne Victoria AU,Signed by the Philadelphia Phillies as an amateur free agent in 2003.,,Fairhills (Knoxfield Australia),Bradley Christopher,harmabr01
83,Matt Harrison,22.296,Jul 8,Jul 27 2015,1,TEX,8.9,6-4,240,L,L,Sep 16 1985,Durham NC US,Drafted by the Atlanta Braves in the 3rd round of the 2003 amateur draft. Player signed June 3 2003.,,South Granville HS (Creedmoor NC),Matthew Reid,harrima01
84,Dirk Hayhurst,27.152,Aug 23,Oct 2 2009,1,SDP,-0.4,6-3,200,L,R,Mar 24 1981,Canton OH US,Drafted by the San Diego Padres in the 8th round of the 2003 amateur draft. Player signed June 10 2003.,Kent State University (Kent OH),Canton South HS (Canton OH),Dirk Von,hayhudi01
85,Fernando Hernández,23.253,Apr 9,Apr 13 2008,/1,OAK,-0.3,5-11,216,R,R,Jul 31 1984,Miami FL US,Drafted by the Chicago White Sox in the 49th round of the 2002 amateur draft. Player signed May 26 2003.,Broward College (Fort Lauderdale FL),Southwest Miami HS (Miami FL),Fernando,hernafe03
86,Danny Herrera,23.226,Jun 3,Sep 27 2011,/1,CIN,0.3,5-6,165,L,L,Oct 21 1984,Odessa TX US,Drafted by the Texas Rangers in the 45th round of the 2006 amateur draft. Player signed June 22 2006.,University of New Mexico (Albuquerque NM),Permian HS (Odessa TX),Daniel Ray,herreda01
87,Jonathan Herrera,23.179,Apr 30,Sep 9 2015,4/H6,COL,0.8,5-9,180,B,R,Nov 3 1984,Maracaibo Zulia VE,Signed by the Colorado Rockies as an amateur free agent in 2002.,,Manuel Segundo Sanchez (Maracaibo Venezuela),Jonathan Alejandro,herrejo03
88,Yoslán Herrera,27.075,Jul 12,Sep 28 2014,/1,PIT,-0.4,6-2,200,R,R,Apr 28 1981,Pinar del Rio Pinar del Rio CU,Signed by the Pittsburgh Pirates as an amateur free agent in 2007.,,,Yoslán,herreyo01
89,Mike Hinckley,25.333,Sep 2,May 6 2009,1,WSN,0.9,6-3,195,R,L,Oct 5 1982,Oklahoma City OK US,Drafted by the Montreal Expos in the 3rd round of the 2001 amateur draft. Player signed July 5 2001.,,Moore HS (Moore OK),Michael David,hinckmi01
90,Alex Hinshaw,25.197,May 15,Aug 27 2012,1,SFG,-0.2,6-2,175,L,L,Oct 31 1982,Pomona CA US,Drafted by the San Francisco Giants in the 15th round of the 2005 amateur draft. Player signed June 9 2005.,Chaffey College (Rancho Cucamonga CA) San Diego State University (San Diego CA),Claremont HS (Claremont CA),Alexander Omar,hinshal01
91,Micah Hoffpauir,28.078,May 18,Oct 2 2010,H/739D,CHC,-0.2,6-3,215,L,L,Mar 1 1980,Fort Worth TX US,Drafted by the Chicago Cubs in the 13th round of the 2002 amateur draft. Player signed June 6 2002.,Lon Morris College (Jacksonville TX) Lamar University (Beaumont TX),Jacksonville HS (Jacksonville TX),James Micah,hoffpmi01
